6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,150,16
2,2,177,16
3,2,199,16
4,2,169,16
5,2,170,16
6,2,161,16
1369
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,R9013,234,14,180,71.5,105.7,AAJ00046,7550,7600,0,0,0,499,399
2,C3040,97,70,270,52.8,122.95,AAY00029,6450,6500,0,0,0,499,399
3,Q1016,316,207,90,31,97.3,AAR00043,3000,3050,0,0,0,499,399
4,R12007,468,157,0,53.45,14.65,AAS00048,750,800,0,0,0,499,399
5,C3082,461,336,0,52.45,119.1,AAH00018,6200,6250,0,0,0,499,399
6,C11051,456,326,180,89.1,69.05,AAS00019,6150,6200,0,0,0,499,399
7,FB14000,355,81,180,20.1,145.9,AAX00041,2900,2950,0,0,0,499,399
8,L8014,233,15,90,40.95,118.5,AAK00037,4850,4900,0,0,0,499,399
9,C11046,168,352,180,87.8,71.05,AAL00014,6200,6250,0,0,0,499,399
10,C1017,141,284,270,61.55,53.2,AAX00020,3250,3300,0,0,0,499,399
11,C7046,420,392,180,34.1,146.525,AAM00030,4950,5000,0,0,0,499,399
12,C12033,209,379,90,41.45,19.95,AAX00063,800,850,0,0,0,499,399
13,C4013,427,304,90,51.85,101.6,AAU00032,5250,5300,0,0,0,499,399
14,C8007,491,262,90,38.05,117.1,AAK00029,4450,4500,0,0,0,499,399
15,C14011,270,288,0,20.1,144.85,AAJ00015,2900,2950,0,0,0,499,399
16,R12009,336,36,0,24.675,29.5,AAV00050,700,750,0,0,0,499,399
17,L8021,375,185,0,35.5,117.15,AAU00044,4150,4200,0,0,0,499,399
18,C7049,87,52,180,43.075,137.7,AAR00033,5900,5950,0,0,0,499,399
19,C13001,412,1,180,70.8,27.3,AAG00052,1900,1950,0,0,0,499,399
20,C3153,110,343,270,59.125,122.95,AAJ00023,7250,7300,0,0,0,499,399
21,R9024,71,140,180,70.55,106.925,AAR00052,7500,7550,0,0,0,499,399
22,C8010,295,39,270,35.75,120.725,AAN00032,4300,4350,0,0,0,499,399
23,C1016,156,202,180,83.985,53,AAN00054,4450,4500,0,0,0,499,399
24,C11046,131,24,180,87.8,71.05,AAL00014,6200,6250,0,0,0,499,399
25,L7016,367,290,270,39.975,125.4,AAV00043,5000,5050,0,0,0,499,399
26,C4003,38,370,270,57.025,99.35,AAH00022,5650,5700,0,0,0,499,399
27,R5028,232,265,0,68.85,117.25,AAX00055,8050,8100,0,0,0,499,399
28,C3103,178,212,180,57.9,125.05,AAF00017,7200,7250,0,0,0,499,399
29,C10010,215,267,0,22.9,149.25,AAU00056,3400,3450,0,0,0,499,399
30,C11080,498,237,0,57.25,83.75,AAA00044,4750,4800,0,0,0,499,399
31,C1058,484,254,270,39.05,78.3,AAA00042,3050,3100,0,0,0,499,399
32,C3169,16,337,270,55.55,124.65,AAX00033,6900,6950,0,0,0,499,399
33,Q2000,300,380,180,86.775,120,AAI00037,10400,10450,0,0,0,499,399
34,L8016,355,144,90,40.2,115.05,AAM00039,4600,4650,0,0,0,499,399
35,C8005,403,196,90,31.2,114.55,AAI00027,3550,3600,0,0,0,499,399
36,C7076,267,176,180,29.6,121.35,AAF00024,3550,3600,0,0,0,499,399
37,C11095,421,299,180,80,71.05,AAH00011,5650,5700,0,0,0,499,399
38,C3037,340,302,90,61.8,121.25,AAV00027,7450,7500,0,0,0,499,399
39,R9076,253,314,90,74.2,97.9,AAF00043,7250,7300,0,0,0,499,399
40,C8034,280,64,180,45.45,119.25,AAK00030,5400,5450,0,0,0,499,399
41,C1088,278,126,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
42,C8025,473,117,90,43.8,111.5,AAE00024,4850,4900,0,0,0,499,399
43,C10051,77,282,0,31.1,118.45,AAE00045,3650,3700,0,0,0,499,399
44,C12045,121,190,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
45,C3167,345,301,90,55.5,110.2,AAU00031,6100,6150,0,0,0,499,399
46,C11025,103,219,180,80,71.85,AAX00021,5700,5750,0,0,0,499,399
47,C3083,421,358,180,54.55,138.05,AAI00019,7500,7550,0,0,0,499,399
48,ZD1004,226,62,270,47.2,90,AAI00047,4200,4250,0,0,0,499,399
49,C10048,436,116,270,41.6,113.2,AAB00042,4700,4750,0,0,0,499,399
50,C11046,353,210,180,87.8,71.05,AAL00014,6200,6250,0,0,0,499,399
51,R7000,243,16,90,27.65,142.3,AAY00056,3900,3950,0,0,0,499,399
52,C11030,98,62,180,80,72.65,AAA00003,5800,5850,0,0,0,499,399
53,C3041,336,344,90,61.8,116.15,AAZ00030,7150,7200,0,0,0,499,399
