time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364258912,31412000,187,10,0,6.865,24.1,165.4465,11200002,150,200,193,495,385,1,2,72,150
1681364258912,31412000,194,197,0,6.865,24.1,165.4465,11200002,150,200,193,497,399,1,2,71,150
1681364258912,31413000,162,155,270,7.094,41.865,296.99031,11900030,250,300,193,495,385,1,2,63,250
1681364258912,31413000,310,245,270,7.094,41.865,296.99031,11900030,250,300,193,497,399,1,1,120,250
1681364258912,31413000,202,31,270,7.094,41.865,296.99031,11900030,250,300,193,498,399,1,2,62,250
1681364258912,312061,289,306,270,39.7,11.25,446.625,112500065,400,450,193,498,399,1,1,112,450
1681364258912,2412003,29,228,180,42.525,11.6,493.29,11300041,450,500,193,491,384,1,1,11,450
1681364258912,312005,203,296,270,41.4,12.3,509.22,111000053,500,550,193,497,399,1,1,78,500
1681364258912,312005,478,349,270,41.4,12.3,509.22,111000053,500,550,193,497,399,1,1,77,500
1681364258912,312005,485,69,270,41.4,12.3,509.22,111000053,500,550,193,498,399,1,2,187,500
1681364258912,312034,364,255,0,20.75,27.65,573.7375,11200006,550,600,193,491,315,1,1,143,550
1681364258912,312034,374,290,0,20.75,27.65,573.7375,11200006,550,600,193,491,384,1,1,142,550
1681364258912,312034,241,386,0,20.75,27.65,573.7375,11200006,550,600,193,497,386,1,1,142,550
1681364258912,312035,249,330,270,19.6,30.45,596.82,112500064,550,600,193,497,389,1,1,96,550
1681364258912,312066,405,327,90,38.35,15.1,579.085,11300048,550,600,193,497,389,1,1,157,550
1681364258912,312066,271,28,90,38.35,15.1,579.085,11300048,550,600,193,497,389,1,2,105,550
1681364258912,312067,128,233,90,39.35,15.1,594.185,11400049,550,600,193,497,399,1,1,49,550
1681364258912,312067,102,32,90,39.35,15.1,594.185,11400049,550,600,193,497,399,1,2,39,550
1681364258912,2112000,414,282,0,43.096,13.631,587.441576,111800053,550,600,193,497,399,1,1,160,550
