6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,165,16
2,2,200,16
3,2,191,16
4,2,182,16
5,2,199,16
6,2,182,16
1185
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C3006,363,331,180,64.9,118.25,AAP00022,7650,7700,0,0,0,499,399
2,C4001,90,358,270,59.2,142.725,AAF00020,8400,8450,0,0,0,499,399
3,C11065,443,271,180,87.8,64.6,AAG00010,5650,5700,0,0,0,499,399
4,C2005,196,70,180,84.65,123.5,AAY00026,10450,10500,0,0,0,499,399
5,C3004,235,357,0,62.35,137.85,AAM00020,8550,8600,0,0,0,499,399
6,R1021,20,40,270,63.5,51.1,AAK00040,3200,3250,0,0,0,499,399
7,C7044,231,114,0,37.8,126.35,AAK00028,4750,4800,0,0,0,499,399
8,C9005,99,324,0,64.4,104.375,AAF00026,6700,6750,0,0,0,499,399
9,R14017,136,112,180,21.95,105.7,AAA00036,2300,2350,0,0,0,499,399
10,C9089,236,256,180,70.4,111,AAE00026,7800,7850,0,0,0,499,399
11,C12059,408,277,90,40.35,18.55,AAV00063,700,750,0,0,0,499,399
12,R1003,344,31,180,61.4,57.25,AAZ00050,3500,3550,0,0,0,499,399
13,C7033,186,108,180,45.025,142.375,AAB00019,6400,6450,0,0,0,499,399
14,Q1006,121,347,270,73.5,145.6,AAH00035,10700,10750,0,0,0,499,399
15,R9043,20,114,90,61.45,101,AAY00057,6200,6250,0,0,0,499,399
16,C13060,426,335,0,25.25,43.4,AAN00018,1050,1100,0,0,0,499,399
17,C10032,319,239,0,42.05,83.65,AAK00050,3500,3550,0,0,0,499,399
18,C8007,492,274,90,38.05,117.1,AAK00029,4450,4500,0,0,0,499,399
19,C1015,142,211,270,65.625,58.275,AAV00019,3800,3850,0,0,0,499,399
20,Q1024,361,362,90,65.1,139.225,AAA00029,9050,9100,0,0,0,499,399
21,C1098,271,166,270,83.2,56.225,AAP00016,4650,4700,0,0,0,499,399
22,D9003,303,231,90,58.9,14.35,AAV00040,800,850,0,0,0,499,399
23,R9074,73,312,270,73.225,90,AAD00041,6550,6600,0,0,0,499,399
24,U12001,264,267,0,45.225,22.769,AAS00054,1000,1050,0,0,0,499,399
25,C8016,137,88,180,42.6,115.7,AAX00038,4900,4950,0,0,0,499,399
26,L12012,391,63,180,22.85,27.65,AAY00044,600,650,0,0,0,499,399
27,C8046,316,168,180,34.325,112.2,AAA00021,3850,3900,0,0,0,499,399
28,C11026,334,333,180,78.65,72.25,AAY00022,5650,5700,0,0,0,499,399
29,C1002,299,332,0,70.7,61.65,AAF00006,4350,4400,0,0,0,499,399
30,L7016,290,163,270,39.975,125.4,AAV00043,5000,5050,0,0,0,499,399
31,C7016,309,259,270,41,128.05,AAK00027,5250,5300,0,0,0,499,399
32,C9033,379,279,270,72.8,12.15,AAR00036,850,900,0,0,0,499,399
33,R13013,282,173,270,48.05,41.4,AAD00036,1950,2000,0,0,0,499,399
34,C11049,166,283,180,89.1,69.85,AAP00017,6200,6250,0,0,0,499,399
35,C11009,142,44,270,41.9,66.8,AAF00048,2750,2800,0,0,0,499,399
36,C9089,19,285,180,70.4,111,AAE00026,7800,7850,0,0,0,499,399
37,C7028,495,200,270,36.55,124.55,AAX00036,4550,4600,0,0,0,499,399
38,FL7001,246,36,180,45.5,117.7,AAD00026,5350,5400,0,0,0,499,399
39,L8011,89,349,90,36.025,114.1,AAI00035,4100,4150,0,0,0,499,399
40,R13089,496,4,180,76.95,38.4,AAX00053,2950,3000,0,0,0,499,399
41,C7032,238,226,0,36.25,141.1,AAA00018,5100,5150,0,0,0,499,399
42,C1018,136,364,0,69.2,53.05,AAY00021,3650,3700,0,0,0,499,399
43,L1002,234,205,270,39.75,91.3,AAR00039,3600,3650,0,0,0,499,399
44,R13045,480,87,90,26,35.4,AAY00053,900,950,0,0,0,499,399
45,R13016,409,121,90,53.85,39.175,AAG00039,2100,2150,0,0,0,499,399
46,R13045,191,154,90,26,35.4,AAY00053,900,950,0,0,0,499,399
47,C14010,57,224,180,28.675,106.85,AAI00014,3050,3100,0,0,0,499,399
48,C1063,270,236,270,48.75,73.975,AAD00045,3600,3650,0,0,0,499,399
49,L7042,88,51,270,37.575,137.2,AAI00034,5150,5200,0,0,0,499,399
50,TU16001,437,233,270,57.015,47.285,AAL00049,2650,2700,0,0,0,499,399
51,C8028,437,228,0,46.55,121.15,AAH00027,5600,5650,0,0,0,499,399
52,C2033,480,342,180,90.8,109.6,AAL00018,9950,10000,0,0,0,499,399
53,C3046,342,5,270,57.3,116.15,AAB00011,6650,6700,0,0,0,499,399
54,C3042,454,228,90,60,117.85,AAA00010,7050,7100,0,0,0,499,399
55,C3141,472,12,180,50.9,125.3,AAX00032,6350,6400,0,0,0,499,399
56,R5026,323,269,180,65,115.725,AAV00054,7500,7550,0,0,0,499,399
57,FL7002,388,318,270,26.7,140.3,AAE00027,3700,3750,0,0,0,499,399
58,C9008,428,352,0,71.3,98.15,AAH00028,6950,7000,0,0,0,499,399
59,C12044,313,374,270,41.35,16.4,AAH00052,650,700,0,0,0,499,399
60,R4002,234,39,90,51.275,99.725,AAN00049,5100,5150,0,0,0,499,399
61,C11024,231,237,270,57.65,86.95,AAH00050,5000,5050,0,0,0,499,399
62,R1017,348,35,270,65.5,51.1,AAI00038,3300,3350,0,0,0,499,399
63,C9004,150,343,270,64.8,105.775,AAE00025,6850,6900,0,0,0,499,399
64,C7029,283,279,180,29.35,124.225,AAY00037,3600,3650,0,0,0,499,399
65,C12063,263,82,90,40.35,22.05,AAA00046,850,900,0,0,0,499,399
66,L7047,460,238,270,39.925,135.925,AAJ00035,5400,5450,0,0,0,499,399
67,C9027,311,211,270,61.95,10.25,AAN00034,600,650,0,0,0,499,399
68,R5018,385,39,270,67.4,116.85,AAU00053,7850,7900,0,0,0,499,399
69,R1111,168,8,0,64.975,140.715,AAJ00041,9100,9150,0,0,0,499,399
70,C11001,488,134,0,38.8,56.975,AAX00061,2200,2250,0,0,0,499,399
71,C1093,84,87,0,88.625,65.775,AAP00056,5800,5850,0,0,0,499,399
72,C12045,208,179,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
73,C11076,134,100,180,26.3,117.55,AAX00062,3050,3100,0,0,0,499,399
74,R9072,318,139,180,67.925,108.35,AAB00039,7350,7400,0,0,0,499,399
75,C13056,172,84,180,60.7,27.85,AAK00015,1650,1700,0,0,0,499,399
76,R1085,58,132,270,60.55,53.2,AAR00046,3200,3250,0,0,0,499,399
77,C4028,229,282,90,62.275,139.275,AAK00026,8650,8700,0,0,0,499,399
78,L7056,208,338,270,37.575,135.3,AAS00042,5050,5100,0,0,0,499,399
79,FL7010,165,276,0,33.375,124,AAM00035,4100,4150,0,0,0,499,399
80,C11060,72,144,180,87.8,67.05,AAB00005,5850,5900,0,0,0,499,399
81,L1002,477,129,270,39.75,91.3,AAR00039,3600,3650,0,0,0,499,399
82,D9003,262,160,90,58.9,14.35,AAV00040,800,850,0,0,0,499,399
83,R13100,228,44,180,70.95,39.7,AAI00043,2800,2850,0,0,0,499,399
84,C5010,8,261,180,69.15,114,AAS00032,7850,7900,0,0,0,499,399
85,C3020,308,394,90,55.55,117.85,AAF00014,6500,6550,0,0,0,499,399
86,C10053,319,171,90,34.1,108.85,AAG00047,3700,3750,0,0,0,499,399
87,R1108,344,89,90,71.1,85.8,AAG00038,6100,6150,0,0,0,499,399
88,Q9007,8,208,270,63.9,101.675,AAN00042,6450,6500,0,0,0,499,399
89,C7026,291,300,90,35.35,122.025,AAU00034,4300,4350,0,0,0,499,399
90,R13100,175,35,180,70.95,39.7,AAI00043,2800,2850,0,0,0,499,399
91,C10055,240,50,180,31.95,113.95,AAI00049,3600,3650,0,0,0,499,399
92,C1071,438,273,90,61.15,68.95,AAE00006,4200,4250,0,0,0,499,399
93,R9041,147,328,90,77.5,16.85,AAX00056,1300,1350,0,0,0,499,399
94,C3076,309,264,90,53.75,121.25,AAB00012,6500,6550,0,0,0,499,399
95,C11042,459,177,180,89.1,72.25,AAI00011,6400,6450,0,0,0,499,399
96,C10021,496,320,0,21.55,141.7,AAC00042,3050,3100,0,0,0,499,399
97,C3121,193,277,270,60.9,112.75,AAB00014,6850,6900,0,0,0,499,399
98,C2016,305,182,0,83.85,113.75,AAG00013,9500,9550,0,0,0,499,399
99,R9013,190,375,180,71.5,105.7,AAJ00046,7550,7600,0,0,0,499,399
100,R1021,446,376,270,63.5,51.1,AAK00040,3200,3250,0,0,0,499,399
101,C1027,56,43,180,64.1,89.55,AAB00003,5700,5750,0,0,0,499,399
102,L14001,1,214,270,19.95,152.75,AAB00026,3000,3050,0,0,0,499,399
103,C3167,229,295,90,55.5,110.2,AAU00031,6100,6150,0,0,0,499,399
104,Q1010,78,137,90,45.6,69.55,AAL00039,3150,3200,0,0,0,499,399
105,L7051,38,29,90,33.05,129.475,AAL00037,4250,4300,0,0,0,499,399
106,C12012,233,39,180,37.8,21.4,AAL00015,800,850,0,0,0,499,399
107,C11084,288,235,0,22.1,105.05,AAD00047,2300,2350,0,0,0,499,399
108,C7055,255,385,270,41.25,146.7,AAX00037,6050,6100,0,0,0,499,399
109,R1075,245,347,270,64.55,146.1,AAI00039,9400,9450,0,0,0,499,399
110,R13075,375,199,180,75.15,30.9,AAS00050,2300,2350,0,0,0,499,399
111,C10045,113,161,180,20.2,122.625,AAY00060,2450,2500,0,0,0,499,399
112,L7037,82,203,270,32,123.75,AAE00030,3950,4000,0,0,0,499,399
113,C1084,99,367,180,24.7,58.1,AAF00047,1400,1450,0,0,0,499,399
114,C11053,262,214,180,23.15,91.5,AAV00021,2100,2150,0,0,0,499,399
115,C7000,278,93,270,26.2,142.3,AAX00035,3700,3750,0,0,0,499,399
116,C7043,330,214,270,38.05,127.3,AAJ00027,4800,4850,0,0,0,499,399
117,ZD1003,289,365,90,45.8,101.85,AAH00046,4650,4700,0,0,0,499,399
118,C7005,362,127,90,33.7,129.475,AAC00019,4350,4400,0,0,0,499,399
119,C2024,349,240,0,80.425,112.875,AAI00015,9050,9100,0,0,0,499,399
120,R1069,315,204,270,61.975,85.125,AAG00037,5250,5300,0,0,0,499,399
121,C3095,430,283,270,63.6,121.25,AAY00031,7700,7750,0,0,0,499,399
122,C11070,281,372,90,15,93.261,AAU00060,1350,1400,0,0,0,499,399
123,L7054,363,365,270,32.2,136.9,AAP00040,4400,4450,0,0,0,499,399
124,C3015,4,108,90,67.7,120,AAB00010,8100,8150,0,0,0,499,399
125,C11042,86,22,180,89.1,72.25,AAI00011,6400,6450,0,0,0,499,399
126,R13060,443,381,270,64.15,39.45,AAI00042,2500,2550,0,0,0,499,399
127,C4021,23,332,0,60.05,99.5,AAD00019,5950,6000,0,0,0,499,399
128,L8017,143,69,90,41.3,115.05,AAN00040,4750,4800,0,0,0,499,399
129,C12025,449,200,90,24.3,27.9,AAX00023,650,700,0,0,0,499,399
130,C1063,262,185,270,48.75,73.975,AAD00045,3600,3650,0,0,0,499,399
131,C8009,207,227,0,33.525,116.1,AAM00031,3850,3900,0,0,0,499,399
132,TU16003,121,265,270,42.015,47.285,AAN00051,1950,2000,0,0,0,499,399
133,C3164,411,398,270,52.75,112.75,AAP00028,5900,5950,0,0,0,499,399
134,Q14000,204,373,180,21.55,108.75,AAG00035,2300,2350,0,0,0,499,399
135,R1011,409,228,90,57.55,54.05,AAF00035,3100,3150,0,0,0,499,399
136,C3118,333,221,270,56.35,112.75,AAY00032,6350,6400,0,0,0,499,399
137,R1021,151,325,270,63.5,51.1,AAK00040,3200,3250,0,0,0,499,399
138,R1089,203,234,270,55.1,91.9,AAV00049,5050,5100,0,0,0,499,399
139,L14007,167,230,0,25.5,150.4,AAH00032,3800,3850,0,0,0,499,399
140,C8035,328,265,180,45.15,120.3,AAL00031,5400,5450,0,0,0,499,399
141,C9021,428,81,0,75.425,107.5,AAJ00030,8100,8150,0,0,0,499,399
142,R12009,329,238,0,24.675,29.5,AAV00050,700,750,0,0,0,499,399
143,C7053,384,371,180,43.275,144.75,AAU00035,6250,6300,0,0,0,499,399
144,C12017,113,26,90,49.2,18.55,AAL00055,900,950,0,0,0,499,399
145,C1044,217,255,90,37.65,73.55,AAV00059,2750,2800,0,0,0,499,399
146,Q1006,355,187,270,73.5,145.6,AAH00035,10700,10750,0,0,0,499,399
147,C11081,470,93,90,51.95,83.2,AAB00045,4300,4350,0,0,0,499,399
148,R1025,411,89,0,67.7,56.5,AAM00042,3800,3850,0,0,0,499,399
149,C12054,129,3,0,47.45,19.15,AAN00058,900,950,0,0,0,499,399
150,C12031,365,363,90,21.6,27.9,AAZ00025,600,650,0,0,0,499,399
151,C4021,146,67,0,60.05,99.5,AAD00019,5950,6000,0,0,0,499,399
152,R13054,435,221,180,60.2,32.8,AAE00038,1950,2000,0,0,0,499,399
153,C12045,87,64,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
154,Q15001,471,359,90,33.3,71.8,AAH00036,2350,2400,0,0,0,499,399
155,R13092,435,31,270,71.45,22.8,AAA00035,1600,1650,0,0,0,499,399
156,C11084,346,389,0,22.1,105.05,AAD00047,2300,2350,0,0,0,499,399
157,C13070,390,249,180,73.5,40.15,AAX00024,2950,3000,0,0,0,499,399
158,C8035,467,286,180,45.15,120.3,AAL00031,5400,5450,0,0,0,499,399
159,C12049,241,13,0,43.55,21.75,AAM00057,900,950,0,0,0,499,399
160,L8019,399,161,90,43.5,116.75,AAR00042,5050,5100,0,0,0,499,399
161,C1026,359,16,90,66.25,148.35,AAA00002,9800,9850,0,0,0,499,399
162,C1044,152,373,90,37.65,73.55,AAV00059,2750,2800,0,0,0,499,399
163,C12025,312,225,90,24.3,27.9,AAX00023,650,700,0,0,0,499,399
164,C3171,84,215,270,52.8,124.65,AAZ00035,6550,6600,0,0,0,499,399
165,C4023,313,399,0,54.7,98.65,AAF00021,5350,5400,0,0,0,499,399
166,C2035,162,380,270,84.65,107.1,AAM00019,9050,9100,0,0,0,499,399
167,C1079,450,226,270,60.45,85.7,AAL00013,5150,5200,0,0,0,499,399
168,C3143,17,380,270,63.6,116.15,AAZ00034,7350,7400,0,0,0,499,399
169,C9023,489,143,0,75.4,114,AAL00032,8550,8600,0,0,0,499,399
170,L1000,451,156,180,69.5,67.05,AAN00037,4650,4700,0,0,0,499,399
171,R13100,375,150,180,70.95,39.7,AAI00043,2800,2850,0,0,0,499,399
172,C10020,195,90,180,41.4,91.65,AAB00041,3750,3800,0,0,0,499,399
173,C2035,301,227,270,84.65,107.1,AAM00019,9050,9100,0,0,0,499,399
174,C8010,425,27,270,35.75,120.725,AAN00032,4300,4350,0,0,0,499,399
175,C12023,432,245,180,47.75,24.625,AAV00022,1150,1200,0,0,0,499,399
176,R13029,400,123,270,44.05,34.35,AAM00045,1500,1550,0,0,0,499,399
177,C12016,48,63,270,42.45,24.8,AAP00018,1050,1100,0,0,0,499,399
178,X12001,417,359,180,25.65,27.85,AAB00040,700,750,0,0,0,499,399
179,C12031,277,274,90,21.6,27.9,AAZ00025,600,650,0,0,0,499,399
180,L8002,368,130,270,26.25,121.8,AAD00030,3150,3200,0,0,0,499,399
181,C3012,223,288,270,70.7,124.55,AAY00028,8800,8850,0,0,0,499,399
182,C3002,283,167,0,61,105.15,AAK00018,6400,6450,0,0,0,499,399
183,R15037,276,95,0,26.35,69.4,AAE00040,1800,1850,0,0,0,499,399
184,C7044,238,289,0,37.8,126.35,AAK00028,4750,4800,0,0,0,499,399
185,FL8000,1,21,0,31.2,115.85,AAN00036,3600,3650,0,0,0,499,399
186,C4026,312,68,0,60.55,136.85,AAI00024,8250,8300,0,0,0,499,399
187,C11039,101,72,180,87.8,73.45,AAF00008,6400,6450,0,0,0,499,399
188,C3086,368,323,90,55.55,121.25,AAL00022,6700,6750,0,0,0,499,399
189,D1003,220,366,90,59.2,52.6,AAP00036,3100,3150,0,0,0,499,399
190,L14009,459,334,90,29.8,150,AAJ00034,4450,4500,0,0,0,499,399
191,C3099,386,346,270,58,93.8,AAB00013,5400,5450,0,0,0,499,399
192,C5010,285,162,180,69.15,114,AAS00032,7850,7900,0,0,0,499,399
193,C3037,118,120,90,61.8,121.25,AAV00027,7450,7500,0,0,0,499,399
194,C11064,460,100,180,87.8,65.45,AAF00009,5700,5750,0,0,0,499,399
195,C8041,470,247,90,46.05,113.75,AAU00037,5200,5250,0,0,0,499,399
196,ZD11003,348,334,90,23.1,72.55,AAK00049,1650,1700,0,0,0,499,399
197,IC9001,170,371,0,68.25,104.1,AAL00035,7100,7150,0,0,0,499,399
198,C2035,374,214,270,84.65,107.1,AAM00019,9050,9100,0,0,0,499,399
199,C1088,263,284,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
200,FL8005,471,51,90,36.025,115.675,AAV00041,4150,4200,0,0,0,499,399
201,C7076,344,253,180,29.6,121.35,AAF00024,3550,3600,0,0,0,499,399
202,C10017,119,281,270,22.4,138.15,AAZ00060,3050,3100,0,0,0,499,399
203,R1017,71,172,270,65.5,51.1,AAI00038,3300,3350,0,0,0,499,399
204,C10036,76,156,180,31.7,128.2,AAM00052,4050,4100,0,0,0,499,399
205,C11022,73,113,270,63.35,87.35,AAG00049,5500,5550,0,0,0,499,399
206,C3032,489,318,270,59.1,119.55,AAP00023,7050,7100,0,0,0,499,399
207,C12016,398,297,270,42.45,24.8,AAP00018,1050,1100,0,0,0,499,399
208,C1083,315,232,180,24.7,61.2,AAE00046,1500,1550,0,0,0,499,399
209,C4018,10,10,180,55.6,144.7,AAA00016,8000,8050,0,0,0,499,399
210,R1113,49,18,270,61.55,148.3,AAL00043,9100,9150,0,0,0,499,399
211,C3009,217,117,90,63.6,114.45,AAU00025,7250,7300,0,0,0,499,399
212,Q1024,346,93,90,65.1,139.225,AAA00029,9050,9100,0,0,0,499,399
213,C1091,335,281,180,83.625,62.075,AAM00054,5150,5200,0,0,0,499,399
214,C8005,289,221,90,31.2,114.55,AAI00027,3550,3600,0,0,0,499,399
215,L7002,100,75,180,36.225,143.725,AAL00036,5200,5250,0,0,0,499,399
216,C3108,324,242,90,55.55,123.05,AAK00022,6800,6850,0,0,0,499,399
217,C1093,107,219,0,88.625,65.775,AAP00056,5800,5850,0,0,0,499,399
218,C7043,360,59,270,38.05,127.3,AAJ00027,4800,4850,0,0,0,499,399
219,C11041,211,23,180,87.8,72.65,AAH00010,6350,6400,0,0,0,499,399
220,R1093,247,88,270,48.475,77.65,AAY00051,3750,3800,0,0,0,499,399
221,C7047,263,18,180,43.275,143.45,AAN00031,6200,6250,0,0,0,499,399
222,C13044,476,287,90,50.25,44.15,AAJ00014,2200,2250,0,0,0,499,399
223,C11039,349,181,180,87.8,73.45,AAF00008,6400,6450,0,0,0,499,399
224,C12077,157,124,180,30.15,28.2,AAD00008,850,900,0,0,0,499,399
225,C3031,139,88,90,56.4,121.25,AAN00022,6800,6850,0,0,0,499,399
