6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,161,16
2,2,180,16
3,2,196,16
4,2,156,16
5,2,191,16
6,2,154,16
1251
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C3093,197,328,90,57.95,136.45,AAV00029,7900,7950,0,0,0,499,399
2,C1031,42,10,180,24.85,49.4,AAU00058,1200,1250,0,0,0,499,399
3,L7005,91,386,90,30,143.675,AAM00037,4300,4350,0,0,0,499,399
4,FL7000,67,174,270,27.55,137.9,AAC00025,3750,3800,0,0,0,499,399
5,R9041,274,367,90,77.5,16.85,AAX00056,1300,1350,0,0,0,499,399
6,FL8001,50,271,0,40.75,113.5,AAP00037,4600,4650,0,0,0,499,399
7,C3104,461,6,180,63.1,117.4,AAG00018,7400,7450,0,0,0,499,399
8,C3077,463,261,90,59.1,114.45,AAC00013,6750,6800,0,0,0,499,399
9,L14002,123,53,0,20.35,142.95,AAC00027,2900,2950,0,0,0,499,399
10,C2048,460,212,0,80.5,106.5,AAZ00028,8550,8600,0,0,0,499,399
11,C11030,276,151,180,80,72.65,AAA00003,5800,5850,0,0,0,499,399
12,C1044,325,245,90,37.65,73.55,AAV00059,2750,2800,0,0,0,499,399
13,R1035,375,267,270,21.45,54.1,AAY00050,1150,1200,0,0,0,499,399
14,C3092,338,273,0,51.5,120.95,AAU00028,6200,6250,0,0,0,499,399
15,C11035,476,257,0,57.25,82.75,AAL00054,4700,4750,0,0,0,499,399
16,R1081,55,270,90,70.025,78.925,AAN00044,5500,5550,0,0,0,499,399
17,C2013,51,9,180,80.5,104.75,AAD00010,8400,8450,0,0,0,499,399
18,R10028,293,237,180,86.55,123.5,AAY00049,10650,10700,0,0,0,499,399
19,C3006,128,187,180,64.9,118.25,AAP00022,7650,7700,0,0,0,499,399
