time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364294457,31412000,323,329,0,6.865,24.1,165.4465,11200002,150,200,195,495,387,1,1,127,150
1681364294457,31413000,250,21,270,7.094,41.865,296.99031,11900030,250,300,195,495,398,1,2,98,250
1681364294457,31413000,153,172,270,7.094,41.865,296.99031,11900030,250,300,195,499,399,1,2,97,250
1681364294457,312061,345,81,270,39.7,11.25,446.625,112500065,400,450,195,495,380,1,2,135,400
1681364294457,312061,489,387,270,39.7,11.25,446.625,112500065,400,450,195,495,387,1,1,192,400
1681364294457,312061,65,153,270,39.7,11.25,446.625,112500065,400,450,195,495,394,1,2,134,400
1681364294457,312061,227,356,270,39.7,11.25,446.625,112500065,400,450,195,499,399,1,1,191,400
1681364294457,2412003,140,257,180,42.525,11.6,493.29,11300041,450,500,195,499,399,1,1,54,450
1681364294457,312062,441,56,180,37.7,13,490.1,112600066,450,500,195,499,399,1,2,172,450
1681364294457,312005,137,254,270,41.4,12.3,509.22,111000053,500,550,195,206,254,1,1,129,500
1681364294457,1212013,453,323,90,19.4,27.5,533.5,112600045,500,550,195,499,399,1,1,177,500
1681364294457,312067,393,327,90,39.35,15.1,594.185,11400049,550,600,195,497,398,1,1,154,550
1681364294457,312067,188,103,90,39.35,15.1,594.185,11400049,550,600,195,499,399,1,2,73,550
1681364294457,312067,470,96,90,39.35,15.1,594.185,11400049,550,600,195,499,399,1,2,72,550
1681364294457,312001,89,277,90,47.95,11.6,556.22,111000013,550,600,195,499,399,1,1,34,550
1681364294457,312000,433,304,90,48.95,11.6,567.82,11900012,550,600,195,499,399,1,1,169,550
1681364294457,312067,26,150,90,39.35,15.1,594.185,11400049,550,600,195,499,399,1,2,72,550
1681364294457,312000,338,227,90,48.95,11.6,567.82,11900012,550,600,195,499,399,1,1,168,550
1681364294457,1212012,32,58,180,22.85,27.65,631.8025,112500044,600,650,195,497,398,1,2,12,600
1681364294457,39039,427,347,90,78.05,8.3,647.815,112100038,600,650,195,499,399,1,1,166,600
1681364294457,1212012,277,241,180,22.85,27.65,631.8025,112500044,600,650,195,499,399,1,1,108,600
1681364294457,1212012,420,5,180,22.85,27.65,631.8025,112500044,600,650,195,499,399,1,2,11,600
1681364294457,1212012,153,275,180,22.85,27.65,631.8025,112500044,600,650,195,499,399,1,1,107,600
1681364294457,312036,289,177,270,20.6,30.45,627.27,112600065,600,650,195,499,399,1,2,112,600
1681364294457,189029,316,180,90,60.95,10.25,624.7375,112200055,600,650,195,499,399,1,2,123,600
1681364294457,312046,298,58,90,40.35,16.75,675.8625,111000054,650,700,195,499,399,1,2,116,650
1681364294457,312037,304,124,270,21.6,30.45,657.72,11100045,650,700,195,499,399,1,2,118,650
1681364294457,312037,318,353,270,21.6,30.45,657.72,11100045,650,700,195,499,399,1,1,124,650
1681364294457,39040,479,35,180,75.8,8.7,659.46,112200039,650,700,195,499,399,1,2,187,650
1681364294457,312044,146,219,270,41.35,16.4,678.14,11800052,650,700,195,499,399,1,1,57,650
1681364294457,312030,208,216,90,22.6,30.45,688.17,112200062,650,700,195,499,399,1,1,81,650
1681364294457,39040,98,61,180,75.8,8.7,659.46,112200039,650,700,195,499,399,1,2,186,650
1681364294457,312030,350,239,90,22.6,30.45,688.17,112200062,650,700,195,499,399,1,1,80,650
1681364294457,312025,156,246,90,24.3,27.9,677.97,112400023,650,700,195,499,399,1,1,60,650
1681364294457,312046,477,142,90,40.35,16.75,675.8625,111000054,650,700,195,499,399,1,2,115,650
1681364294457,312037,490,314,270,21.6,30.45,657.72,11100045,650,700,195,499,399,1,1,123,650
1681364294457,1812009,224,324,0,24.675,29.5,727.9125,112200050,700,750,195,495,394,1,1,88,700
1681364294457,312011,149,48,180,37.775,19.7,744.1675,111100014,700,750,195,495,398,1,2,58,700
1681364294457,2412001,35,340,180,25.65,27.85,714.3525,11200040,700,750,195,497,398,1,1,13,700
1681364294457,1812009,296,304,0,24.675,29.5,727.9125,112200050,700,750,195,499,399,1,1,87,700
1681364294457,312056,387,3,90,39.35,18.55,729.9425,111800060,700,750,195,499,399,1,2,151,700
