6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,170,16
2,2,193,16
3,2,193,16
4,2,170,16
5,2,158,16
6,2,159,16
1428
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,IC13000,134,12,90,67.95,32.25,AAC00026,2150,2200,0,0,0,499,399
2,Q1000,279,195,0,53.8,54.8,AAD00031,2900,2950,0,0,0,499,399
3,R13105,334,167,270,61.15,39.45,AAL00046,2400,2450,0,0,0,499,399
4,R13053,43,375,180,60.2,35.8,AAD00037,2150,2200,0,0,0,499,399
5,C12044,143,330,270,41.35,16.4,AAH00052,650,700,0,0,0,499,399
6,Q2000,235,68,180,86.775,120,AAI00037,10400,10450,0,0,0,499,399
7,FL7001,419,365,180,45.5,117.7,AAD00026,5350,5400,0,0,0,499,399
8,R13014,497,150,270,47.2,30.8,AAE00037,1450,1500,0,0,0,499,399
9,C3175,25,288,270,50.225,111.9,AAD00018,5600,5650,0,0,0,499,399
10,C1054,199,354,0,47.55,76.75,AAZ00062,3600,3650,0,0,0,499,399
11,C2060,273,351,90,84.95,109.6,AAH00015,9300,9350,0,0,0,499,399
12,C3067,447,127,90,59.1,121.25,AAR00025,7150,7200,0,0,0,499,399
13,C3095,135,195,270,63.6,121.25,AAY00031,7700,7750,0,0,0,499,399
14,R1095,217,66,180,51.125,84.4,AAA00032,4300,4350,0,0,0,499,399
15,L7040,15,151,270,38.05,125.4,AAH00033,4750,4800,0,0,0,499,399
16,C1018,199,44,0,69.2,53.05,AAY00021,3650,3700,0,0,0,499,399
17,CN11001,435,372,270,8.743,96.096,AAA00001,800,850,0,0,0,499,399
18,R13055,282,34,180,60.2,33.8,AAF00039,2000,2050,0,0,0,499,399
19,R1028,189,109,270,48.55,90,AAR00045,4350,4400,0,0,0,499,399
20,R14013,400,204,180,24.6,106.85,AAX00054,2600,2650,0,0,0,499,399
21,L14003,143,108,90,21.8,142.55,AAD00028,3100,3150,0,0,0,499,399
22,C11052,429,216,180,87.8,68.65,AAU00020,6000,6050,0,0,0,499,399
23,IC13001,284,156,180,48.35,36.15,AAD00027,1700,1750,0,0,0,499,399
24,R1094,380,80,0,57.55,83.85,AAZ00052,4800,4850,0,0,0,499,399
25,R13093,192,162,90,69.95,24.6,AAB00036,1700,1750,0,0,0,499,399
26,C13002,402,386,180,62.45,31.05,AAH00053,1900,1950,0,0,0,499,399
27,Q1018,76,261,90,45.75,93.25,AAU00045,4250,4300,0,0,0,499,399
28,C12002,146,211,0,47.45,20.2,AAI00052,950,1000,0,0,0,499,399
29,R8001,450,392,270,23,126.75,AAB00038,2900,2950,0,0,0,499,399
30,C11032,215,207,180,80,73.45,AAC00005,5850,5900,0,0,0,499,399
31,C12045,280,188,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
32,C1028,236,60,0,21.05,52.65,AAP00055,1100,1150,0,0,0,499,399
33,X12003,76,69,180,42.525,11.6,AAC00041,450,500,0,0,0,499,399
34,R13032,248,331,90,63.95,24.6,AAP00047,1550,1600,0,0,0,499,399
35,R13056,256,44,270,65.15,39.45,AAG00040,2550,2600,0,0,0,499,399
36,R1090,159,72,270,85.9,58.775,AAX00050,5000,5050,0,0,0,499,399
37,C3168,490,229,90,51.75,112.75,AAV00032,5800,5850,0,0,0,499,399
38,C10017,328,260,270,22.4,138.15,AAZ00060,3050,3100,0,0,0,499,399
39,R13074,78,397,180,76.95,33.4,AAR00049,2550,2600,0,0,0,499,399
40,L7040,288,382,270,38.05,125.4,AAH00033,4750,4800,0,0,0,499,399
41,C10041,134,56,180,21.25,128.65,AAS00056,2700,2750,0,0,0,499,399
42,R13052,232,81,180,60.2,34.8,AAC00036,2050,2100,0,0,0,499,399
