6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,174,16
2,2,165,16
3,2,193,16
4,2,169,16
5,2,160,16
6,2,160,16
1174
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C3128,54,391,270,62.8,124.65,AAG00019,7800,7850,0,0,0,499,399
2,C11093,158,384,180,30.7,37.775,AAG00050,1150,1200,0,0,0,499,399
3,C3029,46,201,270,56.4,119.55,AAL00020,6700,6750,0,0,0,499,399
4,R1096,408,278,0,49.3,85.9,AAB00033,4200,4250,0,0,0,499,399
5,R1077,470,263,90,46.95,98.65,AAK00041,4600,4650,0,0,0,499,399
6,C3149,66,159,180,50.9,127.1,AAF00019,6450,6500,0,0,0,499,399
7,C4002,19,149,270,56.2,142.725,AAG00021,8000,8050,0,0,0,499,399
8,C3129,307,159,180,62.3,123.35,AAH00020,7650,7700,0,0,0,499,399
9,C9088,185,201,0,75.4,104.2,AAD00025,7850,7900,0,0,0,499,399
10,C9000,463,18,270,71.55,140.2,AAB00022,10000,10050,0,0,0,499,399
11,IC7000,423,113,0,30.675,128.075,AAG00030,3900,3950,0,0,0,499,399
12,Q1016,150,368,90,31,97.3,AAR00043,3000,3050,0,0,0,499,399
13,R1112,296,64,90,59.25,145.875,AAK00042,8600,8650,0,0,0,499,399
14,C12019,155,128,180,26.55,29.5,AAS00020,750,800,0,0,0,499,399
15,C14009,499,73,90,22.8,143.3,AAH00013,3250,3300,0,0,0,499,399
16,R1026,139,216,90,68.1,55,AAN00043,3700,3750,0,0,0,499,399
17,R9000,93,103,90,63.8,105.775,AAG00043,6700,6750,0,0,0,499,399
18,C8007,457,136,90,38.05,117.1,AAK00029,4450,4500,0,0,0,499,399
19,L8015,218,197,90,42.35,116.75,AAL00038,4900,4950,0,0,0,499,399
20,C9075,499,378,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
21,C9075,243,66,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
22,C8013,373,387,0,39.95,117.55,AAS00035,4650,4700,0,0,0,499,399
23,R13068,86,256,270,61.65,41.25,AAL00045,2500,2550,0,0,0,499,399
24,C3094,31,216,90,59.15,124.65,AAX00030,7350,7400,0,0,0,499,399
25,C11042,300,291,180,89.1,72.25,AAI00011,6400,6450,0,0,0,499,399
26,C3067,117,246,90,59.1,121.25,AAR00025,7150,7200,0,0,0,499,399
27,C12028,77,37,90,47.55,26.65,AAS00060,1250,1300,0,0,0,499,399
28,R5002,407,296,270,62.575,110.725,AAS00052,6900,6950,0,0,0,499,399
29,C11075,321,372,180,25.5,112.75,AAV00061,2850,2900,0,0,0,499,399
30,C8034,53,345,180,45.45,119.25,AAK00030,5400,5450,0,0,0,499,399
31,C3067,14,237,90,59.1,121.25,AAR00025,7150,7200,0,0,0,499,399
32,C2048,117,329,0,80.5,106.5,AAZ00028,8550,8600,0,0,0,499,399
33,C3068,311,102,270,56.4,117.85,AAS00026,6600,6650,0,0,0,499,399
34,C1052,352,43,270,46.75,73.975,AAY00061,3450,3500,0,0,0,499,399
35,R13030,457,50,90,62.95,24.6,AAN00046,1500,1550,0,0,0,499,399
36,Q1017,279,127,270,51.95,90.85,AAS00044,4700,4750,0,0,0,499,399
37,C10044,177,82,180,14.925,121.8,AAX00059,1800,1850,0,0,0,499,399
38,C10010,185,338,0,22.9,149.25,AAU00056,3400,3450,0,0,0,499,399
39,C8026,249,269,180,43.75,115.7,AAF00025,5050,5100,0,0,0,499,399
40,C1098,336,42,270,83.2,56.225,AAP00016,4650,4700,0,0,0,499,399
41,R15039,235,27,180,89.4,87.3,AAF00041,7800,7850,0,0,0,499,399
42,C11081,155,14,90,51.95,83.2,AAB00045,4300,4350,0,0,0,499,399
43,C1063,14,147,270,48.75,73.975,AAD00045,3600,3650,0,0,0,499,399
44,C7013,449,244,270,39.725,127.3,AAJ00026,5050,5100,0,0,0,499,399
45,C12057,499,180,0,43.45,14.05,AAS00061,600,650,0,0,0,499,399
46,Q1024,31,360,90,65.1,139.225,AAA00029,9050,9100,0,0,0,499,399
47,Q1023,35,34,0,67.6,88.7,AAZ00049,5950,6000,0,0,0,499,399
48,R1042,166,301,0,43.8,69.55,AAA00031,3000,3050,0,0,0,499,399
49,R13090,275,263,180,75.15,33.9,AAY00054,2500,2550,0,0,0,499,399
50,C2044,180,294,180,90.8,110.45,AAX00026,10000,10050,0,0,0,499,399
51,C2043,365,380,180,89.05,110.15,AAV00025,9800,9850,0,0,0,499,399
52,C11025,90,94,180,80,71.85,AAX00021,5700,5750,0,0,0,499,399
53,C12065,63,242,270,45.45,24.8,AAC00007,1100,1150,0,0,0,499,399
54,C11084,384,213,0,22.1,105.05,AAD00047,2300,2350,0,0,0,499,399
55,L8028,352,182,90,33.475,119.35,AAA00028,3950,4000,0,0,0,499,399
56,C7058,258,148,0,27.675,126.925,AAZ00039,3500,3550,0,0,0,499,399
57,R14018,434,174,180,21.95,106.775,AAB00037,2300,2350,0,0,0,499,399
58,C1017,403,241,270,61.55,53.2,AAX00020,3250,3300,0,0,0,499,399
59,C4001,211,55,270,59.2,142.725,AAF00020,8400,8450,0,0,0,499,399
60,C7034,58,303,0,42.875,141.625,AAC00020,6050,6100,0,0,0,499,399
61,Q9008,101,267,0,75.2,94.9,AAP00043,7100,7150,0,0,0,499,399
62,R1035,377,68,270,21.45,54.1,AAY00050,1150,1200,0,0,0,499,399
63,C3068,106,328,270,56.4,117.85,AAS00026,6600,6650,0,0,0,499,399
64,C3153,471,374,270,59.125,122.95,AAJ00023,7250,7300,0,0,0,499,399
65,L7032,263,120,0,33.9,141.1,AAB00027,4750,4800,0,0,0,499,399
66,C3161,333,251,270,59.1,111.05,AAL00025,6550,6600,0,0,0,499,399
67,C3145,34,14,180,50.9,126.2,AAB00015,6400,6450,0,0,0,499,399
68,C3164,176,196,270,52.75,112.75,AAP00028,5900,5950,0,0,0,499,399
69,C5012,190,369,180,68.85,115.3,AAV00034,7900,7950,0,0,0,499,399
70,C13044,66,303,90,50.25,44.15,AAJ00014,2200,2250,0,0,0,499,399
71,ZD11003,364,5,90,23.1,72.55,AAK00049,1650,1700,0,0,0,499,399
72,C10030,357,227,0,21.55,144.05,AAI00048,3100,3150,0,0,0,499,399
73,C3143,160,380,270,63.6,116.15,AAZ00034,7350,7400,0,0,0,499,399
74,L7023,467,122,270,35.35,123.1,AAZ00046,4350,4400,0,0,0,499,399
75,FL8001,91,370,0,40.75,113.5,AAP00037,4600,4650,0,0,0,499,399
76,C3166,238,112,90,55.55,126.35,AAS00030,7000,7050,0,0,0,499,399
77,IC13001,234,302,180,48.35,36.15,AAD00027,1700,1750,0,0,0,499,399
78,R13045,8,19,90,26,35.4,AAY00053,900,950,0,0,0,499,399
79,C3014,45,340,90,70.7,120,AAA00009,8450,8500,0,0,0,499,399
80,C3101,165,150,180,52.45,116.5,AAD00015,6100,6150,0,0,0,499,399
81,C11054,155,32,180,24.85,98.75,AAX00022,2450,2500,0,0,0,499,399
