time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364272795,31413000,349,150,270,7.094,41.865,296.99031,11900030,250,300,193,496,395,1,2,135,250
1681364272795,31413000,19,265,270,7.094,41.865,296.99031,11900030,250,300,193,496,395,1,1,7,250
1681364272795,312061,422,140,270,39.7,11.25,446.625,112500065,400,450,193,499,398,1,2,163,450
1681364272795,312062,374,226,180,37.7,13,490.1,112600066,450,500,193,496,396,1,1,145,450
1681364272795,2412003,27,214,180,42.525,11.6,493.29,11300041,450,500,193,496,397,1,1,10,450
1681364272795,2412003,65,341,180,42.525,11.6,493.29,11300041,450,500,193,496,398,1,1,9,450
1681364272795,2412003,370,107,180,42.525,11.6,493.29,11300041,450,500,193,496,398,1,2,143,450
1681364272795,2412003,385,92,180,42.525,11.6,493.29,11300041,450,500,193,499,398,1,2,142,450
1681364272795,312005,98,349,270,41.4,12.3,509.22,111000053,500,550,193,496,395,1,1,38,500
1681364272795,312067,383,111,90,39.35,15.1,594.185,11400049,550,600,193,494,395,1,2,149,550
1681364272795,312035,311,384,270,19.6,30.45,596.82,112500064,550,600,193,499,398,1,1,120,550
1681364272795,312034,478,398,0,20.75,27.65,573.7375,11200006,550,600,193,499,398,1,1,184,550
1681364272795,312039,125,343,90,41.35,14.3,591.305,11300047,550,600,193,499,398,1,1,48,550
1681364272795,39027,79,194,270,61.95,10.25,634.9875,111400034,600,650,193,496,395,1,2,30,600
1681364272795,1212012,158,387,180,22.85,27.65,631.8025,112500044,600,650,193,496,395,1,1,61,600
1681364272795,39039,436,44,90,78.05,8.3,647.815,112100038,600,650,193,496,396,1,2,169,600
1681364272795,189028,328,335,180,64.15,9.85,631.8775,112100054,600,650,193,496,396,1,1,127,600
1681364272795,189029,393,203,90,60.95,10.25,624.7375,112200055,600,650,193,496,397,1,1,152,600
1681364272795,1212012,326,277,180,22.85,27.65,631.8025,112500044,600,650,193,496,398,1,1,60,600
1681364272795,312057,178,66,0,43.45,14.05,610.4725,111900061,600,650,193,499,398,1,2,68,600
1681364272795,312046,371,147,90,40.35,16.75,675.8625,111000054,650,700,193,494,393,1,2,144,650
1681364272795,312030,341,269,90,22.6,30.45,688.17,112200062,650,700,193,496,395,1,1,132,650
1681364272795,312030,74,327,90,22.6,30.45,688.17,112200062,650,700,193,496,395,1,1,131,650
1681364272795,39040,201,64,180,75.8,8.7,659.46,112200039,650,700,193,499,398,1,2,77,650
1681364272795,39040,160,304,180,75.8,8.7,659.46,112200039,650,700,193,499,398,1,1,61,650
1681364272795,312044,45,40,270,41.35,16.4,678.14,11800052,650,700,193,499,398,1,2,17,650
1681364272795,39040,80,36,180,75.8,8.7,659.46,112200039,650,700,193,499,398,1,2,76,650
1681364272795,312037,49,322,270,21.6,30.45,657.72,11100045,650,700,193,499,398,1,1,18,650
1681364272795,312040,368,202,0,46.1,16.1,742.21,11400048,700,750,193,474,375,1,1,149,700
1681364272795,312056,101,138,90,39.35,18.55,729.9425,111800060,700,750,193,494,379,1,2,39,700
1681364272795,312011,261,9,180,37.775,19.7,744.1675,111100014,700,750,193,494,393,1,2,101,700
1681364272795,312040,230,179,0,46.1,16.1,742.21,11400048,700,750,193,496,395,1,2,89,700
1681364272795,312011,431,172,180,37.775,19.7,744.1675,111100014,700,750,193,496,395,1,2,100,700
1681364272795,2412001,271,111,180,25.65,27.85,714.3525,11200040,700,750,193,496,395,1,2,105,700
1681364272795,312056,38,326,90,39.35,18.55,729.9425,111800060,700,750,193,496,395,1,1,14,700
1681364272795,1812009,170,183,0,24.675,29.5,727.9125,112200050,700,750,193,496,396,1,2,66,700
1681364272795,2412001,469,93,180,25.65,27.85,714.3525,11200040,700,750,193,499,398,1,2,104,700
1681364272795,179006,261,173,270,60.45,12.1,731.445,111300041,700,750,193,499,398,1,2,100,700
1681364272795,189027,190,39,0,58.6,12.5,732.5,111900053,700,750,193,499,398,1,2,73,700
1681364272795,2412001,116,209,180,25.65,27.85,714.3525,11200040,700,750,193,499,398,1,1,44,700
1681364272795,1812009,286,53,0,24.675,29.5,727.9125,112200050,700,750,193,499,398,1,2,65,700
1681364272795,312011,94,81,180,37.775,19.7,744.1675,111100014,700,750,193,499,398,1,2,100,700
1681364272795,189027,436,72,0,58.6,12.5,732.5,111900053,700,750,193,499,398,1,2,72,700
1681364272795,312011,90,201,180,37.775,19.7,744.1675,111100014,700,750,193,499,398,1,1,34,700
1681364272795,312056,239,224,90,39.35,18.55,729.9425,111800060,700,750,193,499,398,1,1,13,700
1681364272795,2412001,491,22,180,25.65,27.85,714.3525,11200040,700,750,193,499,398,1,2,104,700
1681364272795,179005,451,245,0,64.15,12.4,795.46,111200040,750,800,193,494,379,1,1,176,750
1681364272795,179005,82,271,0,64.15,12.4,795.46,111200040,750,800,193,494,393,1,1,175,750
1681364272795,312081,485,298,180,29.9,26.7,798.33,11600010,750,800,193,494,395,1,1,189,750
1681364272795,312019,243,274,180,26.55,29.5,783.225,111900020,750,800,193,496,395,1,1,94,750
1681364272795,312024,371,102,90,43.85,18.2,798.07,111600058,750,800,193,496,395,1,2,144,750
1681364272795,2112002,242,94,90,39.58,19.275,762.9045,112100055,750,800,193,496,396,1,2,94,750
1681364272795,312024,222,234,90,43.85,18.2,798.07,111600058,750,800,193,496,396,1,1,86,750
1681364272795,312042,172,13,270,39.35,20.25,796.8375,11600050,750,800,193,496,397,1,2,66,750
1681364272795,2112002,24,239,90,39.58,19.275,762.9045,112100055,750,800,193,496,398,1,1,9,750
1681364272795,312081,56,287,180,29.9,26.7,798.33,11600010,750,800,193,498,398,1,1,188,750
1681364272795,1812007,397,14,0,53.45,14.65,783.0425,111900048,750,800,193,499,398,1,2,153,750
1681364272795,312019,265,51,180,26.55,29.5,783.225,111900020,750,800,193,499,398,1,2,102,750
1681364272795,179005,174,242,0,64.15,12.4,795.46,111200040,750,800,193,499,398,1,1,175,750
