time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364186940,31412000,488,35,0,6.865,24.1,165.4465,11200002,150,200,170,498,398,1,2,166,150
1681364186940,31412000,192,215,0,6.865,24.1,165.4465,11200002,150,200,170,499,398,1,1,65,150
1681364186940,31412000,379,330,0,6.865,24.1,165.4465,11200002,150,200,170,499,398,1,1,64,150
1681364186940,31413000,226,369,270,7.094,41.865,296.99031,11900030,250,300,170,477,395,1,1,80,250
1681364186940,31413000,218,228,270,7.094,41.865,296.99031,11900030,250,300,170,499,398,1,1,79,250
1681364186940,31413000,53,104,270,7.094,41.865,296.99031,11900030,250,300,170,499,398,1,2,18,250
1681364186940,31413000,95,265,270,7.094,41.865,296.99031,11900030,250,300,170,499,398,1,1,79,250
1681364186940,312061,296,190,270,39.7,11.25,446.625,112500065,400,450,170,499,398,1,2,100,450
1681364186940,2412003,147,367,180,42.525,11.6,493.29,11300041,450,500,170,499,398,1,1,50,450
1681364186940,312062,218,361,180,37.7,13,490.1,112600066,450,500,170,499,398,1,1,74,450
1681364186940,2412003,281,261,180,42.525,11.6,493.29,11300041,450,500,170,499,398,1,1,49,450
1681364186940,1212013,464,180,90,19.4,27.5,533.5,112600045,500,550,170,499,398,1,2,158,500
1681364186940,1212013,454,139,90,19.4,27.5,533.5,112600045,500,550,170,499,398,1,2,157,500
1681364186940,312067,315,75,90,39.35,15.1,594.185,11400049,550,600,170,477,398,1,2,112,550
1681364186940,2112000,293,244,0,43.096,13.631,587.441576,111800053,550,600,170,493,398,1,1,101,550
1681364186940,2112000,434,388,0,43.096,13.631,587.441576,111800053,550,600,170,498,398,1,1,100,550
1681364186940,312000,262,215,90,48.95,11.6,567.82,11900012,550,600,170,499,398,1,1,89,550
1681364186940,312039,267,339,90,41.35,14.3,591.305,11300047,550,600,170,499,398,1,1,90,550
1681364186940,2112000,415,215,0,43.096,13.631,587.441576,111800053,550,600,170,499,398,1,1,100,550
1681364186940,312008,443,391,90,45.05,12.3,554.115,111100054,550,600,170,499,398,1,1,150,550
1681364186940,312034,14,73,0,20.75,27.65,573.7375,11200006,550,600,170,499,398,1,2,4,550
1681364186940,312039,216,240,90,41.35,14.3,591.305,11300047,550,600,170,499,398,1,1,89,550
1681364186940,312035,206,187,270,19.6,30.45,596.82,112500064,550,600,170,499,398,1,2,70,550
1681364186940,312008,331,272,90,45.05,12.3,554.115,111100054,550,600,170,499,398,1,1,149,550
