6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,161,16
2,2,168,16
3,2,160,16
4,2,166,16
5,2,199,16
6,2,156,16
1386
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C3136,391,391,180,50.9,124.4,AAP00027,6300,6350,0,0,0,499,399
2,C3024,314,373,90,53.75,119.55,AAH00016,6400,6450,0,0,0,499,399
3,C1045,389,54,90,40.15,74.1,AAX00060,2950,3000,0,0,0,499,399
4,C11024,244,242,270,57.65,86.95,AAH00050,5000,5050,0,0,0,499,399
5,Q1019,42,373,270,84.325,59.975,AAV00046,5050,5100,0,0,0,499,399
6,C12056,252,301,90,39.35,18.55,AAR00060,700,750,0,0,0,499,399
7,D9002,371,115,90,73.85,119.85,AAU00039,8850,8900,0,0,0,499,399
8,R1011,12,169,90,57.55,54.05,AAF00035,3100,3150,0,0,0,499,399
9,C3020,54,11,90,55.55,117.85,AAF00014,6500,6550,0,0,0,499,399
10,C2043,313,111,180,89.05,110.15,AAV00025,9800,9850,0,0,0,499,399
11,C14013,165,170,0,20.25,146.75,AAL00017,2950,3000,0,0,0,499,399
12,R1089,113,59,270,55.1,91.9,AAV00049,5050,5100,0,0,0,499,399
13,C1054,215,336,0,47.55,76.75,AAZ00062,3600,3650,0,0,0,499,399
14,C14001,291,396,90,19.95,141.65,AAZ00026,2800,2850,0,0,0,499,399
15,CN12000,183,51,0,6.865,24.1,AAB00002,150,200,0,0,0,499,399
16,C8022,134,58,90,35.75,118.05,AAD00023,4200,4250,0,0,0,499,399
17,C3077,299,330,90,59.1,114.45,AAC00013,6750,6800,0,0,0,499,399
18,L1001,70,77,90,57.45,68.15,AAP00038,3900,3950,0,0,0,499,399
19,L7040,481,304,270,38.05,125.4,AAH00033,4750,4800,0,0,0,499,399
20,C1085,318,208,180,25.25,55.625,AAG00048,1400,1450,0,0,0,499,399
21,C10012,1,61,0,45.25,88.4,AAX00058,4000,4050,0,0,0,499,399
22,C3020,375,63,90,55.55,117.85,AAF00014,6500,6550,0,0,0,499,399
23,R5026,405,343,180,65,115.725,AAV00054,7500,7550,0,0,0,499,399
24,C1087,467,30,0,29.4,59.9,AAI00050,1750,1800,0,0,0,499,399
25,C3153,42,64,270,59.125,122.95,AAJ00023,7250,7300,0,0,0,499,399
26,C3151,185,263,270,58.2,122.95,AAH00021,7150,7200,0,0,0,499,399
27,C10050,320,336,0,37.2,124.55,AAD00044,4600,4650,0,0,0,499,399
28,C9023,380,12,0,75.4,114,AAL00032,8550,8600,0,0,0,499,399
29,C3088,464,76,90,56.45,136.45,AAN00024,7700,7750,0,0,0,499,399
30,C7045,301,105,180,34.1,145.825,AAL00029,4950,5000,0,0,0,499,399
31,C4009,61,317,180,54.55,100.7,AAN00028,5450,5500,0,0,0,499,399
32,X13000,496,232,0,47.5,44.15,AAD00042,2050,2100,0,0,0,499,399
33,C12038,128,246,90,40,23.85,AAB00046,950,1000,0,0,0,499,399
34,C3141,410,183,180,50.9,125.3,AAX00032,6350,6400,0,0,0,499,399
35,R13095,316,266,0,75.15,35.9,AAD00038,2650,2700,0,0,0,499,399
36,C1078,156,24,0,59.35,83.85,AAK00012,4950,5000,0,0,0,499,399
37,C13061,113,237,180,25.25,31.9,AAP00019,800,850,0,0,0,499,399
38,R1090,132,397,270,85.9,58.775,AAX00050,5000,5050,0,0,0,499,399
39,C14018,13,97,180,19.8,123.7,AAP00020,2400,2450,0,0,0,499,399
40,C12036,202,328,270,20.6,30.45,AAZ00065,600,650,0,0,0,499,399
41,Q1000,473,84,0,53.8,54.8,AAD00031,2900,2950,0,0,0,499,399
42,C3138,202,325,180,62.3,122.5,AAS00029,7600,7650,0,0,0,499,399
43,L8006,295,36,0,38.3,118.8,AAF00032,4550,4600,0,0,0,499,399
44,C11029,228,47,0,80,70.05,AAZ00023,5600,5650,0,0,0,499,399
45,C7044,162,328,0,37.8,126.35,AAK00028,4750,4800,0,0,0,499,399
46,C7017,300,51,0,40.75,127.1,AAL00028,5150,5200,0,0,0,499,399
47,C2007,350,246,270,91.4,113.4,AAA00007,10350,10400,0,0,0,499,399
48,R1075,101,151,270,64.55,146.1,AAI00039,9400,9450,0,0,0,499,399
49,R9001,142,342,90,65.8,105.8,AAH00044,6950,7000,0,0,0,499,399
50,C4027,321,387,180,52.4,95.2,AAJ00025,4950,5000,0,0,0,499,399
51,R8001,357,340,270,23,126.75,AAB00038,2900,2950,0,0,0,499,399
52,C3104,2,349,180,63.1,117.4,AAG00018,7400,7450,0,0,0,499,399
53,C10008,343,92,90,33.7,86.8,AAR00054,2900,2950,0,0,0,499,399
54,C12037,236,289,270,21.6,30.45,AAA00045,650,700,0,0,0,499,399
55,D13000,228,308,180,36,38.75,AAR00037,1350,1400,0,0,0,499,399
56,C3011,30,375,0,57.9,124.15,AAX00027,7150,7200,0,0,0,499,399
57,C14006,148,170,0,19.8,135.1,AAE00010,2650,2700,0,0,0,499,399
58,C3054,380,281,90,58.2,114.45,AAH00017,6650,6700,0,0,0,499,399
59,U12003,417,298,90,48.719,17.125,AAV00056,800,850,0,0,0,499,399
60,C12008,464,48,90,45.05,12.3,AAK00054,550,600,0,0,0,499,399
61,C14013,240,378,0,20.25,146.75,AAL00017,2950,3000,0,0,0,499,399
62,C3119,119,296,0,55.225,128.125,AAZ00033,7050,7100,0,0,0,499,399
63,C11081,125,129,90,51.95,83.2,AAB00045,4300,4350,0,0,0,499,399
64,C1031,68,365,180,24.85,49.4,AAU00058,1200,1250,0,0,0,499,399
65,C1028,256,92,0,21.05,52.65,AAP00055,1100,1150,0,0,0,499,399
66,Q1013,82,298,180,76.3,139.8,AAM00040,10650,10700,0,0,0,499,399
67,C1094,96,90,270,92.4,67.1,AAR00057,6200,6250,0,0,0,499,399
68,L7009,313,139,90,33.975,144.925,AAP00039,4900,4950,0,0,0,499,399
69,C2040,113,381,0,87.45,113.25,AAS00023,9900,9950,0,0,0,499,399
70,C14030,294,68,0,28.45,150.4,AAU00023,4250,4300,0,0,0,499,399
71,C14001,208,302,90,19.95,141.65,AAZ00026,2800,2850,0,0,0,499,399
72,R15039,447,396,180,89.4,87.3,AAF00041,7800,7850,0,0,0,499,399
73,C1074,423,87,90,51.05,81.525,AAG00008,4150,4200,0,0,0,499,399
74,Q1027,107,323,0,69.1,82.6,AAC00031,5700,5750,0,0,0,499,399
