6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,155,16
2,2,170,16
3,2,175,16
4,2,152,16
5,2,150,16
6,2,186,16
1084
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C10028,351,119,270,19.4,138.15,AAG00046,2650,2700,0,0,0,499,399
2,C3148,155,252,90,58.2,111.05,AAE00018,6450,6500,0,0,0,499,399
3,C1084,446,60,180,24.7,58.1,AAF00047,1400,1450,0,0,0,499,399
4,C10003,84,25,0,24.3,88.6,AAM00051,2150,2200,0,0,0,499,399
5,C12040,105,249,0,46.1,16.1,AAD00048,700,750,0,0,0,499,399
6,R1105,362,228,90,66.575,82.55,AAE00036,5450,5500,0,0,0,499,399
7,C4018,235,255,180,55.6,144.7,AAA00016,8000,8050,0,0,0,499,399
8,C2036,352,341,270,92,110.35,AAN00020,10150,10200,0,0,0,499,399
9,L14007,468,164,0,25.5,150.4,AAH00032,3800,3850,0,0,0,499,399
10,C1027,265,317,180,64.1,89.55,AAB00003,5700,5750,0,0,0,499,399
11,FL7004,428,114,0,32.125,145.25,AAG00029,4650,4700,0,0,0,499,399
12,X13001,208,23,270,72.25,43.025,AAE00043,3100,3150,0,0,0,499,399
13,C12054,475,45,0,47.45,19.15,AAN00058,900,950,0,0,0,499,399
14,C3131,196,221,270,61.8,119.55,AAJ00022,7350,7400,0,0,0,499,399
15,C4005,58,354,270,57.7,142.725,AAJ00024,8200,8250,0,0,0,499,399
16,R2011,162,362,180,90,104.75,AAJ00045,9400,9450,0,0,0,499,399
17,C8040,264,134,270,45.7,122.4,AAS00036,5550,5600,0,0,0,499,399
18,C3020,17,309,90,55.55,117.85,AAF00014,6500,6550,0,0,0,499,399
19,C9003,261,399,90,71.65,102.55,AAD00024,7300,7350,0,0,0,499,399
20,C3075,360,149,270,54.95,143.25,AAA00011,7850,7900,0,0,0,499,399
21,C7008,377,145,270,30.375,133.25,AAE00021,4000,4050,0,0,0,499,399
22,R15039,442,125,180,89.4,87.3,AAF00041,7800,7850,0,0,0,499,399
23,L7058,179,318,180,38.2,146.75,AAV00044,5600,5650,0,0,0,499,399
24,C9040,66,309,180,75.8,8.7,AAV00039,650,700,0,0,0,499,399
25,C12023,352,32,180,47.75,24.625,AAV00022,1150,1200,0,0,0,499,399
26,C12035,29,235,270,19.6,30.45,AAY00064,550,600,0,0,0,499,399
27,IC1001,413,245,90,64.55,54.4,AAY00043,3500,3550,0,0,0,499,399
28,C9075,378,2,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
29,IC14001,295,328,0,22.8,145.8,AAF00029,3300,3350,0,0,0,499,399
30,C11047,155,357,270,23.6,95.35,AAM00015,2250,2300,0,0,0,499,399
31,R13068,198,93,270,61.65,41.25,AAL00045,2500,2550,0,0,0,499,399
32,C3034,380,254,270,56.4,122.95,AAR00024,6900,6950,0,0,0,499,399
33,L8001,458,93,90,42.35,111.3,AAC00029,4700,4750,0,0,0,499,399
34,C14004,271,386,270,19.95,150.4,AAC00008,3000,3050,0,0,0,499,399
35,L7048,106,159,180,45.125,143.45,AAK00036,6450,6500,0,0,0,499,399
36,R1114,487,132,270,76.45,80.125,AAM00044,6100,6150,0,0,0,499,399
37,C8011,49,186,0,34.8,120.475,AAP00033,4150,4200,0,0,0,499,399
38,R13105,238,356,270,61.15,39.45,AAL00046,2400,2450,0,0,0,499,399
39,C7010,358,399,180,38.9,132.05,AAG00023,5100,5150,0,0,0,499,399
40,FL7003,448,118,180,30.6,147.125,AAF00028,4500,4550,0,0,0,499,399
41,C1054,132,20,0,47.55,76.75,AAZ00062,3600,3650,0,0,0,499,399
42,L7005,256,294,90,30,143.675,AAM00037,4300,4350,0,0,0,499,399
43,C9002,360,377,270,69.75,140.2,AAC00023,9750,9800,0,0,0,499,399
44,C7008,446,56,270,30.375,133.25,AAE00021,4000,4050,0,0,0,499,399
45,R1018,196,114,180,66.9,51.5,AAJ00039,3400,3450,0,0,0,499,399
46,Q1014,196,219,270,61.825,145.7,AAN00041,9000,9050,0,0,0,499,399
47,FL7006,449,245,90,33.55,142.775,AAI00031,4750,4800,0,0,0,499,399
48,C8030,408,85,0,29.625,112.5,AAJ00029,3300,3350,0,0,0,499,399
49,C4027,323,368,180,52.4,95.2,AAJ00025,4950,5000,0,0,0,499,399
50,R1006,488,19,0,61.9,59.6,AAA00030,3650,3700,0,0,0,499,399
51,C11037,416,9,90,53.05,81.8,AAN00056,4300,4350,0,0,0,499,399
52,C1094,43,111,270,92.4,67.1,AAR00057,6200,6250,0,0,0,499,399
53,R1046,106,279,0,79.275,58,AAB00032,4550,4600,0,0,0,499,399
54,C7045,10,102,180,34.1,145.825,AAL00029,4950,5000,0,0,0,499,399
55,C4013,126,82,90,51.85,101.6,AAU00032,5250,5300,0,0,0,499,399
