6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,196,16
2,2,183,16
3,2,161,16
4,2,198,16
5,2,170,16
6,2,176,16
1198
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C9027,96,123,270,61.95,10.25,AAN00034,600,650,0,0,0,499,399
2,C3070,402,243,270,56.65,124.65,AAU00027,7050,7100,0,0,0,499,399
3,C3114,201,145,90,52.8,121.25,AAS00028,6400,6450,0,0,0,499,399
4,C1091,427,328,180,83.625,62.075,AAM00054,5150,5200,0,0,0,499,399
5,C3112,424,155,270,54.65,112.75,AAP00026,6150,6200,0,0,0,499,399
6,Q9005,140,330,0,64.15,12.4,AAL00040,750,800,0,0,0,499,399
7,C13060,393,256,0,25.25,43.4,AAN00018,1050,1100,0,0,0,499,399
8,U12002,499,232,90,39.58,19.275,AAU00055,750,800,0,0,0,499,399
9,C8019,458,49,90,42.35,114.65,AAA00020,4850,4900,0,0,0,499,399
10,R1031,424,357,270,61.1,89.7,AAU00047,5450,5500,0,0,0,499,399
11,C12048,269,96,90,44.15,23.6,AAL00056,1000,1050,0,0,0,499,399
12,R14020,372,9,90,54.05,151.3,AAD00039,8150,8200,0,0,0,499,399
13,C12022,61,36,90,42.45,20,AAN00057,800,850,0,0,0,499,399
14,C7011,397,182,270,34.5,132.8,AAH00024,4550,4600,0,0,0,499,399
15,C3001,436,264,0,60.925,134.725,AAJ00017,8200,8250,0,0,0,499,399
16,C3125,252,27,270,60,112.75,AAD00016,6750,6800,0,0,0,499,399
17,L8011,479,265,90,36.025,114.1,AAI00035,4100,4150,0,0,0,499,399
18,C8008,447,191,0,30.875,117.625,AAL00030,3600,3650,0,0,0,499,399
19,R13047,355,77,90,63.65,41.25,AAA00034,2600,2650,0,0,0,499,399
20,FL7001,311,355,180,45.5,117.7,AAD00026,5350,5400,0,0,0,499,399
21,CE1000,398,222,270,39.65,101.1,AAF00027,4000,4050,0,0,0,499,399
22,L8013,301,127,90,39.8,118.5,AAJ00036,4700,4750,0,0,0,499,399
23,C7018,467,42,180,33.975,147.45,AAM00029,5000,5050,0,0,0,499,399
24,R13061,241,64,0,60.2,31.8,AAJ00043,1900,1950,0,0,0,499,399
25,C3025,334,396,270,58.2,119.55,AAI00017,6950,7000,0,0,0,499,399
