6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,170,16
2,2,199,16
3,2,161,16
4,2,165,16
5,2,177,16
6,2,163,16
1138
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C11032,357,314,180,80,73.45,AAC00005,5850,5900,0,0,0,499,399
2,R1028,35,375,270,48.55,90,AAR00045,4350,4400,0,0,0,499,399
3,C7031,140,396,90,34.525,136.85,AAZ00038,4700,4750,0,0,0,499,399
4,C12015,253,163,270,44.45,24.8,AAN00017,1100,1150,0,0,0,499,399
5,C1071,329,90,90,61.15,68.95,AAE00006,4200,4250,0,0,0,499,399
6,FL7003,207,208,180,30.6,147.125,AAF00028,4500,4550,0,0,0,499,399
7,C3106,253,78,270,53.75,112.75,AAI00020,6050,6100,0,0,0,499,399
8,C3060,283,382,270,54.65,122.95,AAN00023,6700,6750,0,0,0,499,399
9,CN14001,410,269,0,6.865,140.2,AAJ00031,950,1000,0,0,0,499,399
10,R15037,421,244,0,26.35,69.4,AAE00040,1800,1850,0,0,0,499,399
11,R13081,93,300,90,73.95,24.6,AAV00052,1800,1850,0,0,0,499,399
12,L14000,489,276,90,19.95,139.3,AAA00025,2750,2800,0,0,0,499,399
13,C3092,107,374,0,51.5,120.95,AAU00028,6200,6250,0,0,0,499,399
14,C7036,481,64,0,44.059,128.641,AAE00022,5650,5700,0,0,0,499,399
15,C7057,429,239,270,26.2,133.525,AAY00038,3450,3500,0,0,0,499,399
16,R13061,27,297,0,60.2,31.8,AAJ00043,1900,1950,0,0,0,499,399
17,C1026,102,358,90,66.25,148.35,AAA00002,9800,9850,0,0,0,499,399
18,R9024,386,297,180,70.55,106.925,AAR00052,7500,7550,0,0,0,499,399
19,U12001,245,59,0,45.225,22.769,AAS00054,1000,1050,0,0,0,499,399
20,C3120,417,99,180,58.5,95.35,AAA00013,5550,5600,0,0,0,499,399
21,C7038,91,175,90,40.625,137.125,AAF00023,5550,5600,0,0,0,499,399
22,R1034,300,129,270,66.05,146.1,AAX00049,9600,9650,0,0,0,499,399
23,L14006,168,271,270,20.2,127.85,AAG00031,2550,2600,0,0,0,499,399
24,L8016,249,81,90,40.2,115.05,AAM00039,4600,4650,0,0,0,499,399
25,C1081,126,216,0,57.125,76.3,AAM00014,4350,4400,0,0,0,499,399
26,C7011,436,283,270,34.5,132.8,AAH00024,4550,4600,0,0,0,499,399
27,C11009,408,307,270,41.9,66.8,AAF00048,2750,2800,0,0,0,499,399
28,R13023,368,255,270,44.3,41.35,AAL00044,1800,1850,0,0,0,499,399
29,C1003,375,164,180,63.1,57.25,AAG00007,3600,3650,0,0,0,499,399
30,L7012,468,196,270,36.05,135.3,AAS00041,4850,4900,0,0,0,499,399
31,R1108,349,152,90,71.1,85.8,AAG00038,6100,6150,0,0,0,499,399
32,R13043,486,312,90,67.95,24.6,AAV00051,1650,1700,0,0,0,499,399
33,C3132,499,104,90,60.9,122.95,AAK00023,7450,7500,0,0,0,499,399
34,C11055,368,287,180,89.1,68.25,AAY00023,6050,6100,0,0,0,499,399
35,R1114,101,282,270,76.45,80.125,AAM00044,6100,6150,0,0,0,499,399
36,C3050,219,208,90,60.9,114.45,AAE00014,6950,7000,0,0,0,499,399
37,C8044,386,247,180,34.325,113.525,AAY00040,3850,3900,0,0,0,499,399
38,D9002,236,8,90,73.85,119.85,AAU00039,8850,8900,0,0,0,499,399
39,R9000,168,179,90,63.8,105.775,AAG00043,6700,6750,0,0,0,499,399
40,C1088,332,339,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
41,C3030,325,159,270,57.3,121.25,AAM00021,6900,6950,0,0,0,499,399
42,TH15000,494,320,180,89.4,88.3,AAI00046,7850,7900,0,0,0,499,399
43,R13105,448,112,270,61.15,39.45,AAL00046,2400,2450,0,0,0,499,399
44,C9021,156,349,0,75.425,107.5,AAJ00030,8100,8150,0,0,0,499,399
45,C11039,43,32,180,87.8,73.45,AAF00008,6400,6450,0,0,0,499,399
46,C11028,432,214,270,51.95,86.8,AAJ00052,4500,4550,0,0,0,499,399
47,C10056,11,125,270,32.2,112.35,AAJ00050,3600,3650,0,0,0,499,399
48,C10038,402,66,0,24.2,128.2,AAP00054,3100,3150,0,0,0,499,399
49,C7012,53,91,180,40.225,126.35,AAI00025,5050,5100,0,0,0,499,399
50,C4023,104,255,0,54.7,98.65,AAF00021,5350,5400,0,0,0,499,399
51,C8011,461,134,0,34.8,120.475,AAP00033,4150,4200,0,0,0,499,399
52,C4008,182,35,180,60.55,138.85,AAM00027,8400,8450,0,0,0,499,399
53,C1062,438,85,0,41.55,81.2,AAC00044,3350,3400,0,0,0,499,399
54,C3096,436,217,90,53.75,122.95,AAZ00032,6600,6650,0,0,0,499,399
55,R13081,222,184,90,73.95,24.6,AAV00052,1800,1850,0,0,0,499,399
56,C11043,494,155,270,47.25,85.6,AAP00057,4000,4050,0,0,0,499,399
57,C1088,215,188,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
58,L14007,432,257,0,25.5,150.4,AAH00032,3800,3850,0,0,0,499,399
59,C3089,11,338,90,60.95,124.65,AAP00025,7550,7600,0,0,0,499,399
60,L8001,158,353,90,42.35,111.3,AAC00029,4700,4750,0,0,0,499,399
61,R1009,231,275,90,70.55,75.3,AAE00034,5300,5350,0,0,0,499,399
62,L7002,212,156,180,36.225,143.725,AAL00036,5200,5250,0,0,0,499,399
63,C12067,20,288,90,39.35,15.1,AAD00049,550,600,0,0,0,499,399
64,C4010,364,395,180,59.875,140.4,AAP00029,8400,8450,0,0,0,499,399
65,R14018,15,60,180,21.95,106.775,AAB00037,2300,2350,0,0,0,499,399
66,R13007,324,145,90,50.2,30.8,AAY00052,1500,1550,0,0,0,499,399
67,X12003,65,47,180,42.525,11.6,AAC00041,450,500,0,0,0,499,399
68,C3004,211,311,0,62.35,137.85,AAM00020,8550,8600,0,0,0,499,399
69,R1110,212,24,90,62.275,143.025,AAI00040,8900,8950,0,0,0,499,399
70,C3095,437,137,270,63.6,121.25,AAY00031,7700,7750,0,0,0,499,399
71,C4015,43,224,180,60.45,102.85,AAX00034,6200,6250,0,0,0,499,399
72,C10010,165,164,0,22.9,149.25,AAU00056,3400,3450,0,0,0,499,399
73,C11065,300,8,180,87.8,64.6,AAG00010,5650,5700,0,0,0,499,399
74,R1069,103,380,270,61.975,85.125,AAG00037,5250,5300,0,0,0,499,399
75,FL12000,472,281,180,32.525,28.5,AAZ00043,900,950,0,0,0,499,399
76,FL7008,294,334,0,31.7,122,AAK00033,3850,3900,0,0,0,499,399
77,FL13000,382,149,180,30.45,37.75,AAB00024,1100,1150,0,0,0,499,399
78,R14015,266,75,270,21.55,103.15,AAY00055,2200,2250,0,0,0,499,399
79,C1088,368,16,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
80,C4017,238,1,270,60.7,142.7,AAZ00036,8650,8700,0,0,0,499,399
81,C7036,424,66,0,44.059,128.641,AAE00022,5650,5700,0,0,0,499,399
82,C8030,376,257,0,29.625,112.5,AAJ00029,3300,3350,0,0,0,499,399
83,R13070,497,280,0,76.95,29.4,AAM00046,2250,2300,0,0,0,499,399
84,C4029,459,20,270,57.1,95.4,AAL00027,5400,5450,0,0,0,499,399
85,C3003,315,369,270,56.45,126.35,AAL00019,7100,7150,0,0,0,499,399
86,C12001,86,191,90,47.95,11.6,AAJ00013,550,600,0,0,0,499,399
87,C3078,341,334,0,62.35,136.85,AAD00014,8500,8550,0,0,0,499,399
88,C12037,98,45,270,21.6,30.45,AAA00045,650,700,0,0,0,499,399
89,C7029,377,222,180,29.35,124.225,AAY00037,3600,3650,0,0,0,499,399
90,C7028,280,237,270,36.55,124.55,AAX00036,4550,4600,0,0,0,499,399
91,C1015,470,50,270,65.625,58.275,AAV00019,3800,3850,0,0,0,499,399
92,R5002,371,142,270,62.575,110.725,AAS00052,6900,6950,0,0,0,499,399
