6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,174,16
2,2,180,16
3,2,191,16
4,2,181,16
5,2,177,16
6,2,189,16
1294
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C11036,328,254,90,68.3,81.85,AAM00055,5550,5600,0,0,0,499,399
2,R4002,310,359,90,51.275,99.725,AAN00049,5100,5150,0,0,0,499,399
3,L7016,193,214,270,39.975,125.4,AAV00043,5000,5050,0,0,0,499,399
4,C3136,206,390,180,50.9,124.4,AAP00027,6300,6350,0,0,0,499,399
5,L8011,22,74,90,36.025,114.1,AAI00035,4100,4150,0,0,0,499,399
6,C2052,475,347,180,81.6,114.65,AAB00009,9350,9400,0,0,0,499,399
7,C2049,113,77,0,79.6,108.25,AAA00008,8600,8650,0,0,0,499,399
8,C1010,370,138,180,57.3,60.1,AAP00015,3400,3450,0,0,0,499,399
9,C11051,493,370,180,89.1,69.05,AAS00019,6150,6200,0,0,0,499,399
10,C12065,343,389,270,45.45,24.8,AAC00007,1100,1150,0,0,0,499,399
11,Q1015,335,8,270,48.15,101.85,AAP00042,4900,4950,0,0,0,499,399
12,FL7001,222,248,180,45.5,117.7,AAD00026,5350,5400,0,0,0,499,399
13,R13018,78,146,90,62.45,22.8,AAI00041,1400,1450,0,0,0,499,399
14,C10036,311,15,180,31.7,128.2,AAM00052,4050,4100,0,0,0,499,399
15,C3054,267,301,90,58.2,114.45,AAH00017,6650,6700,0,0,0,499,399
16,C8016,320,176,180,42.6,115.7,AAX00038,4900,4950,0,0,0,499,399
17,R1075,122,267,270,64.55,146.1,AAI00039,9400,9450,0,0,0,499,399
18,R1113,309,96,270,61.55,148.3,AAL00043,9100,9150,0,0,0,499,399
19,C3149,405,366,180,50.9,127.1,AAF00019,6450,6500,0,0,0,499,399
20,C12042,461,254,270,39.35,20.25,AAF00050,750,800,0,0,0,499,399
21,L7051,361,279,90,33.05,129.475,AAL00037,4250,4300,0,0,0,499,399
22,C12017,228,296,90,49.2,18.55,AAL00055,900,950,0,0,0,499,399
23,L7053,335,240,90,30,145.575,AAN00039,4350,4400,0,0,0,499,399
24,IC1001,47,318,90,64.55,54.4,AAY00043,3500,3550,0,0,0,499,399
25,C2052,221,241,180,81.6,114.65,AAB00009,9350,9400,0,0,0,499,399
26,L8025,143,83,0,36.7,119.55,AAX00046,4350,4400,0,0,0,499,399
27,FL7000,404,138,270,27.55,137.9,AAC00025,3750,3800,0,0,0,499,399
28,C3170,322,178,270,53.75,124.65,AAY00034,6650,6700,0,0,0,499,399
29,R15042,211,21,0,23.75,68.45,AAI00044,1600,1650,0,0,0,499,399
30,R13010,457,254,90,45.2,30.8,AAB00034,1350,1400,0,0,0,499,399
31,R13052,98,94,180,60.2,34.8,AAC00036,2050,2100,0,0,0,499,399
32,C4026,369,359,0,60.55,136.85,AAI00024,8250,8300,0,0,0,499,399
33,C1007,155,31,180,58.1,56.65,AAL00012,3250,3300,0,0,0,499,399
34,X13001,124,388,270,72.25,43.025,AAE00043,3100,3150,0,0,0,499,399
35,C10038,426,60,0,24.2,128.2,AAP00054,3100,3150,0,0,0,499,399
36,R10028,83,71,180,86.55,123.5,AAY00049,10650,10700,0,0,0,499,399
37,R13013,269,210,270,48.05,41.4,AAD00036,1950,2000,0,0,0,499,399
38,C3146,350,46,0,49.3,125.75,AAC00016,6150,6200,0,0,0,499,399
39,C3110,244,32,270,55.55,114.45,AAM00024,6350,6400,0,0,0,499,399
40,R1109,128,14,270,71.1,83.8,AAH00039,5950,6000,0,0,0,499,399
41,C12030,89,302,90,22.6,30.45,AAV00062,650,700,0,0,0,499,399
42,L7052,428,358,90,33.05,128.425,AAM00038,4200,4250,0,0,0,499,399
43,R13008,387,281,90,49.2,30.8,AAZ00053,1500,1550,0,0,0,499,399
44,C2005,408,390,180,84.65,123.5,AAY00026,10450,10500,0,0,0,499,399
45,C7033,290,224,180,45.025,142.375,AAB00019,6400,6450,0,0,0,499,399
46,C3152,323,317,180,65,116.725,AAI00022,7550,7600,0,0,0,499,399
47,C10042,217,103,270,38.35,89.75,AAU00057,3400,3450,0,0,0,499,399
48,C14001,72,151,90,19.95,141.65,AAZ00026,2800,2850,0,0,0,499,399
49,C14011,499,198,0,20.1,144.85,AAJ00015,2900,2950,0,0,0,499,399
50,R9079,220,101,0,76.025,86.5,AAG00044,6550,6600,0,0,0,499,399
51,C11026,42,22,180,78.65,72.25,AAY00022,5650,5700,0,0,0,499,399
52,C3070,162,28,270,56.65,124.65,AAU00027,7050,7100,0,0,0,499,399
53,C3108,437,397,90,55.55,123.05,AAK00022,6800,6850,0,0,0,499,399
54,CN14001,155,156,0,6.865,140.2,AAJ00031,950,1000,0,0,0,499,399
55,L7023,466,288,270,35.35,123.1,AAZ00046,4350,4400,0,0,0,499,399
56,L7036,289,49,90,44.3,127.5,AAD00029,5600,5650,0,0,0,499,399
57,C3143,456,336,270,63.6,116.15,AAZ00034,7350,7400,0,0,0,499,399
58,R15041,479,328,0,26.8,71.55,AAH00043,1900,1950,0,0,0,499,399
59,C7035,406,15,90,44.3,129.575,AAD00021,5700,5750,0,0,0,499,399
60,C7076,427,343,180,29.6,121.35,AAF00024,3550,3600,0,0,0,499,399
61,C9024,221,134,180,75.75,116.125,AAM00033,8750,8800,0,0,0,499,399
62,C11001,441,293,0,38.8,56.975,AAX00061,2200,2250,0,0,0,499,399
63,FL7004,45,103,0,32.125,145.25,AAG00029,4650,4700,0,0,0,499,399
64,R8006,80,308,270,38.95,117.4,AAF00042,4550,4600,0,0,0,499,399
65,C10032,21,50,0,42.05,83.65,AAK00050,3500,3550,0,0,0,499,399
66,R1031,202,84,270,61.1,89.7,AAU00047,5450,5500,0,0,0,499,399
67,C7032,280,168,0,36.25,141.1,AAA00018,5100,5150,0,0,0,499,399
68,C8011,283,211,0,34.8,120.475,AAP00033,4150,4200,0,0,0,499,399
69,C3088,267,50,90,56.45,136.45,AAN00024,7700,7750,0,0,0,499,399
70,C1081,132,204,0,57.125,76.3,AAM00014,4350,4400,0,0,0,499,399
71,C2013,419,8,180,80.5,104.75,AAD00010,8400,8450,0,0,0,499,399
72,C11044,425,346,180,87.8,71.85,AAJ00012,6300,6350,0,0,0,499,399
73,C12061,10,20,270,39.7,11.25,AAY00065,400,450,0,0,0,499,399
74,C10028,314,196,270,19.4,138.15,AAG00046,2650,2700,0,0,0,499,399
75,C11063,32,301,180,89.1,65.85,AAE00008,5850,5900,0,0,0,499,399
76,R1116,244,367,0,52.825,85.9,AAP00046,4500,4550,0,0,0,499,399
77,TU16001,454,164,270,57.015,47.285,AAL00049,2650,2700,0,0,0,499,399
78,C8044,361,118,180,34.325,113.525,AAY00040,3850,3900,0,0,0,499,399
79,R9027,14,350,0,58.6,12.5,AAS00053,700,750,0,0,0,499,399
80,Q1015,21,139,270,48.15,101.85,AAP00042,4900,4950,0,0,0,499,399
81,R13091,344,329,270,66.15,39.45,AAZ00055,2600,2650,0,0,0,499,399
82,R13094,228,129,0,75.15,34.9,AAC00037,2600,2650,0,0,0,499,399
83,C3113,331,77,180,54.45,95.4,AAR00027,5150,5200,0,0,0,499,399
84,C2059,407,154,180,90.8,111.3,AAG00014,10100,10150,0,0,0,499,399
85,C11024,334,372,270,57.65,86.95,AAH00050,5000,5050,0,0,0,499,399
86,R14019,255,201,90,21.2,123.3,AAC00038,2600,2650,0,0,0,499,399
87,C3055,170,19,90,57.3,114.45,AAI00018,6550,6600,0,0,0,499,399
88,C13058,269,142,90,50.25,42.175,AAM00017,2100,2150,0,0,0,499,399
89,R13045,105,47,90,26,35.4,AAY00053,900,950,0,0,0,499,399
90,C12063,348,329,90,40.35,22.05,AAA00046,850,900,0,0,0,499,399
91,R13006,123,391,90,44.05,32.55,AAX00051,1400,1450,0,0,0,499,399
92,R1068,190,375,0,67.85,141.65,AAF00036,9600,9650,0,0,0,499,399
93,C8038,59,243,0,36.925,121.45,AAP00034,4450,4500,0,0,0,499,399
94,R13047,160,330,90,63.65,41.25,AAA00034,2600,2650,0,0,0,499,399
95,C1041,219,38,0,41.85,69.55,AAC00004,2900,2950,0,0,0,499,399
96,C7017,333,22,0,40.75,127.1,AAL00028,5150,5200,0,0,0,499,399
97,C7031,254,206,90,34.525,136.85,AAZ00038,4700,4750,0,0,0,499,399
98,C3164,18,280,270,52.75,112.75,AAP00028,5900,5950,0,0,0,499,399
99,CN1000,201,61,180,83.7,129.4,AAH00029,10800,10850,0,0,0,499,399
100,C3055,323,99,90,57.3,114.45,AAI00018,6550,6600,0,0,0,499,399
101,C7021,14,386,0,37.325,138.05,AAP00031,5150,5200,0,0,0,499,399
102,C8008,134,228,0,30.875,117.625,AAL00030,3600,3650,0,0,0,499,399
103,C12067,229,116,90,39.35,15.1,AAD00049,550,600,0,0,0,499,399
104,C1030,133,158,270,21,50.7,AAS00057,1050,1100,0,0,0,499,399
105,C3076,170,9,90,53.75,121.25,AAB00012,6500,6550,0,0,0,499,399
106,C3115,240,40,90,59,93.3,AAU00029,5500,5550,0,0,0,499,399
107,C11051,38,217,180,89.1,69.05,AAS00019,6150,6200,0,0,0,499,399
108,C3171,181,76,270,52.8,124.65,AAZ00035,6550,6600,0,0,0,499,399
109,C3134,308,84,90,57.3,112.7,AAM00025,6450,6500,0,0,0,499,399
110,R5018,201,390,270,67.4,116.85,AAU00053,7850,7900,0,0,0,499,399
111,C7011,98,188,270,34.5,132.8,AAH00024,4550,4600,0,0,0,499,399
112,C10020,113,117,180,41.4,91.65,AAB00041,3750,3800,0,0,0,499,399
113,L12011,180,69,180,51.95,24.3,AAX00043,1250,1300,0,0,0,499,399
114,R14010,309,83,0,19.8,132.3,AAV00053,2600,2650,0,0,0,499,399
115,C14014,185,97,90,22.1,100.2,AAM00018,2200,2250,0,0,0,499,399
116,R1093,239,278,270,48.475,77.65,AAY00051,3750,3800,0,0,0,499,399
117,C11042,40,369,180,89.1,72.25,AAI00011,6400,6450,0,0,0,499,399
118,R13008,105,228,90,49.2,30.8,AAZ00053,1500,1550,0,0,0,499,399
119,R15041,73,266,0,26.8,71.55,AAH00043,1900,1950,0,0,0,499,399
120,C7012,30,260,180,40.225,126.35,AAI00025,5050,5100,0,0,0,499,399
121,C3175,66,23,270,50.225,111.9,AAD00018,5600,5650,0,0,0,499,399
122,C11003,103,29,0,39.125,64.275,AAZ00063,2500,2550,0,0,0,499,399
123,R13052,268,46,180,60.2,34.8,AAC00036,2050,2100,0,0,0,499,399
124,C11007,181,48,270,41.9,59.6,AAD00046,2450,2500,0,0,0,499,399
125,C4024,367,184,180,60.55,137.85,AAG00022,8300,8350,0,0,0,499,399
126,C11083,147,396,0,22.1,106.05,AAC00046,2300,2350,0,0,0,499,399
127,IC7001,93,56,90,40.15,141.95,AAH00031,5650,5700,0,0,0,499,399
128,C11044,298,129,180,87.8,71.85,AAJ00012,6300,6350,0,0,0,499,399
129,C1045,367,394,90,40.15,74.1,AAX00060,2950,3000,0,0,0,499,399
130,Q9005,328,33,0,64.15,12.4,AAL00040,750,800,0,0,0,499,399
131,L1002,41,120,270,39.75,91.3,AAR00039,3600,3650,0,0,0,499,399
132,C2041,83,195,180,83.3,116.15,AAU00024,9650,9700,0,0,0,499,399
133,C3008,227,66,0,61,108.15,AAS00024,6550,6600,0,0,0,499,399
134,L8013,100,376,90,39.8,118.5,AAJ00036,4700,4750,0,0,0,499,399
135,R9017,475,286,180,67.5,97.9,AAL00048,6600,6650,0,0,0,499,399
136,C14003,63,190,0,19.8,136.1,AAB00007,2650,2700,0,0,0,499,399
137,R1084,184,340,90,81.725,59.975,AAP00045,4900,4950,0,0,0,499,399
138,IC14000,414,349,90,26.9,103.2,AAE00028,2750,2800,0,0,0,499,399
139,R13061,423,214,0,60.2,31.8,AAJ00043,1900,1950,0,0,0,499,399
140,C12020,130,188,90,50.35,21.35,AAU00021,1050,1100,0,0,0,499,399
141,C1079,12,352,270,60.45,85.7,AAL00013,5150,5200,0,0,0,499,399
142,R9075,51,113,270,73.225,88.125,AAE00042,6450,6500,0,0,0,499,399
143,C12041,203,227,0,46.35,14.85,AAE00049,650,700,0,0,0,499,399
144,TU16001,94,335,270,57.015,47.285,AAL00049,2650,2700,0,0,0,499,399
145,C3042,389,394,90,60,117.85,AAA00010,7050,7100,0,0,0,499,399
146,Q1010,466,258,90,45.6,69.55,AAL00039,3150,3200,0,0,0,499,399
147,IC14000,125,244,90,26.9,103.2,AAE00028,2750,2800,0,0,0,499,399
148,C3084,394,116,270,54.65,126.35,AAJ00020,6900,6950,0,0,0,499,399
149,C8029,476,102,180,46.55,120.25,AAI00028,5550,5600,0,0,0,499,399
150,C11086,6,128,90,21.725,95.075,AAF00049,2050,2100,0,0,0,499,399
151,R1114,207,79,270,76.45,80.125,AAM00044,6100,6150,0,0,0,499,399
152,C11052,44,71,180,87.8,68.65,AAU00020,6000,6050,0,0,0,499,399
153,C8041,274,340,90,46.05,113.75,AAU00037,5200,5250,0,0,0,499,399
154,C1084,492,288,180,24.7,58.1,AAF00047,1400,1450,0,0,0,499,399
155,C1008,70,73,270,53.3,59.95,AAM00013,3150,3200,0,0,0,499,399
156,C10055,424,21,180,31.95,113.95,AAI00049,3600,3650,0,0,0,499,399
157,C10057,156,365,270,30.575,111.475,AAK00051,3400,3450,0,0,0,499,399
158,C10023,66,4,180,26.15,138.5,AAD00043,3600,3650,0,0,0,499,399
159,L8025,286,94,0,36.7,119.55,AAX00046,4350,4400,0,0,0,499,399
160,C1073,402,60,180,49.675,107.25,AAF00007,5300,5350,0,0,0,499,399
161,C3104,196,158,180,63.1,117.4,AAG00018,7400,7450,0,0,0,499,399
162,R1011,11,309,90,57.55,54.05,AAF00035,3100,3150,0,0,0,499,399
163,R9029,66,277,90,60.95,10.25,AAV00055,600,650,0,0,0,499,399
164,R8002,69,154,0,22.6,128.05,AAC00039,2850,2900,0,0,0,499,399
165,C10056,85,106,270,32.2,112.35,AAJ00050,3600,3650,0,0,0,499,399
166,C13070,302,259,180,73.5,40.15,AAX00024,2950,3000,0,0,0,499,399
167,C3051,109,42,90,60,114.45,AAF00015,6850,6900,0,0,0,499,399
168,C8006,269,279,0,37.8,118.05,AAJ00028,4450,4500,0,0,0,499,399
169,C3027,31,114,90,60.45,120.175,AAK00019,7250,7300,0,0,0,499,399
170,C11057,416,205,270,22.9,91,AAS00059,2050,2100,0,0,0,499,399
171,R12009,235,297,0,24.675,29.5,AAV00050,700,750,0,0,0,499,399
172,C4011,204,237,180,51.15,140.6,AAR00030,7150,7200,0,0,0,499,399
