6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,183,16
2,2,169,16
3,2,162,16
4,2,172,16
5,2,156,16
6,2,169,16
1159
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C3163,279,158,270,52.75,111.1,AAN00027,5850,5900,0,0,0,502,399
2,R12009,5,86,0,24.675,29.5,AAV00050,700,750,0,0,0,502,399
3,X13000,12,327,0,47.5,44.15,AAD00042,2050,2100,0,0,0,502,399
4,L7060,181,54,270,35.2,143.775,AAY00046,5050,5100,0,0,0,502,399
5,C12026,411,339,180,53.45,17.65,AAY00024,900,950,0,0,0,502,399
6,TH15000,437,152,180,89.4,88.3,AAI00046,7850,7900,0,0,0,502,399
7,C11062,492,286,180,87.8,66.25,AAD00007,5800,5850,0,0,0,502,399
8,C3078,37,113,0,62.35,136.85,AAD00014,8500,8550,0,0,0,502,399
9,C3109,100,333,180,52.5,127.65,AAL00023,6700,6750,0,0,0,502,399
10,C1002,213,342,0,70.7,61.65,AAF00006,4350,4400,0,0,0,502,399
11,R13007,375,6,90,50.2,30.8,AAY00052,1500,1550,0,0,0,502,399
12,C3130,352,8,270,55.55,116.15,AAI00021,6450,6500,0,0,0,502,399
13,C3080,60,368,90,55.15,140.45,AAF00016,7700,7750,0,0,0,502,399
14,R12008,487,382,0,51.65,17.65,AAU00049,900,950,0,0,0,502,399
15,C11044,308,186,180,87.8,71.85,AAJ00012,6300,6350,0,0,0,502,399
16,L7000,497,332,180,36.3,139.6,AAK00035,5050,5100,0,0,0,502,399
17,R13096,81,228,270,70.45,22.8,AAE00039,1600,1650,0,0,0,502,399
18,C7002,286,155,90,33.025,126.675,AAZ00037,4150,4200,0,0,0,502,399
19,C14005,239,194,180,20.35,155.85,AAD00009,3150,3200,0,0,0,502,399
20,C7040,38,324,270,43.5,139.45,AAH00025,6050,6100,0,0,0,502,399
21,C12028,225,240,90,47.55,26.65,AAS00060,1250,1300,0,0,0,502,399
22,C14012,419,246,270,23,129.35,AAK00016,2950,3000,0,0,0,502,399
23,TU16004,437,47,270,36.4,26.7,AAP00052,950,1000,0,0,0,502,399
24,C9039,409,300,90,78.05,8.3,AAU00038,600,650,0,0,0,502,399
25,R13105,300,5,270,61.15,39.45,AAL00046,2400,2450,0,0,0,502,399
26,R9072,186,184,180,67.925,108.35,AAB00039,7350,7400,0,0,0,502,399
27,CN14000,86,84,0,6.865,151.7,AAC00003,1000,1050,0,0,0,502,399
