time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681363979575,31413000,156,308,270,7.094,41.865,296.99031,11900030,250,300,197,499,399,1,1,61,250
1681363979575,31413000,398,38,270,7.094,41.865,296.99031,11900030,250,300,197,499,399,1,2,157,250
1681363979575,31413000,101,269,270,7.094,41.865,296.99031,11900030,250,300,197,499,399,1,1,60,250
1681363979575,31413000,428,131,270,7.094,41.865,296.99031,11900030,250,300,197,499,399,1,2,156,250
1681363979575,312061,226,182,270,39.7,11.25,446.625,112500065,400,450,197,499,399,1,2,89,450
1681363979575,2412003,350,26,180,42.525,11.6,493.29,11300041,450,500,197,484,399,1,2,142,450
1681363979575,312062,368,48,180,37.7,13,490.1,112600066,450,500,197,497,399,1,2,145,450
1681363979575,312062,444,129,180,37.7,13,490.1,112600066,450,500,197,499,399,1,2,144,450
1681363979575,312062,162,141,180,37.7,13,490.1,112600066,450,500,197,499,399,1,2,144,450
1681363979575,312062,382,54,180,37.7,13,490.1,112600066,450,500,197,499,399,1,2,144,450
1681363979575,312005,179,63,270,41.4,12.3,509.22,111000053,500,550,197,499,399,1,2,70,500
1681363979575,1212013,207,362,90,19.4,27.5,533.5,112600045,500,550,197,499,399,1,1,81,500
1681363979575,1212013,3,33,90,19.4,27.5,533.5,112600045,500,550,197,499,399,1,2,1,500
1681363979575,312005,284,30,270,41.4,12.3,509.22,111000053,500,550,197,499,399,1,2,69,500
1681363979575,312001,194,127,90,47.95,11.6,556.22,111000013,550,600,197,497,399,1,2,76,550
1681363979575,312066,196,79,90,38.35,15.1,579.085,11300048,550,600,197,499,399,1,2,77,550
1681363979575,312039,312,128,90,41.35,14.3,591.305,11300047,550,600,197,499,399,1,2,123,550
1681363979575,312066,187,283,90,38.35,15.1,579.085,11300048,550,600,197,499,399,1,1,73,550
1681363979575,312001,310,174,90,47.95,11.6,556.22,111000013,550,600,197,499,399,1,2,75,550
1681363979575,2112000,9,337,0,43.096,13.631,587.441576,111800053,550,600,197,499,399,1,1,3,550
1681363979575,312008,388,251,90,45.05,12.3,554.115,111100054,550,600,197,499,399,1,1,153,550
1681363979575,312034,299,347,0,20.75,27.65,573.7375,11200006,550,600,197,499,399,1,1,118,550
1681363979575,312066,303,20,90,38.35,15.1,579.085,11300048,550,600,197,499,399,1,2,76,550
1681363979575,2112000,491,145,0,43.096,13.631,587.441576,111800053,550,600,197,499,399,1,2,193,550
1681363979575,312035,232,283,270,19.6,30.45,596.82,112500064,550,600,197,499,399,1,1,91,550
1681363979575,312067,172,362,90,39.35,15.1,594.185,11400049,550,600,197,499,399,1,1,67,550
1681363979575,2112000,151,305,0,43.096,13.631,587.441576,111800053,550,600,197,499,399,1,1,2,550
1681363979575,312000,295,315,90,48.95,11.6,567.82,11900012,550,600,197,499,399,1,1,116,550
1681363979575,312000,423,359,90,48.95,11.6,567.82,11900012,550,600,197,499,399,1,1,115,550
1681363979575,312034,30,96,0,20.75,27.65,573.7375,11200006,550,600,197,499,399,1,2,11,550
1681363979575,312001,83,382,90,47.95,11.6,556.22,111000013,550,600,197,499,399,1,1,32,550
1681363979575,312008,340,393,90,45.05,12.3,554.115,111100054,550,600,197,499,399,1,1,152,550
1681363979575,312036,287,288,270,20.6,30.45,627.27,112600065,600,650,197,484,399,1,1,116,600
1681363979575,39027,417,193,270,61.95,10.25,634.9875,111400034,600,650,197,492,399,1,2,166,600
1681363979575,189029,259,245,90,60.95,10.25,624.7375,112200055,600,650,197,497,399,1,1,102,600
1681363979575,189029,337,261,90,60.95,10.25,624.7375,112200055,600,650,197,499,399,1,1,101,600
1681363979575,312031,164,162,90,21.6,27.9,602.64,112600025,600,650,197,499,399,1,2,64,600
1681363979575,39030,203,80,180,72,8.7,626.4,111600035,600,650,197,499,399,1,2,80,600
1681363979575,39030,437,123,180,72,8.7,626.4,111600035,600,650,197,499,399,1,2,79,600
1681363979575,312044,204,177,270,41.35,16.4,678.14,11800052,650,700,197,484,399,1,2,83,650
1681363979575,312025,376,153,90,24.3,27.9,677.97,112400023,650,700,197,499,399,1,2,148,650
1681363979575,39040,217,193,180,75.8,8.7,659.46,112200039,650,700,197,499,399,1,2,85,650
1681363979575,312037,77,127,270,21.6,30.45,657.72,11100045,650,700,197,499,399,1,2,30,650
1681363979575,39040,389,112,180,75.8,8.7,659.46,112200039,650,700,197,499,399,1,2,84,650
1681363979575,312037,258,157,270,21.6,30.45,657.72,11100045,650,700,197,499,399,1,2,29,650
1681363979575,312041,410,355,0,46.35,14.85,688.2975,11500049,650,700,197,499,399,1,1,161,650
1681363979575,189027,479,308,0,58.6,12.5,732.5,111900053,700,750,197,479,319,1,1,197,700
1681363979575,312011,116,380,180,37.775,19.7,744.1675,111100014,700,750,197,499,399,1,1,45,700
1681363979575,312059,454,387,90,40.35,18.55,748.4925,112200063,700,750,197,499,399,1,1,179,700
1681363979575,179006,89,68,270,60.45,12.1,731.445,111300041,700,750,197,499,399,1,2,35,700
1681363979575,179006,342,211,270,60.45,12.1,731.445,111300041,700,750,197,499,399,1,1,135,700
1681363979575,312059,2,80,90,40.35,18.55,748.4925,112200063,700,750,197,499,399,1,2,1,700
1681363979575,312056,259,261,90,39.35,18.55,729.9425,111800060,700,750,197,499,399,1,1,102,700
1681363979575,2412001,368,396,180,25.65,27.85,714.3525,11200040,700,750,197,499,399,1,1,145,700
1681363979575,312040,325,63,0,46.1,16.1,742.21,11400048,700,750,197,499,399,1,2,128,700
1681363979575,312011,32,150,180,37.775,19.7,744.1675,111100014,700,750,197,499,399,1,2,12,700
