time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681363665670,31412000,304,148,0,6.865,24.1,165.4465,11200002,150,200,163,499,357,1,2,99,150
1681363665670,31413000,247,234,270,7.094,41.865,296.99031,11900030,250,300,163,499,399,1,1,80,250
1681363665670,31413000,74,214,270,7.094,41.865,296.99031,11900030,250,300,163,499,399,1,1,79,250
1681363665670,312061,166,88,270,39.7,11.25,446.625,112500065,400,450,163,499,395,1,2,54,400
1681363665670,312061,340,303,270,39.7,11.25,446.625,112500065,400,450,163,499,399,1,1,111,400
1681363665670,2412003,56,178,180,42.525,11.6,493.29,11300041,450,500,163,499,395,1,2,18,450
1681363665670,1212013,215,337,90,19.4,27.5,533.5,112600045,500,550,163,499,399,1,1,70,500
1681363665670,312039,358,75,90,41.35,14.3,591.305,11300047,550,600,163,499,357,1,2,116,550
1681363665670,312034,147,27,0,20.75,27.65,573.7375,11200006,550,600,163,499,374,1,2,48,550
1681363665670,312001,368,244,90,47.95,11.6,556.22,111000013,550,600,163,499,389,1,1,120,550
1681363665670,312035,279,335,270,19.6,30.45,596.82,112500064,550,600,163,499,389,1,1,91,550
1681363665670,312067,231,201,90,39.35,15.1,594.185,11400049,550,600,163,499,390,1,1,75,550
1681363665670,312001,10,148,90,47.95,11.6,556.22,111000013,550,600,163,499,395,1,2,3,550
1681363665670,312001,131,66,90,47.95,11.6,556.22,111000013,550,600,163,499,395,1,2,2,550
1681363665670,312008,398,248,90,45.05,12.3,554.115,111100054,550,600,163,499,395,1,1,130,550
1681363665670,2112000,473,46,0,43.096,13.631,587.441576,111800053,550,600,163,499,395,1,2,154,550
1681363665670,312001,424,167,90,47.95,11.6,556.22,111000013,550,600,163,499,399,1,2,2,550
1681363665670,312000,482,394,90,48.95,11.6,567.82,11900012,550,600,163,499,399,1,1,157,550
1681363665670,39030,163,46,180,72,8.7,626.4,111600035,600,650,163,499,389,1,2,53,600
1681363665670,39030,285,36,180,72,8.7,626.4,111600035,600,650,163,499,395,1,2,52,600
1681363665670,1212012,409,280,180,22.85,27.65,631.8025,112500044,600,650,163,499,395,1,1,133,600
1681363665670,312036,325,88,270,20.6,30.45,627.27,112600065,600,650,163,499,399,1,2,106,600
1681363665670,39027,359,62,270,61.95,10.25,634.9875,111400034,600,650,163,499,399,1,2,117,600
1681363665670,39027,410,77,270,61.95,10.25,634.9875,111400034,600,650,163,499,399,1,2,116,600
1681363665670,312031,234,149,90,21.6,27.9,602.64,112600025,600,650,163,499,399,1,2,76,600
1681363665670,312057,459,298,0,43.45,14.05,610.4725,111900061,600,650,163,499,399,1,1,149,600
