6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,164,16
2,2,187,16
3,2,163,16
4,2,186,16
5,2,150,16
6,2,163,16
1244
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C12061,328,267,270,39.7,11.25,AAY00065,400,450,0,0,0,499,399
2,C10041,92,206,180,21.25,128.65,AAS00056,2700,2750,0,0,0,499,399
3,C11038,117,324,180,89.1,73.85,AAE00007,6550,6600,0,0,0,499,399
4,C1074,320,50,90,51.05,81.525,AAG00008,4150,4200,0,0,0,499,399
5,U12000,232,308,0,43.096,13.631,AAR00053,550,600,0,0,0,499,399
6,C10006,50,64,90,33.85,145.35,AAN00052,4900,4950,0,0,0,499,399
7,IC7000,287,293,0,30.675,128.075,AAG00030,3900,3950,0,0,0,499,399
8,C4017,323,379,270,60.7,142.7,AAZ00036,8650,8700,0,0,0,499,399
9,C3039,235,278,270,58.2,121.25,AAX00028,7050,7100,0,0,0,499,399
10,C3024,245,84,90,53.75,119.55,AAH00016,6400,6450,0,0,0,499,399
11,C4031,428,395,90,58.45,100.125,AAN00029,5850,5900,0,0,0,499,399
12,C8029,324,86,180,46.55,120.25,AAI00028,5550,5600,0,0,0,499,399
13,C1062,287,266,0,41.55,81.2,AAC00044,3350,3400,0,0,0,499,399
14,R5028,74,50,0,68.85,117.25,AAX00055,8050,8100,0,0,0,499,399
15,L1000,386,52,180,69.5,67.05,AAN00037,4650,4700,0,0,0,499,399
16,C12005,381,329,270,41.4,12.3,AAJ00053,500,550,0,0,0,499,399
17,C10021,218,246,0,21.55,141.7,AAC00042,3050,3100,0,0,0,499,399
18,C11057,205,399,270,22.9,91,AAS00059,2050,2100,0,0,0,499,399
19,R13030,498,5,90,62.95,24.6,AAN00046,1500,1550,0,0,0,499,399
20,R9074,329,285,270,73.225,90,AAD00041,6550,6600,0,0,0,499,399
21,Q1006,339,297,270,73.5,145.6,AAH00035,10700,10750,0,0,0,499,399
22,C2013,432,313,180,80.5,104.75,AAD00010,8400,8450,0,0,0,499,399
23,L7039,342,326,90,37.35,147,AAG00032,5450,5500,0,0,0,499,399
24,FL7007,201,210,180,29.1,122.425,AAJ00032,3550,3600,0,0,0,499,399
25,Q1016,472,171,90,31,97.3,AAR00043,3000,3050,0,0,0,499,399
26,R9080,362,349,270,76.425,85.05,AAH00045,6450,6500,0,0,0,499,399
27,C10040,405,283,0,34.65,128.3,AAR00055,4400,4450,0,0,0,499,399
28,L8027,120,22,270,23,124.075,AAZ00048,2850,2900,0,0,0,499,399
29,C12063,162,179,90,40.35,22.05,AAA00046,850,900,0,0,0,499,399
30,C3051,202,260,90,60,114.45,AAF00015,6850,6900,0,0,0,499,399
31,C11085,355,366,270,21.725,97.325,AAE00048,2100,2150,0,0,0,499,399
32,C7039,44,187,90,42.25,146.7,AAG00024,6150,6200,0,0,0,499,399
33,C5009,94,363,180,69.15,113,AAR00031,7800,7850,0,0,0,499,399
34,C1004,193,32,180,67.7,61.35,AAH00008,4150,4200,0,0,0,499,399
35,C12065,200,14,270,45.45,24.8,AAC00007,1100,1150,0,0,0,499,399
36,L7061,184,186,180,37.45,124.3,AAZ00047,4650,4700,0,0,0,499,399
