6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,185,16
2,2,160,16
3,2,164,16
4,2,176,16
5,2,168,16
6,2,185,16
1290
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C4011,121,150,180,51.15,140.6,AAR00030,7150,7200,0,0,0,499,399
2,C8010,153,367,270,35.75,120.725,AAN00032,4300,4350,0,0,0,499,399
3,C3102,311,233,270,54.65,124.65,AAE00016,6800,6850,0,0,0,499,399
4,C7027,230,206,180,31.125,124,AAV00035,3850,3900,0,0,0,499,399
5,R1077,467,247,90,46.95,98.65,AAK00041,4600,4650,0,0,0,499,399
6,C3141,285,292,180,50.9,125.3,AAX00032,6350,6400,0,0,0,499,399
7,R1026,471,256,90,68.1,55,AAN00043,3700,3750,0,0,0,499,399
8,C3040,151,379,270,52.8,122.95,AAY00029,6450,6500,0,0,0,499,399
9,C13002,210,169,180,62.45,31.05,AAH00053,1900,1950,0,0,0,499,399
10,C3074,74,260,270,52.8,126.35,AAZ00031,6650,6700,0,0,0,499,399
11,C12020,243,63,90,50.35,21.35,AAU00021,1050,1100,0,0,0,499,399
12,L7061,463,176,180,37.45,124.3,AAZ00047,4650,4700,0,0,0,499,399
13,C3030,138,134,270,57.3,121.25,AAM00021,6900,6950,0,0,0,499,399
14,C14004,235,67,270,19.95,150.4,AAC00008,3000,3050,0,0,0,499,399
15,R13050,340,139,180,60.2,37.85,AAB00035,2250,2300,0,0,0,499,399
16,L8028,266,305,90,33.475,119.35,AAA00028,3950,4000,0,0,0,499,399
17,R1003,311,378,180,61.4,57.25,AAZ00050,3500,3550,0,0,0,499,399
18,L7060,211,266,270,35.2,143.775,AAY00046,5050,5100,0,0,0,499,399
19,C8027,211,375,90,43.5,114.65,AAG00026,4950,5000,0,0,0,499,399
20,FL7008,63,354,0,31.7,122,AAK00033,3850,3900,0,0,0,499,399
21,C11034,206,190,90,62.25,81.85,AAK00053,5050,5100,0,0,0,499,399
22,C7008,14,389,270,30.375,133.25,AAE00021,4000,4050,0,0,0,499,399
23,C3016,144,3,270,60.1,129.7,AAC00011,7750,7800,0,0,0,499,399
24,C7059,50,118,270,41.425,137.125,AAA00019,5650,5700,0,0,0,499,399
25,D1001,48,189,90,53.3,67.8,AAM00034,3600,3650,0,0,0,499,399
26,Q1007,270,248,270,64.825,142.85,AAI00036,9250,9300,0,0,0,499,399
27,R1041,235,355,0,44,71.95,AAZ00051,3150,3200,0,0,0,499,399
28,R13007,202,210,90,50.2,30.8,AAY00052,1500,1550,0,0,0,499,399
29,FL7005,291,26,180,36.825,133.05,AAH00030,4850,4900,0,0,0,499,399
30,FL8003,256,202,90,33.775,117.575,AAS00039,3950,4000,0,0,0,499,399
31,C9022,74,60,0,75.45,110.775,AAK00031,8350,8400,0,0,0,499,399
32,R1111,347,24,0,64.975,140.715,AAJ00041,9100,9150,0,0,0,499,399
33,C7029,90,261,180,29.35,124.225,AAY00037,3600,3650,0,0,0,499,399
34,R13100,186,98,180,70.95,39.7,AAI00043,2800,2850,0,0,0,499,399
35,R1026,208,210,90,68.1,55,AAN00043,3700,3750,0,0,0,499,399
36,C3035,121,131,270,58.2,117.85,AAS00025,6850,6900,0,0,0,499,399
37,C4006,49,353,180,59.3,98.25,AAK00025,5800,5850,0,0,0,499,399
38,C13002,411,262,180,62.45,31.05,AAH00053,1900,1950,0,0,0,499,399
39,C11085,417,4,270,21.725,97.325,AAE00048,2100,2150,0,0,0,499,399
