time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364379166,31412000,92,224,0,6.865,24.1,165.4465,11200002,150,200,188,499,398,1,1,34,150
1681364379166,31413000,354,66,270,7.094,41.865,296.99031,11900030,250,300,188,499,398,1,2,133,250
1681364379166,312061,279,5,270,39.7,11.25,446.625,112500065,400,450,188,498,394,1,2,105,450
1681364379166,312062,348,208,180,37.7,13,490.1,112600066,450,500,188,494,394,1,1,132,450
1681364379166,312062,246,381,180,37.7,13,490.1,112600066,450,500,188,499,394,1,1,131,450
1681364379166,2412003,68,16,180,42.525,11.6,493.29,11300041,450,500,188,499,398,1,2,25,450
1681364379166,1212013,125,373,90,19.4,27.5,533.5,112600045,500,550,188,499,398,1,1,47,500
1681364379166,1212013,402,27,90,19.4,27.5,533.5,112600045,500,550,188,499,398,1,2,151,500
1681364379166,312039,101,328,90,41.35,14.3,591.305,11300047,550,600,188,498,394,1,1,38,550
1681364379166,312001,366,238,90,47.95,11.6,556.22,111000013,550,600,188,498,394,1,1,138,550
1681364379166,312035,336,267,270,19.6,30.45,596.82,112500064,550,600,188,499,398,1,1,126,550
1681364379166,312008,273,24,90,45.05,12.3,554.115,111100054,550,600,188,499,398,1,2,102,550
1681364379166,312067,158,57,90,39.35,15.1,594.185,11400049,550,600,188,499,398,1,2,59,550
1681364379166,312034,8,166,0,20.75,27.65,573.7375,11200006,550,600,188,499,398,1,2,3,550
1681364379166,312067,408,319,90,39.35,15.1,594.185,11400049,550,600,188,499,398,1,1,153,550
1681364379166,312000,49,207,90,48.95,11.6,567.82,11900012,550,600,188,499,398,1,1,18,550
1681364379166,189028,67,275,180,64.15,9.85,631.8775,112100054,600,650,188,499,394,1,1,25,600
1681364379166,189028,346,329,180,64.15,9.85,631.8775,112100054,600,650,188,499,398,1,1,24,600
1681364379166,39039,393,209,90,78.05,8.3,647.815,112100038,600,650,188,499,398,1,1,148,600
1681364379166,312031,435,110,90,21.6,27.9,602.64,112600025,600,650,188,499,398,1,2,163,600
1681364379166,312057,302,131,0,43.45,14.05,610.4725,111900061,600,650,188,499,398,1,2,113,600
1681364379166,189029,418,167,90,60.95,10.25,624.7375,112200055,600,650,188,499,398,1,2,157,600
1681364379166,189028,284,165,180,64.15,9.85,631.8775,112100054,600,650,188,499,398,1,2,106,600
1681364379166,312037,352,29,270,21.6,30.45,657.72,11100045,650,700,188,490,394,1,2,135,650
1681364379166,312030,379,340,90,22.6,30.45,688.17,112200062,650,700,188,499,397,1,1,142,650
1681364379166,312044,204,130,270,41.35,16.4,678.14,11800052,650,700,188,499,398,1,2,76,650
1681364379166,312037,104,67,270,21.6,30.45,657.72,11100045,650,700,188,499,398,1,2,134,650
1681364379166,312030,99,289,90,22.6,30.45,688.17,112200062,650,700,188,499,398,1,1,141,650
1681364379166,312041,425,19,0,46.35,14.85,688.2975,11500049,650,700,188,499,398,1,2,160,650
1681364379166,312046,390,307,90,40.35,16.75,675.8625,111000054,650,700,188,499,398,1,1,146,650
1681364379166,189027,106,84,0,58.6,12.5,732.5,111900053,700,750,188,494,394,1,2,40,700
1681364379166,1812009,315,345,0,24.675,29.5,727.9125,112200050,700,750,188,498,394,1,1,118,700
1681364379166,312059,186,313,90,40.35,18.55,748.4925,112200063,700,750,188,498,394,1,1,70,700
1681364379166,1812009,379,148,0,24.675,29.5,727.9125,112200050,700,750,188,499,398,1,2,142,700
1681364379166,1812009,183,291,0,24.675,29.5,727.9125,112200050,700,750,188,499,398,1,1,117,700
1681364379166,2412001,398,214,180,25.65,27.85,714.3525,11200040,700,750,188,499,398,1,1,149,700
1681364379166,312011,45,12,180,37.775,19.7,744.1675,111100014,700,750,188,499,398,1,2,16,700
1681364379166,1812009,250,125,0,24.675,29.5,727.9125,112200050,700,750,188,499,398,1,2,141,700
1681364379166,2412001,315,212,180,25.65,27.85,714.3525,11200040,700,750,188,499,398,1,1,148,700
1681364379166,1812009,243,172,0,24.675,29.5,727.9125,112200050,700,750,188,499,398,1,2,141,700
1681364379166,1812009,39,369,0,24.675,29.5,727.9125,112200050,700,750,188,499,398,1,1,117,700
1681364379166,312019,66,232,180,26.55,29.5,783.225,111900020,750,800,188,490,394,1,1,25,750
1681364379166,1812007,494,20,0,53.45,14.65,783.0425,111900048,750,800,188,494,394,1,2,188,750
1681364379166,61212001,14,4,270,27.9,27.65,771.435,11100023,750,800,188,494,394,1,2,5,750
1681364379166,1812007,164,279,0,53.45,14.65,783.0425,111900048,750,800,188,498,394,1,1,61,750
1681364379166,61212001,214,266,270,27.9,27.65,771.435,11100023,750,800,188,499,397,1,1,80,750
1681364379166,312027,96,114,90,42.85,18.2,779.87,111800059,750,800,188,499,398,1,2,36,750
1681364379166,179005,30,112,0,64.15,12.4,795.46,111200040,750,800,188,499,398,1,2,11,750
1681364379166,312042,312,320,270,39.35,20.25,796.8375,11600050,750,800,188,499,398,1,1,117,750
1681364379166,312042,74,295,270,39.35,20.25,796.8375,11600050,750,800,188,499,398,1,1,116,750
1681364379166,2112002,107,42,90,39.58,19.275,762.9045,112100055,750,800,188,499,398,1,2,40,750
1681364379166,61212001,337,133,270,27.9,27.65,771.435,11100023,750,800,188,499,398,1,2,4,750
1681364379166,312081,26,178,180,29.9,26.7,798.33,11600010,750,800,188,499,398,1,2,9,750
1681364379166,312019,281,305,180,26.55,29.5,783.225,111900020,750,800,188,499,398,1,1,25,750
1681364379166,312024,327,272,90,43.85,18.2,798.07,111600058,750,800,188,499,398,1,1,123,750
1681364379166,312045,468,379,270,38.35,20.25,776.5875,11900053,750,800,188,499,398,1,1,176,750
1681364379166,179005,442,125,0,64.15,12.4,795.46,111200040,750,800,188,499,398,1,2,10,750
1681364379166,312019,445,144,180,26.55,29.5,783.225,111900020,750,800,188,499,398,1,2,167,750
1681364379166,2112002,339,74,90,39.58,19.275,762.9045,112100055,750,800,188,499,398,1,2,40,750
1681364379166,9312000,132,397,90,44.15,18.2,803.53,11200025,800,850,188,499,397,1,1,49,800
1681364379166,9312000,295,164,90,44.15,18.2,803.53,11200025,800,850,188,499,397,1,2,111,800
1681364379166,31411001,34,203,270,8.743,96.096,840.167328,11100001,800,850,188,499,397,1,1,12,800
1681364379166,313061,80,74,180,25.25,31.9,805.475,111600019,800,850,188,499,398,1,2,30,800
1681364379166,49003,128,319,90,58.9,14.35,845.215,112200040,800,850,188,499,398,1,1,48,800
1681364379166,312033,7,284,90,41.45,19.95,826.9275,112400063,800,850,188,499,398,1,1,2,800
1681364379166,312012,292,290,180,37.8,21.4,808.92,111200015,800,850,188,499,398,1,1,110,800
1681364379166,9312000,209,268,90,44.15,18.2,803.53,11200025,800,850,188,499,398,1,1,48,800
1681364379166,9312000,40,191,90,44.15,18.2,803.53,11200025,800,850,188,499,398,1,2,110,800
1681364379166,312022,309,350,90,42.45,20,849,111400057,800,850,188,499,398,1,1,116,800
1681364379166,129003,85,219,270,67.05,12.1,811.305,11300030,800,850,188,499,398,1,1,32,800
1681364379166,312077,377,77,180,30.15,28.2,850.23,11400008,850,900,188,490,394,1,2,144,850
1681364379166,31414002,260,54,0,6.865,128.7,883.5255,111100032,850,900,188,498,394,1,2,98,850
1681364379166,1812006,22,70,0,53.45,16.65,889.9425,111800047,850,900,188,499,398,1,2,8,850
1681364379166,312058,162,31,0,47.45,18.15,861.2175,112100062,850,900,188,499,398,1,2,61,850
1681364379166,312077,317,274,180,30.15,28.2,850.23,11400008,850,900,188,499,398,1,1,119,850
1681364379166,31414002,79,315,0,6.865,128.7,883.5255,111100032,850,900,188,499,398,1,1,29,850
1681364379166,312060,236,48,90,39.35,22.05,867.6675,112400064,850,900,188,499,398,1,2,88,850
