time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681363785342,31412000,186,380,0,6.865,24.1,165.4465,11200002,150,200,189,477,380,1,1,73,150
1681363785342,31412000,120,138,0,6.865,24.1,165.4465,11200002,150,200,189,498,399,1,2,45,150
1681363785342,31412000,349,185,0,6.865,24.1,165.4465,11200002,150,200,189,498,399,1,2,44,150
1681363785342,31413000,162,224,270,7.094,41.865,296.99031,11900030,250,300,189,477,375,1,1,64,250
1681363785342,312061,125,49,270,39.7,11.25,446.625,112500065,400,450,189,498,399,1,2,47,450
1681363785342,312062,368,53,180,37.7,13,490.1,112600066,450,500,189,498,399,1,2,139,450
1681363785342,312062,19,349,180,37.7,13,490.1,112600066,450,500,189,498,399,1,1,7,450
1681363785342,312005,423,163,270,41.4,12.3,509.22,111000053,500,550,189,495,394,1,2,161,500
1681363785342,312001,291,366,90,47.95,11.6,556.22,111000013,550,600,189,495,399,1,1,111,550
1681363785342,312008,415,193,90,45.05,12.3,554.115,111100054,550,600,189,498,399,1,2,157,550
1681363785342,312000,225,329,90,48.95,11.6,567.82,11900012,550,600,189,498,399,1,1,85,550
1681363785342,312034,417,349,0,20.75,27.65,573.7375,11200006,550,600,189,498,399,1,1,158,550
1681363785342,312034,195,270,0,20.75,27.65,573.7375,11200006,550,600,189,498,399,1,1,157,550
1681363785342,312001,384,216,90,47.95,11.6,556.22,111000013,550,600,189,499,399,1,1,110,550
1681363785342,312008,131,362,90,45.05,12.3,554.115,111100054,550,600,189,499,399,1,1,49,550
1681363785342,312057,353,270,0,43.45,14.05,610.4725,111900061,600,650,189,488,382,1,1,136,600
1681363785342,39027,80,393,270,61.95,10.25,634.9875,111400034,600,650,189,498,399,1,1,30,600
1681363785342,39030,177,153,180,72,8.7,626.4,111600035,600,650,189,498,399,1,2,67,600
1681363785342,312031,207,146,90,21.6,27.9,602.64,112600025,600,650,189,498,399,1,2,78,600
1681363785342,1212012,304,155,180,22.85,27.65,631.8025,112500044,600,650,189,498,399,1,2,115,600
1681363785342,1212012,223,230,180,22.85,27.65,631.8025,112500044,600,650,189,498,399,1,1,84,600
1681363785342,39039,430,144,90,78.05,8.3,647.815,112100038,600,650,189,498,399,1,2,163,600
1681363785342,39027,144,35,270,61.95,10.25,634.9875,111400034,600,650,189,498,399,1,2,54,600
1681363785342,312036,258,374,270,20.6,30.45,627.27,112600065,600,650,189,498,399,1,1,97,600
1681363785342,312036,232,211,270,20.6,30.45,627.27,112600065,600,650,189,498,399,1,1,96,600
1681363785342,39030,9,336,180,72,8.7,626.4,111600035,600,650,189,498,399,1,1,3,600
1681363785342,39039,162,253,90,78.05,8.3,647.815,112100038,600,650,189,499,399,1,1,61,600
1681363785342,312057,100,317,0,43.45,14.05,610.4725,111900061,600,650,189,499,399,1,1,135,600
1681363785342,1212012,322,321,180,22.85,27.65,631.8025,112500044,600,650,189,499,399,1,1,83,600
1681363785342,312044,233,380,270,41.35,16.4,678.14,11800052,650,700,189,498,399,1,1,88,650
1681363785342,312044,65,141,270,41.35,16.4,678.14,11800052,650,700,189,498,399,1,2,24,650
1681363785342,312041,323,298,0,46.35,14.85,688.2975,11500049,650,700,189,498,399,1,1,122,650
1681363785342,312044,137,365,270,41.35,16.4,678.14,11800052,650,700,189,498,399,1,1,87,650
1681363785342,312046,138,372,90,40.35,16.75,675.8625,111000054,650,700,189,499,399,1,1,52,650
1681363785342,312025,165,163,90,24.3,27.9,677.97,112400023,650,700,189,499,399,1,2,62,650
