6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,163,16
2,2,163,16
3,2,181,16
4,2,181,16
5,2,174,16
6,2,156,16
1084
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C8020,10,146,0,37.25,109.45,AAB00021,4050,4100,0,0,0,498,399
2,R13032,429,140,90,63.95,24.6,AAP00047,1550,1600,0,0,0,498,399
3,C3110,33,319,270,55.55,114.45,AAM00024,6350,6400,0,0,0,498,399
4,R1084,455,361,90,81.725,59.975,AAP00045,4900,4950,0,0,0,498,399
5,R14005,360,94,90,20.2,133.7,AAP00049,2700,2750,0,0,0,498,399
6,R14013,373,61,180,24.6,106.85,AAX00054,2600,2650,0,0,0,498,399
7,C3143,265,209,270,63.6,116.15,AAZ00034,7350,7400,0,0,0,498,399
8,C2036,416,237,270,92,110.35,AAN00020,10150,10200,0,0,0,498,399
9,C13000,221,191,90,67.325,43.6,AAF00051,2900,2950,0,0,0,498,399
10,C11085,256,340,270,21.725,97.325,AAE00048,2100,2150,0,0,0,498,399
11,C3067,198,39,90,59.1,121.25,AAR00025,7150,7200,0,0,0,498,399
12,C11085,247,210,270,21.725,97.325,AAE00048,2100,2150,0,0,0,498,399
13,C3171,462,259,270,52.8,124.65,AAZ00035,6550,6600,0,0,0,498,399
14,R13070,89,189,0,76.95,29.4,AAM00046,2250,2300,0,0,0,498,399
15,C14008,203,28,270,32.3,105,AAG00012,3350,3400,0,0,0,498,399
16,C1079,232,220,270,60.45,85.7,AAL00013,5150,5200,0,0,0,498,399
17,C4025,427,352,90,57.3,111.05,AAH00023,6350,6400,0,0,0,498,399
18,U12003,183,253,90,48.719,17.125,AAV00056,800,850,0,0,0,498,399
19,R14017,178,75,180,21.95,105.7,AAA00036,2300,2350,0,0,0,498,399
20,C10038,137,167,0,24.2,128.2,AAP00054,3100,3150,0,0,0,498,399
21,C11078,361,221,180,14.6,116.75,AAZ00064,1700,1750,0,0,0,498,399
22,R9023,152,206,180,72.35,106.925,AAP00051,7700,7750,0,0,0,498,399
23,R13013,231,91,270,48.05,41.4,AAD00036,1950,2000,0,0,0,498,399
24,IC1001,405,329,90,64.55,54.4,AAY00043,3500,3550,0,0,0,498,399
25,C11040,230,141,180,89.1,73.05,AAG00009,6500,6550,0,0,0,498,399
26,L12011,273,170,180,51.95,24.3,AAX00043,1250,1300,0,0,0,498,399
27,C11008,15,391,270,41.9,52.4,AAE00047,2150,2200,0,0,0,498,399
28,C12040,480,263,0,46.1,16.1,AAD00048,700,750,0,0,0,498,399
