6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,182,16
2,2,170,16
3,2,199,16
4,2,189,16
5,2,191,16
6,2,191,16
1308
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C3047,99,286,90,60.9,117.85,AAC00012,7150,7200,0,0,0,498,399
2,Q9002,443,213,90,74.95,125.1,AAK00039,9350,9400,0,0,0,498,399
3,C3015,72,97,90,67.7,120,AAB00010,8100,8150,0,0,0,498,399
4,C3142,456,46,0,49.3,124.85,AAY00033,6150,6200,0,0,0,498,399
5,C12056,255,240,90,39.35,18.55,AAR00060,700,750,0,0,0,498,399
6,C12042,473,116,270,39.35,20.25,AAF00050,750,800,0,0,0,498,399
7,C3165,287,8,90,61.9,124.65,AAR00029,7700,7750,0,0,0,498,399
8,C4025,484,222,90,57.3,111.05,AAH00023,6350,6400,0,0,0,498,399
9,C3127,16,179,90,54.65,119.55,AAF00018,6500,6550,0,0,0,498,399
10,R13053,488,291,180,60.2,35.8,AAD00037,2150,2200,0,0,0,498,399
11,R8006,175,334,270,38.95,117.4,AAF00042,4550,4600,0,0,0,498,399
12,R1068,189,236,0,67.85,141.65,AAF00036,9600,9650,0,0,0,498,399
13,TU16002,328,51,270,50.465,72.885,AAM00050,3650,3700,0,0,0,498,399
14,C3030,314,299,270,57.3,121.25,AAM00021,6900,6950,0,0,0,498,399
15,C1081,30,29,0,57.125,76.3,AAM00014,4350,4400,0,0,0,498,399
16,R9016,319,48,270,76.85,120.45,AAK00047,9250,9300,0,0,0,498,399
17,L14002,497,327,0,20.35,142.95,AAC00027,2900,2950,0,0,0,498,399
18,FL8002,415,336,0,38.7,115.4,AAR00038,4450,4500,0,0,0,498,399
19,C2060,106,91,90,84.95,109.6,AAH00015,9300,9350,0,0,0,498,399
20,C12025,431,342,90,24.3,27.9,AAX00023,650,700,0,0,0,498,399
21,IC7002,179,67,90,35.825,146.4,AAI00032,5200,5250,0,0,0,498,399
22,C3136,224,225,180,50.9,124.4,AAP00027,6300,6350,0,0,0,498,399
23,C10060,244,53,0,51,141.825,AAK00011,7200,7250,0,0,0,498,399
24,C3003,159,117,270,56.45,126.35,AAL00019,7100,7150,0,0,0,498,399
25,C3129,74,378,180,62.3,123.35,AAH00020,7650,7700,0,0,0,498,399
26,FB8001,57,364,0,46.1,116.05,AAY00042,5300,5350,0,0,0,498,399
27,C4014,152,157,180,54.5,141.85,AAV00033,7700,7750,0,0,0,498,399
28,C1087,234,392,0,29.4,59.9,AAI00050,1750,1800,0,0,0,498,399
29,C12076,100,207,90,45.6,21.55,AAE00050,950,1000,0,0,0,498,399
30,C7013,149,67,270,39.725,127.3,AAJ00026,5050,5100,0,0,0,498,399
31,C3127,252,317,90,54.65,119.55,AAF00018,6500,6550,0,0,0,498,399
32,L8014,370,108,90,40.95,118.5,AAK00037,4850,4900,0,0,0,498,399
33,IC13001,337,244,180,48.35,36.15,AAD00027,1700,1750,0,0,0,498,399
34,C12062,378,61,180,37.7,13,AAZ00066,450,500,0,0,0,498,399
35,L12012,395,271,180,22.85,27.65,AAY00044,600,650,0,0,0,498,399
36,C1028,183,274,0,21.05,52.65,AAP00055,1100,1150,0,0,0,498,399
37,C4005,114,39,270,57.7,142.725,AAJ00024,8200,8250,0,0,0,498,399
38,C9084,339,224,0,72.275,91.9,AAB00023,6600,6650,0,0,0,498,399
39,C3024,379,356,90,53.75,119.55,AAH00016,6400,6450,0,0,0,498,399
