6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,186,16
2,2,159,16
3,2,160,16
4,2,166,16
5,2,191,16
6,2,165,16
1428
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C2014,299,325,90,85.4,112.05,AAE00011,9550,9600,0,0,0,499,399
2,C7031,288,161,90,34.525,136.85,AAZ00038,4700,4750,0,0,0,499,399
3,C12077,293,399,180,30.15,28.2,AAD00008,850,900,0,0,0,499,399
4,C12060,47,311,90,39.35,22.05,AAX00064,850,900,0,0,0,499,399
5,L14003,151,387,90,21.8,142.55,AAD00028,3100,3150,0,0,0,499,399
6,R13014,66,79,270,47.2,30.8,AAE00037,1450,1500,0,0,0,499,399
7,L7002,243,158,180,36.225,143.725,AAL00036,5200,5250,0,0,0,499,399
8,R13107,496,231,90,51.2,30.8,AAN00048,1550,1600,0,0,0,499,399
9,C8015,247,227,0,35.5,119.05,AAV00037,4200,4250,0,0,0,499,399
10,R9016,240,74,270,76.85,120.45,AAK00047,9250,9300,0,0,0,499,399
11,C10012,225,4,0,45.25,88.4,AAX00058,4000,4050,0,0,0,499,399
12,L7006,307,20,180,30.975,143.6,AAN00038,4400,4450,0,0,0,499,399
13,R1069,453,16,270,61.975,85.125,AAG00037,5250,5300,0,0,0,499,399
14,C1091,188,357,180,83.625,62.075,AAM00054,5150,5200,0,0,0,499,399
15,R1095,417,10,180,51.125,84.4,AAA00032,4300,4350,0,0,0,499,399
16,C3058,383,163,0,52.45,119.95,AAL00021,6250,6300,0,0,0,499,399
17,Q9002,339,75,90,74.95,125.1,AAK00039,9350,9400,0,0,0,499,399
18,C2015,299,197,0,83.85,114.6,AAF00012,9600,9650,0,0,0,499,399
19,C3089,81,242,90,60.95,124.65,AAP00025,7550,7600,0,0,0,499,399
20,U13001,188,33,90,62.895,30.675,AAY00058,1900,1950,0,0,0,499,399
21,R9048,479,43,0,85.075,44.25,AAZ00058,3750,3800,0,0,0,499,399
22,R14015,144,257,270,21.55,103.15,AAY00055,2200,2250,0,0,0,499,399
23,C1096,66,275,90,94.725,67.275,AAU00059,6350,6400,0,0,0,499,399
24,C2056,495,90,0,86.65,110.5,AAD00011,9550,9600,0,0,0,499,399
25,FL8003,21,44,90,33.775,117.575,AAS00039,3950,4000,0,0,0,499,399
26,L7037,312,64,270,32,123.75,AAE00030,3950,4000,0,0,0,499,399
27,C2060,40,291,90,84.95,109.6,AAH00015,9300,9350,0,0,0,499,399
28,C13002,103,320,180,62.45,31.05,AAH00053,1900,1950,0,0,0,499,399
29,IC8002,89,341,0,32.125,112.5,AAK00034,3600,3650,0,0,0,499,399
30,C9004,359,181,270,64.8,105.775,AAE00025,6850,6900,0,0,0,499,399
31,C12008,154,212,90,45.05,12.3,AAK00054,550,600,0,0,0,499,399
32,R5018,416,167,270,67.4,116.85,AAU00053,7850,7900,0,0,0,499,399
33,C7040,51,219,270,43.5,139.45,AAH00025,6050,6100,0,0,0,499,399
34,R13033,457,253,180,60.7,26.25,AAR00048,1550,1600,0,0,0,499,399
35,C12028,145,275,90,47.55,26.65,AAS00060,1250,1300,0,0,0,499,399
36,C7041,235,222,270,43.5,140.55,AAI00026,6100,6150,0,0,0,499,399
37,C9008,319,215,0,71.3,98.15,AAH00028,6950,7000,0,0,0,499,399
38,C7005,340,118,90,33.7,129.475,AAC00019,4350,4400,0,0,0,499,399
39,C3169,336,301,270,55.55,124.65,AAX00033,6900,6950,0,0,0,499,399
40,R5028,408,45,0,68.85,117.25,AAX00055,8050,8100,0,0,0,499,399
41,C3091,126,166,90,55.55,119.55,AAS00027,6600,6650,0,0,0,499,399
42,R1114,238,273,270,76.45,80.125,AAM00044,6100,6150,0,0,0,499,399
43,R1112,100,84,90,59.25,145.875,AAK00042,8600,8650,0,0,0,499,399
44,Q1018,356,209,90,45.75,93.25,AAU00045,4250,4300,0,0,0,499,399
45,C12081,87,67,180,29.9,26.7,AAF00010,750,800,0,0,0,499,399
46,C14005,221,366,180,20.35,155.85,AAD00009,3150,3200,0,0,0,499,399
47,C3160,18,283,180,55.1,111.45,AAK00024,6100,6150,0,0,0,499,399
48,C1091,68,33,180,83.625,62.075,AAM00054,5150,5200,0,0,0,499,399
49,C3090,498,251,0,50.85,119,AAR00026,6050,6100,0,0,0,499,399
50,R1064,301,64,90,65.1,83.125,AAE00035,5400,5450,0,0,0,499,399
51,C8040,241,115,270,45.7,122.4,AAS00036,5550,5600,0,0,0,499,399
52,C3075,296,265,270,54.95,143.25,AAA00011,7850,7900,0,0,0,499,399
53,C1001,242,325,0,70.85,59.15,AAE00005,4150,4200,0,0,0,499,399
54,C5010,134,108,180,69.15,114,AAS00032,7850,7900,0,0,0,499,399
55,C1010,345,369,180,57.3,60.1,AAP00015,3400,3450,0,0,0,499,399
56,C2000,418,203,180,87.175,118.575,AAX00025,10300,10350,0,0,0,499,399
57,X12003,131,93,180,42.525,11.6,AAC00041,450,500,0,0,0,499,399
