6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,187,16
2,2,159,16
3,2,185,16
4,2,179,16
5,2,153,16
6,2,187,16
1214
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C11063,28,357,180,89.1,65.85,AAE00008,5850,5900,0,0,0,499,399
2,C12061,132,199,270,39.7,11.25,AAY00065,400,450,0,0,0,499,399
3,R1032,460,348,90,62.1,89.7,AAV00048,5550,5600,0,0,0,499,399
4,C10031,193,97,0,24.2,137.25,AAJ00049,3300,3350,0,0,0,499,399
5,C8030,452,85,0,29.625,112.5,AAJ00029,3300,3350,0,0,0,499,399
6,L7057,58,234,90,33.4,136.9,AAU00043,4550,4600,0,0,0,499,399
7,R13106,166,110,180,60.2,36.85,AAM00047,2200,2250,0,0,0,499,399
8,C12045,115,45,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
9,C11065,32,322,180,87.8,64.6,AAG00010,5650,5700,0,0,0,499,399
10,C7048,26,309,180,43.075,138.375,AAP00032,5950,6000,0,0,0,499,399
11,C9003,378,174,90,71.65,102.55,AAD00024,7300,7350,0,0,0,499,399
12,C1028,297,249,0,21.05,52.65,AAP00055,1100,1150,0,0,0,499,399
13,C9075,275,290,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
14,C10061,472,187,90,37.125,93.875,AAL00052,3450,3500,0,0,0,499,399
15,C12045,57,379,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
16,C12055,449,330,0,41.75,21.75,AAP00059,900,950,0,0,0,499,399
17,FL7001,134,185,180,45.5,117.7,AAD00026,5350,5400,0,0,0,499,399
18,C3050,84,25,90,60.9,114.45,AAE00014,6950,7000,0,0,0,499,399
19,R4002,315,330,90,51.275,99.725,AAN00049,5100,5150,0,0,0,499,399
20,R1112,47,80,90,59.25,145.875,AAK00042,8600,8650,0,0,0,499,399
21,C13044,458,347,90,50.25,44.15,AAJ00014,2200,2250,0,0,0,499,399
22,R9027,135,252,0,58.6,12.5,AAS00053,700,750,0,0,0,499,399
23,L8021,212,125,0,35.5,117.15,AAU00044,4150,4200,0,0,0,499,399
24,C10021,266,226,0,21.55,141.7,AAC00042,3050,3100,0,0,0,499,399
25,R9028,54,155,180,64.15,9.85,AAU00054,600,650,0,0,0,499,399
26,C2060,434,47,90,84.95,109.6,AAH00015,9300,9350,0,0,0,499,399
27,C12047,1,66,90,43.15,23.6,AAK00055,1000,1050,0,0,0,499,399
28,C4000,45,313,0,63.275,99.1,AAE00019,6250,6300,0,0,0,499,399
