6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,197,16
2,2,178,16
3,2,156,16
4,2,170,16
5,2,172,16
6,2,171,16
1138
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C8042,499,232,90,29.95,110.275,AAV00038,3300,3350,0,0,0,499,399
2,C9084,496,231,0,72.275,91.9,AAB00023,6600,6650,0,0,0,499,399
3,C12041,298,16,0,46.35,14.85,AAE00049,650,700,0,0,0,499,399
4,C3112,489,370,270,54.65,112.75,AAP00026,6150,6200,0,0,0,499,399
5,R8001,318,42,270,23,126.75,AAB00038,2900,2950,0,0,0,499,399
6,C2049,329,346,0,79.6,108.25,AAA00008,8600,8650,0,0,0,499,399
7,R1017,184,10,270,65.5,51.1,AAI00038,3300,3350,0,0,0,499,399
8,C3030,261,321,270,57.3,121.25,AAM00021,6900,6950,0,0,0,499,399
9,C4021,486,258,0,60.05,99.5,AAD00019,5950,6000,0,0,0,499,399
10,C5009,66,97,180,69.15,113,AAR00031,7800,7850,0,0,0,499,399
11,C3011,304,356,0,57.9,124.15,AAX00027,7150,7200,0,0,0,499,399
12,C8008,13,197,0,30.875,117.625,AAL00030,3600,3650,0,0,0,499,399
13,C1091,122,197,180,83.625,62.075,AAM00054,5150,5200,0,0,0,499,399
14,R1029,22,157,270,46.95,96.075,AAS00046,4500,4550,0,0,0,499,399
15,R13074,227,397,180,76.95,33.4,AAR00049,2550,2600,0,0,0,499,399
16,C9008,100,121,0,71.3,98.15,AAH00028,6950,7000,0,0,0,499,399
17,L7061,165,295,180,37.45,124.3,AAZ00047,4650,4700,0,0,0,499,399
18,C3005,129,343,180,63.1,118.25,AAN00021,7450,7500,0,0,0,499,399
19,R15041,265,191,0,26.8,71.55,AAH00043,1900,1950,0,0,0,499,399
20,C11027,124,9,270,67.7,87.35,AAI00051,5900,5950,0,0,0,499,399
21,R8005,65,186,270,28.7,109.85,AAE00041,3150,3200,0,0,0,499,399
22,C1081,314,149,0,57.125,76.3,AAM00014,4350,4400,0,0,0,499,399
23,Q1019,42,245,270,84.325,59.975,AAV00046,5050,5100,0,0,0,499,399
24,C7029,193,166,180,29.35,124.225,AAY00037,3600,3650,0,0,0,499,399
25,Q9009,120,130,90,70.7,89.475,AAR00044,6300,6350,0,0,0,499,399
26,R9029,495,28,90,60.95,10.25,AAV00055,600,650,0,0,0,499,399
27,C4031,224,309,90,58.45,100.125,AAN00029,5850,5900,0,0,0,499,399
28,IC10002,443,320,180,51.15,144.65,AAZ00044,7350,7400,0,0,0,499,399
29,C1078,387,140,0,59.35,83.85,AAK00012,4950,5000,0,0,0,499,399
30,C1011,4,198,180,57.3,63.15,AAR00016,3600,3650,0,0,0,499,399
31,CN14002,315,398,0,6.865,128.7,AAK00032,850,900,0,0,0,499,399
32,C11008,491,365,270,41.9,52.4,AAE00047,2150,2200,0,0,0,499,399
33,Q14000,429,330,180,21.55,108.75,AAG00035,2300,2350,0,0,0,499,399
34,R1109,353,47,270,71.1,83.8,AAH00039,5950,6000,0,0,0,499,399
35,C4010,417,377,180,59.875,140.4,AAP00029,8400,8450,0,0,0,499,399
36,L14006,100,8,270,20.2,127.85,AAG00031,2550,2600,0,0,0,499,399
37,C8009,268,215,0,33.525,116.1,AAM00031,3850,3900,0,0,0,499,399
38,C3104,483,319,180,63.1,117.4,AAG00018,7400,7450,0,0,0,499,399
39,R1058,295,97,90,84.2,56.225,AAC00033,4700,4750,0,0,0,499,399
40,C1018,146,341,0,69.2,53.05,AAY00021,3650,3700,0,0,0,499,399
41,C14010,2,31,180,28.675,106.85,AAI00014,3050,3100,0,0,0,499,399
