6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,174,16
2,2,176,16
3,2,166,16
4,2,171,16
5,2,182,16
6,2,198,16
1403
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C11080,339,144,0,57.25,83.75,AAA00044,4750,4800,0,0,0,499,399
2,R2011,249,376,180,90,104.75,AAJ00045,9400,9450,0,0,0,499,399
3,R15040,262,324,180,26.8,73.5,AAG00042,1950,2000,0,0,0,499,399
4,Q1008,304,249,180,45.8,71.5,AAJ00037,3250,3300,0,0,0,499,399
5,R1009,308,388,90,70.55,75.3,AAE00034,5300,5350,0,0,0,499,399
6,CN11001,452,35,270,8.743,96.096,AAA00001,800,850,0,0,0,499,399
7,L7035,29,388,180,45.125,144.75,AAC00028,6500,6550,0,0,0,499,399
8,R1046,144,395,0,79.275,58,AAB00032,4550,4600,0,0,0,499,399
9,R1041,345,152,0,44,71.95,AAZ00051,3150,3200,0,0,0,499,399
10,C12025,19,224,90,24.3,27.9,AAX00023,650,700,0,0,0,499,399
11,C2007,390,318,270,91.4,113.4,AAA00007,10350,10400,0,0,0,499,399
12,IC7000,25,228,0,30.675,128.075,AAG00030,3900,3950,0,0,0,499,399
13,R13072,138,265,270,67.15,39.45,AAN00047,2600,2650,0,0,0,499,399
14,C1075,310,282,90,49.075,81.125,AAH00009,3950,4000,0,0,0,499,399
15,C3151,249,321,270,58.2,122.95,AAH00021,7150,7200,0,0,0,499,399
16,L7020,301,345,0,32.15,147.45,AAY00045,4700,4750,0,0,0,499,399
17,L7017,336,209,270,39.125,125.4,AAX00044,4900,4950,0,0,0,499,399
18,C4021,471,293,0,60.05,99.5,AAD00019,5950,6000,0,0,0,499,399
19,C7027,158,156,180,31.125,124,AAV00035,3850,3900,0,0,0,499,399
20,L7051,143,323,90,33.05,129.475,AAL00037,4250,4300,0,0,0,499,399
21,C3106,60,195,270,53.75,112.75,AAI00020,6050,6100,0,0,0,499,399
22,TU16001,345,330,270,57.015,47.285,AAL00049,2650,2700,0,0,0,499,399
23,C7068,236,227,180,38.575,137.45,AAD00022,5300,5350,0,0,0,499,399
24,C8026,65,251,180,43.75,115.7,AAF00025,5050,5100,0,0,0,499,399
25,C3123,131,175,270,59.1,112.75,AAC00015,6650,6700,0,0,0,499,399
26,C3027,262,316,90,60.45,120.175,AAK00019,7250,7300,0,0,0,499,399
27,IC8000,185,35,180,40.95,121.75,AAJ00033,4950,5000,0,0,0,499,399
28,C11020,56,146,180,78.7,69.05,AAS00018,5400,5450,0,0,0,499,399
29,C11052,269,335,180,87.8,68.65,AAU00020,6000,6050,0,0,0,499,399
30,C3019,399,294,270,54.65,116.15,AAE00013,6300,6350,0,0,0,499,399
31,C10016,71,396,270,36.05,88.6,AAY00059,3150,3200,0,0,0,499,399
32,C3073,89,200,270,52.65,135.65,AAY00030,7100,7150,0,0,0,499,399
33,C12045,389,323,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
34,C3161,234,53,270,59.1,111.05,AAL00025,6550,6600,0,0,0,499,399
35,C1028,75,217,0,21.05,52.65,AAP00055,1100,1150,0,0,0,499,399
36,C3161,62,273,270,59.1,111.05,AAL00025,6550,6600,0,0,0,499,399
37,Q1002,34,316,0,73.525,84.55,AAF00033,6200,6250,0,0,0,499,399
38,R13033,92,366,180,60.7,26.25,AAR00048,1550,1600,0,0,0,499,399
39,C14015,23,4,270,20.2,130.25,AAN00019,2600,2650,0,0,0,499,399
40,C12061,106,61,270,39.7,11.25,AAY00065,400,450,0,0,0,499,399
41,U12002,382,269,90,39.58,19.275,AAU00055,750,800,0,0,0,499,399
42,R10028,110,395,180,86.55,123.5,AAY00049,10650,10700,0,0,0,499,399
43,C11036,284,33,90,68.3,81.85,AAM00055,5550,5600,0,0,0,499,399
44,C12054,24,297,0,47.45,19.15,AAN00058,900,950,0,0,0,499,399
45,C12008,106,360,90,45.05,12.3,AAK00054,550,600,0,0,0,499,399
46,R9080,110,384,270,76.425,85.05,AAH00045,6450,6500,0,0,0,499,399
47,C2053,72,166,270,85.65,114.5,AAC00010,9800,9850,0,0,0,499,399
48,C11076,382,293,180,26.3,117.55,AAX00062,3050,3100,0,0,0,499,399
49,C12001,290,383,90,47.95,11.6,AAJ00013,550,600,0,0,0,499,399
50,FL7004,69,54,0,32.125,145.25,AAG00029,4650,4700,0,0,0,499,399
51,R1032,48,227,90,62.1,89.7,AAV00048,5550,5600,0,0,0,499,399
52,C9075,493,281,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
53,L7037,233,372,270,32,123.75,AAE00030,3950,4000,0,0,0,499,399
54,Q1002,130,222,0,73.525,84.55,AAF00033,6200,6250,0,0,0,499,399
55,C11033,181,8,180,80,74.25,AAD00006,5900,5950,0,0,0,499,399
56,C1010,309,389,180,57.3,60.1,AAP00015,3400,3450,0,0,0,499,399
57,C11033,382,330,180,80,74.25,AAD00006,5900,5950,0,0,0,499,399
58,R13068,151,28,270,61.65,41.25,AAL00045,2500,2550,0,0,0,499,399
59,C11056,416,399,90,22.9,89.2,AAR00058,2000,2050,0,0,0,499,399
60,C1076,444,255,0,57.125,78.4,AAI00010,4450,4500,0,0,0,499,399
61,C11084,280,173,0,22.1,105.05,AAD00047,2300,2350,0,0,0,499,399
62,C3014,223,380,90,70.7,120,AAA00009,8450,8500,0,0,0,499,399
63,C3041,163,89,90,61.8,116.15,AAZ00030,7150,7200,0,0,0,499,399
64,C1077,248,301,0,58.2,85.175,AAJ00011,4950,5000,0,0,0,499,399
65,C10019,134,354,270,20.4,138.15,AAA00040,2800,2850,0,0,0,499,399
66,R13018,278,161,90,62.45,22.8,AAI00041,1400,1450,0,0,0,499,399
67,C12058,447,384,0,47.45,18.15,AAU00062,850,900,0,0,0,499,399
68,C3170,31,149,270,53.75,124.65,AAY00034,6650,6700,0,0,0,499,399
69,FL8003,222,317,90,33.775,117.575,AAS00039,3950,4000,0,0,0,499,399
70,R13008,459,63,90,49.2,30.8,AAZ00053,1500,1550,0,0,0,499,399
71,C3149,260,231,180,50.9,127.1,AAF00019,6450,6500,0,0,0,499,399
72,C14018,262,279,180,19.8,123.7,AAP00020,2400,2450,0,0,0,499,399
73,C11060,325,366,180,87.8,67.05,AAB00005,5850,5900,0,0,0,499,399
74,R13094,435,117,0,75.15,34.9,AAC00037,2600,2650,0,0,0,499,399
75,C11095,408,107,180,80,71.05,AAH00011,5650,5700,0,0,0,499,399
76,C3021,9,14,270,54.65,114.45,AAG00015,6250,6300,0,0,0,499,399
77,L9003,439,111,270,67.05,12.1,AAC00030,800,850,0,0,0,499,399
78,R1086,114,397,180,61.4,54.6,AAS00047,3350,3400,0,0,0,499,399
79,C11049,23,200,180,89.1,69.85,AAP00017,6200,6250,0,0,0,499,399
80,C2057,321,1,0,86.65,109.5,AAE00012,9450,9500,0,0,0,499,399
81,C11060,338,163,180,87.8,67.05,AAB00005,5850,5900,0,0,0,499,399
82,C3014,247,390,90,70.7,120,AAA00009,8450,8500,0,0,0,499,399
83,C3029,369,297,270,56.4,119.55,AAL00020,6700,6750,0,0,0,499,399
84,FL7001,367,362,180,45.5,117.7,AAD00026,5350,5400,0,0,0,499,399
85,R1076,322,10,270,47.4,104.9,AAJ00040,4950,5000,0,0,0,499,399
86,C13066,118,98,270,69.925,43.45,AAU00022,3000,3050,0,0,0,499,399
87,R13103,117,171,90,68.15,39.45,AAK00045,2650,2700,0,0,0,499,399
88,C10046,159,16,90,41.85,115.75,AAZ00061,4800,4850,0,0,0,499,399
89,L8016,54,117,90,40.2,115.05,AAM00039,4600,4650,0,0,0,499,399
90,C3041,308,192,90,61.8,116.15,AAZ00030,7150,7200,0,0,0,499,399
91,C1090,34,3,180,83.625,65.275,AAL00053,5450,5500,0,0,0,499,399
92,C10052,454,78,90,33.35,118.6,AAF00046,3950,4000,0,0,0,499,399
93,C3148,341,129,90,58.2,111.05,AAE00018,6450,6500,0,0,0,499,399
94,C3150,448,111,0,49.3,126.65,AAG00020,6200,6250,0,0,0,499,399
95,C7027,497,59,180,31.125,124,AAV00035,3850,3900,0,0,0,499,399
96,C12037,55,233,270,21.6,30.45,AAA00045,650,700,0,0,0,499,399
