time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364317257,31413000,338,176,270,7.094,41.865,296.99031,11900030,250,300,181,499,399,1,2,122,250
1681364317257,312061,170,158,270,39.7,11.25,446.625,112500065,400,450,181,499,399,1,2,61,450
1681364317257,2412003,488,192,180,42.525,11.6,493.29,11300041,450,500,181,495,396,1,2,178,450
1681364317257,2412003,186,377,180,42.525,11.6,493.29,11300041,450,500,181,499,399,1,1,67,450
1681364317257,312005,381,241,270,41.4,12.3,509.22,111000053,500,550,181,381,241,1,1,181,500
1681364317257,1212013,297,283,90,19.4,27.5,533.5,112600045,500,550,181,495,398,1,1,108,500
1681364317257,1212013,259,252,90,19.4,27.5,533.5,112600045,500,550,181,499,398,1,1,107,500
1681364317257,312005,251,392,270,41.4,12.3,509.22,111000053,500,550,181,499,399,1,1,180,500
1681364317257,312005,200,92,270,41.4,12.3,509.22,111000053,500,550,181,499,399,1,2,72,500
1681364317257,312034,225,241,0,20.75,27.65,573.7375,11200006,550,600,181,487,384,1,1,83,550
1681364317257,2112000,78,146,0,43.096,13.631,587.441576,111800053,550,600,181,495,396,1,2,28,550
1681364317257,312066,173,273,90,38.35,15.1,579.085,11300048,550,600,181,499,398,1,1,62,550
1681364317257,2112000,322,85,0,43.096,13.631,587.441576,111800053,550,600,181,499,399,1,2,27,550
1681364317257,312008,126,125,90,45.05,12.3,554.115,111100054,550,600,181,499,399,1,2,45,550
1681364317257,312066,37,231,90,38.35,15.1,579.085,11300048,550,600,181,499,399,1,1,61,550
1681364317257,312000,19,221,90,48.95,11.6,567.82,11900012,550,600,181,499,399,1,1,6,550
1681364317257,189029,265,128,90,60.95,10.25,624.7375,112200055,600,650,181,487,384,1,2,98,600
1681364317257,189028,99,266,180,64.15,9.85,631.8775,112100054,600,650,181,499,399,1,1,35,600
1681364317257,312057,356,268,0,43.45,14.05,610.4725,111900061,600,650,181,499,399,1,1,129,600
1681364317257,312036,43,378,270,20.6,30.45,627.27,112600065,600,650,181,499,399,1,1,15,600
1681364317257,189029,481,230,90,60.95,10.25,624.7375,112200055,600,650,181,499,399,1,1,174,600
1681364317257,39030,139,373,180,72,8.7,626.4,111600035,600,650,181,499,399,1,1,50,600
1681364317257,39030,408,317,180,72,8.7,626.4,111600035,600,650,181,499,399,1,1,49,600
1681364317257,312030,125,51,90,22.6,30.45,688.17,112200062,650,700,181,487,382,1,2,46,650
