6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,192,16
2,2,168,16
3,2,194,16
4,2,195,16
5,2,174,16
6,2,194,16
1337
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C2058,353,382,270,83.55,109.75,AAF00013,9150,9200,0,0,0,499,399
2,R13013,381,312,270,48.05,41.4,AAD00036,1950,2000,0,0,0,499,399
3,C3092,120,66,0,51.5,120.95,AAU00028,6200,6250,0,0,0,499,399
4,C10036,250,286,180,31.7,128.2,AAM00052,4050,4100,0,0,0,499,399
5,C11025,227,333,180,80,71.85,AAX00021,5700,5750,0,0,0,499,399
6,L7062,334,183,180,33.25,122.275,AAA00027,4050,4100,0,0,0,499,399
7,C2039,311,211,0,87.45,108.65,AAR00022,9500,9550,0,0,0,499,399
8,C10029,111,109,0,31.05,137.25,AAH00047,4250,4300,0,0,0,499,399
9,C1088,277,120,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
10,C2057,129,310,0,86.65,109.5,AAE00012,9450,9500,0,0,0,499,399
11,R1115,83,36,90,59.45,101,AAN00045,6000,6050,0,0,0,499,399
12,R10028,76,145,180,86.55,123.5,AAY00049,10650,10700,0,0,0,499,399
13,C8028,356,384,0,46.55,121.15,AAH00027,5600,5650,0,0,0,499,399
14,R1084,223,117,90,81.725,59.975,AAP00045,4900,4950,0,0,0,499,399
15,U13003,430,324,90,73.005,33.825,AAA00039,2450,2500,0,0,0,499,399
16,L1010,84,155,270,58.25,81.9,AAS00040,4750,4800,0,0,0,499,399
17,C1027,413,88,180,64.1,89.55,AAB00003,5700,5750,0,0,0,499,399
18,CE1001,151,349,90,38.95,81.5,AAG00028,3150,3200,0,0,0,499,399
19,R1098,475,194,270,82.175,56.225,AAD00035,4600,4650,0,0,0,499,399
20,FB8001,148,84,0,46.1,116.05,AAY00042,5300,5350,0,0,0,499,399
21,C7046,398,392,180,34.1,146.525,AAM00030,4950,5000,0,0,0,499,399
22,Q9005,40,134,0,64.15,12.4,AAL00040,750,800,0,0,0,499,399
23,CN14002,88,121,0,6.865,128.7,AAK00032,850,900,0,0,0,499,399
24,FL8000,203,382,0,31.2,115.85,AAN00036,3600,3650,0,0,0,499,399
25,C3088,74,70,90,56.45,136.45,AAN00024,7700,7750,0,0,0,499,399
26,C9082,237,144,0,68.75,100.65,AAZ00042,6900,6950,0,0,0,499,399
27,C1088,15,155,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
28,L7039,194,173,90,37.35,147,AAG00032,5450,5500,0,0,0,499,399
29,C3070,68,345,270,56.65,124.65,AAU00027,7050,7100,0,0,0,499,399
30,C10044,114,81,180,14.925,121.8,AAX00059,1800,1850,0,0,0,499,399
31,R13096,475,167,270,70.45,22.8,AAE00039,1600,1650,0,0,0,499,399
32,C3174,471,260,180,61.55,126.35,AAC00017,7750,7800,0,0,0,499,399
33,D1002,144,312,0,69.85,51.05,AAN00035,3550,3600,0,0,0,499,399
34,C12023,105,396,180,47.75,24.625,AAV00022,1150,1200,0,0,0,499,399
35,C3120,26,169,180,58.5,95.35,AAA00013,5550,5600,0,0,0,499,399
36,R12007,263,62,0,53.45,14.65,AAS00048,750,800,0,0,0,499,399
37,C14015,118,191,270,20.2,130.25,AAN00019,2600,2650,0,0,0,499,399
38,R9079,112,107,0,76.025,86.5,AAG00044,6550,6600,0,0,0,499,399
39,L7024,285,163,270,34.75,124.55,AAA00026,4300,4350,0,0,0,499,399
40,CN13000,415,377,270,7.094,41.865,AAI00030,250,300,0,0,0,499,399
41,C13058,206,379,90,50.25,42.175,AAM00017,2100,2150,0,0,0,499,399
42,L14009,297,182,90,29.8,150,AAJ00034,4450,4500,0,0,0,499,399
43,L12009,372,82,270,33.85,28.75,AAV00042,950,1000,0,0,0,499,399
44,L8007,461,75,0,36.95,120.475,AAG00033,4450,4500,0,0,0,499,399
45,C7065,493,328,270,42.725,135.4,AAB00020,5750,5800,0,0,0,499,399
46,C10059,413,135,90,49.3,144.7,AAJ00010,7100,7150,0,0,0,499,399
47,R13015,146,243,270,48.2,30.8,AAF00038,1450,1500,0,0,0,499,399
48,R13045,258,396,90,26,35.4,AAY00053,900,950,0,0,0,499,399
49,C2047,377,291,270,81.55,116.85,AAY00027,9500,9550,0,0,0,499,399
50,C3098,465,149,90,58.2,112.7,AAA00012,6550,6600,0,0,0,499,399
51,X12001,380,183,180,25.65,27.85,AAB00040,700,750,0,0,0,499,399
52,C11025,3,318,180,80,71.85,AAX00021,5700,5750,0,0,0,499,399
53,C12036,491,183,270,20.6,30.45,AAZ00065,600,650,0,0,0,499,399
54,C11085,364,312,270,21.725,97.325,AAE00048,2100,2150,0,0,0,499,399
55,C3149,88,125,180,50.9,127.1,AAF00019,6450,6500,0,0,0,499,399
56,C9005,272,95,0,64.4,104.375,AAF00026,6700,6750,0,0,0,499,399
57,C11062,212,297,180,87.8,66.25,AAD00007,5800,5850,0,0,0,499,399
58,C4024,271,216,180,60.55,137.85,AAG00022,8300,8350,0,0,0,499,399
59,C12017,380,358,90,49.2,18.55,AAL00055,900,950,0,0,0,499,399
60,R13050,188,336,180,60.2,37.85,AAB00035,2250,2300,0,0,0,499,399
61,U12001,193,325,0,45.225,22.769,AAS00054,1000,1050,0,0,0,499,399
62,R13050,141,65,180,60.2,37.85,AAB00035,2250,2300,0,0,0,499,399
63,C1027,370,392,180,64.1,89.55,AAB00003,5700,5750,0,0,0,499,399
64,C10048,178,337,270,41.6,113.2,AAB00042,4700,4750,0,0,0,499,399
65,TU16002,21,225,270,50.465,72.885,AAM00050,3650,3700,0,0,0,499,399
66,R1090,379,137,270,85.9,58.775,AAX00050,5000,5050,0,0,0,499,399
67,FL7004,217,84,0,32.125,145.25,AAG00029,4650,4700,0,0,0,499,399
68,Q9007,353,203,270,63.9,101.675,AAN00042,6450,6500,0,0,0,499,399
69,C1095,87,88,0,88.625,62.55,AAS00058,5500,5550,0,0,0,499,399
70,C1054,251,98,0,47.55,76.75,AAZ00062,3600,3650,0,0,0,499,399
71,Q1023,43,243,0,67.6,88.7,AAZ00049,5950,6000,0,0,0,499,399
72,C12036,120,137,270,20.6,30.45,AAZ00065,600,650,0,0,0,499,399
73,C2041,60,357,180,83.3,116.15,AAU00024,9650,9700,0,0,0,499,399
74,C3111,282,321,0,56.45,93.7,AAN00025,5250,5300,0,0,0,499,399
75,C1045,211,28,90,40.15,74.1,AAX00060,2950,3000,0,0,0,499,399
76,C12044,94,200,270,41.35,16.4,AAH00052,650,700,0,0,0,499,399
77,L7036,255,1,90,44.3,127.5,AAD00029,5600,5650,0,0,0,499,399
78,Q9009,139,377,90,70.7,89.475,AAR00044,6300,6350,0,0,0,499,399
79,C3170,119,271,270,53.75,124.65,AAY00034,6650,6700,0,0,0,499,399
80,C11077,101,44,180,14.6,112.05,AAY00063,1600,1650,0,0,0,499,399
81,R13068,404,96,270,61.65,41.25,AAL00045,2500,2550,0,0,0,499,399
82,C3091,61,108,90,55.55,119.55,AAS00027,6600,6650,0,0,0,499,399
83,C3075,133,320,270,54.95,143.25,AAA00011,7850,7900,0,0,0,499,399
84,C9010,429,255,270,73.35,140.2,AAI00029,10250,10300,0,0,0,499,399
85,C8006,265,347,0,37.8,118.05,AAJ00028,4450,4500,0,0,0,499,399
86,C8045,118,114,180,34.325,112.85,AAZ00041,3850,3900,0,0,0,499,399
87,R13032,365,394,90,63.95,24.6,AAP00047,1550,1600,0,0,0,499,399
