6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,150,16
2,2,155,16
3,2,170,16
4,2,153,16
5,2,176,16
6,2,152,16
998
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,L7000,201,75,180,36.3,139.6,AAK00035,5050,5100,0,0,0,499,396
2,C12085,229,11,90,33.85,27.55,AAG00011,900,950,0,0,0,499,396
3,R1035,258,201,270,21.45,54.1,AAY00050,1150,1200,0,0,0,499,396
4,R10069,36,188,90,55.1,146.3,AAB00031,8050,8100,0,0,0,499,396
5,R13100,452,233,180,70.95,39.7,AAI00043,2800,2850,0,0,0,499,396
6,C11003,103,289,0,39.125,64.275,AAZ00063,2500,2550,0,0,0,499,396
7,C7046,28,378,180,34.1,146.525,AAM00030,4950,5000,0,0,0,499,396
8,C12012,294,115,180,37.8,21.4,AAL00015,800,850,0,0,0,499,396
9,C7046,418,386,180,34.1,146.525,AAM00030,4950,5000,0,0,0,499,396
10,R1064,461,383,90,65.1,83.125,AAE00035,5400,5450,0,0,0,499,396
11,R13021,390,212,90,65.45,22.8,AAK00043,1450,1500,0,0,0,499,396
12,R13074,261,157,180,76.95,33.4,AAR00049,2550,2600,0,0,0,499,396
13,C3112,219,200,270,54.65,112.75,AAP00026,6150,6200,0,0,0,499,396
14,C13058,68,243,90,50.25,42.175,AAM00017,2100,2150,0,0,0,499,396
15,R1088,136,287,270,66.15,89.95,AAU00048,5950,6000,0,0,0,499,396
16,L12011,252,40,180,51.95,24.3,AAX00043,1250,1300,0,0,0,499,396
17,R8003,320,345,0,22.6,125.4,AAD00040,2800,2850,0,0,0,499,396
18,C4013,68,23,90,51.85,101.6,AAU00032,5250,5300,0,0,0,499,396
19,C1054,15,326,0,47.55,76.75,AAZ00062,3600,3650,0,0,0,499,396
20,C11052,230,249,180,87.8,68.65,AAU00020,6000,6050,0,0,0,499,396
21,L7010,354,237,270,31.9,143.025,AAR00040,4550,4600,0,0,0,499,396
22,C11043,497,117,270,47.25,85.6,AAP00057,4000,4050,0,0,0,499,396
23,C3030,462,154,270,57.3,121.25,AAM00021,6900,6950,0,0,0,499,396
24,C3078,8,307,0,62.35,136.85,AAD00014,8500,8550,0,0,0,499,396
25,C4024,333,367,180,60.55,137.85,AAG00022,8300,8350,0,0,0,499,396
26,L7057,143,127,90,33.4,136.9,AAU00043,4550,4600,0,0,0,499,396
27,C10031,200,134,0,24.2,137.25,AAJ00049,3300,3350,0,0,0,499,396
28,C12085,430,113,90,33.85,27.55,AAG00011,900,950,0,0,0,499,396
29,D1001,434,258,90,53.3,67.8,AAM00034,3600,3650,0,0,0,499,396
30,L8006,195,197,0,38.3,118.8,AAF00032,4550,4600,0,0,0,499,396
31,C10045,420,390,180,20.2,122.625,AAY00060,2450,2500,0,0,0,499,396
32,C1011,98,171,180,57.3,63.15,AAR00016,3600,3650,0,0,0,499,396
33,C8034,279,111,180,45.45,119.25,AAK00030,5400,5450,0,0,0,499,396
34,R13021,369,231,90,65.45,22.8,AAK00043,1450,1500,0,0,0,499,396
35,C13041,168,250,270,44.75,44.15,AAH00012,1950,2000,0,0,0,499,396
36,C2014,286,187,90,85.4,112.05,AAE00011,9550,9600,0,0,0,499,396
37,FL8000,494,297,0,31.2,115.85,AAN00036,3600,3650,0,0,0,499,396
38,C3145,167,25,180,50.9,126.2,AAB00015,6400,6450,0,0,0,499,396
39,C3175,97,338,270,50.225,111.9,AAD00018,5600,5650,0,0,0,499,396
40,R1014,224,50,90,68.075,78.925,AAG00036,5350,5400,0,0,0,499,396
41,C10057,232,215,270,30.575,111.475,AAK00051,3400,3450,0,0,0,499,396
42,R7001,305,70,90,42.85,139.45,AAZ00057,5950,6000,0,0,0,499,396
43,FL7006,173,189,90,33.55,142.775,AAI00031,4750,4800,0,0,0,499,396
44,C11023,161,291,180,78.65,71.45,AAV00020,5600,5650,0,0,0,499,396
45,R13100,70,265,180,70.95,39.7,AAI00043,2800,2850,0,0,0,499,396
46,R1032,77,210,90,62.1,89.7,AAV00048,5550,5600,0,0,0,499,396
47,C3015,499,119,90,67.7,120,AAB00010,8100,8150,0,0,0,499,396
48,R13094,170,160,0,75.15,34.9,AAC00037,2600,2650,0,0,0,499,396
49,C1093,41,203,0,88.625,65.775,AAP00056,5800,5850,0,0,0,499,396
50,L8011,295,1,90,36.025,114.1,AAI00035,4100,4150,0,0,0,499,396
51,C2044,352,44,180,90.8,110.45,AAX00026,10000,10050,0,0,0,499,396
52,C11023,391,110,180,78.65,71.45,AAV00020,5600,5650,0,0,0,499,396
53,C9023,411,290,0,75.4,114,AAL00032,8550,8600,0,0,0,499,396
54,C13001,152,91,180,70.8,27.3,AAG00052,1900,1950,0,0,0,499,396
55,C1009,322,267,180,73.65,81.675,AAN00014,6000,6050,0,0,0,499,396
56,C7067,228,78,180,44.525,146.625,AAC00021,6500,6550,0,0,0,499,396
