6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,160,16
2,2,157,16
3,2,198,16
4,2,171,16
5,2,188,16
6,2,152,16
1319
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C1075,312,264,90,49.075,81.125,AAH00009,3950,4000,0,0,0,499,399
2,L14006,418,299,270,20.2,127.85,AAG00031,2550,2600,0,0,0,499,399
3,R1075,388,232,270,64.55,146.1,AAI00039,9400,9450,0,0,0,499,399
4,C7050,345,295,90,44.5,134.2,AAS00034,5950,6000,0,0,0,499,399
5,R13009,482,277,90,46.2,30.8,AAA00033,1400,1450,0,0,0,499,399
6,C11024,334,129,270,57.65,86.95,AAH00050,5000,5050,0,0,0,499,399
7,R13032,111,319,90,63.95,24.6,AAP00047,1550,1600,0,0,0,499,399
8,Q13001,371,277,90,52.65,41.8,AAE00033,2200,2250,0,0,0,499,399
9,C12081,246,181,180,29.9,26.7,AAF00010,750,800,0,0,0,499,399
10,C1099,70,65,180,81.975,53.4,AAR00017,4350,4400,0,0,0,499,399
11,C12029,331,41,0,49.65,21.05,AAU00061,1000,1050,0,0,0,499,399
12,C8012,455,342,0,35.025,114.35,AAR00034,4000,4050,0,0,0,499,399
13,C7001,301,133,180,27.6,136.35,AAY00036,3750,3800,0,0,0,499,399
14,C4003,243,98,270,57.025,99.35,AAH00022,5650,5700,0,0,0,499,399
15,C13066,113,283,270,69.925,43.45,AAU00022,3000,3050,0,0,0,499,399
16,C9006,32,98,270,67.8,139.3,AAG00027,9400,9450,0,0,0,499,399
17,C8040,123,305,270,45.7,122.4,AAS00036,5550,5600,0,0,0,499,399
18,R13019,57,198,90,67.45,22.8,AAJ00042,1500,1550,0,0,0,499,399
19,C12036,431,352,270,20.6,30.45,AAZ00065,600,650,0,0,0,499,399
20,C3161,204,138,270,59.1,111.05,AAL00025,6550,6600,0,0,0,499,399
21,C8019,221,255,90,42.35,114.65,AAA00020,4850,4900,0,0,0,499,399
22,R10028,315,12,180,86.55,123.5,AAY00049,10650,10700,0,0,0,499,399
23,X12001,214,22,180,25.65,27.85,AAB00040,700,750,0,0,0,499,399
24,C12063,147,27,90,40.35,22.05,AAA00046,850,900,0,0,0,499,399
25,L7038,290,294,90,39.05,147,AAF00031,5700,5750,0,0,0,499,399
26,C12058,202,207,0,47.45,18.15,AAU00062,850,900,0,0,0,499,399
27,C3055,258,171,90,57.3,114.45,AAI00018,6550,6600,0,0,0,499,399
28,C7065,323,357,270,42.725,135.4,AAB00020,5750,5800,0,0,0,499,399
29,Q1013,302,219,180,76.3,139.8,AAM00040,10650,10700,0,0,0,499,399
30,C12043,125,20,270,40.35,20.25,AAG00051,800,850,0,0,0,499,399
31,C12058,222,78,0,47.45,18.15,AAU00062,850,900,0,0,0,499,399
32,Q1013,27,19,180,76.3,139.8,AAM00040,10650,10700,0,0,0,499,399
33,R1093,448,238,270,48.475,77.65,AAY00051,3750,3800,0,0,0,499,399
34,C3034,234,254,270,56.4,122.95,AAR00024,6900,6950,0,0,0,499,399
35,R12006,305,381,0,53.45,16.65,AAR00047,850,900,0,0,0,499,399
36,R13105,222,213,270,61.15,39.45,AAL00046,2400,2450,0,0,0,499,399
37,C7020,79,184,270,37.15,139.85,AAN00030,5150,5200,0,0,0,499,399
38,C1094,491,357,270,92.4,67.1,AAR00057,6200,6250,0,0,0,499,399
39,R13075,46,317,180,75.15,30.9,AAS00050,2300,2350,0,0,0,499,399
40,D9003,11,11,90,58.9,14.35,AAV00040,800,850,0,0,0,499,399
41,C1000,15,71,0,70.85,56.05,AAD00004,3950,4000,0,0,0,499,399
42,C10037,431,339,90,40.3,83.25,AAN00053,3350,3400,0,0,0,499,399
43,R1109,3,211,270,71.1,83.8,AAH00039,5950,6000,0,0,0,499,399
44,C11001,474,202,0,38.8,56.975,AAX00061,2200,2250,0,0,0,499,399
45,R7001,153,19,90,42.85,139.45,AAZ00057,5950,6000,0,0,0,499,399
46,C11070,8,15,90,15,93.261,AAU00060,1350,1400,0,0,0,499,399
47,C1010,350,64,180,57.3,60.1,AAP00015,3400,3450,0,0,0,499,399
