6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,164,16
2,2,193,16
3,2,160,16
4,2,199,16
5,2,166,16
6,2,174,16
1248
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C9022,139,297,0,75.45,110.775,AAK00031,8350,8400,0,0,0,499,399
2,C1041,444,74,0,41.85,69.55,AAC00004,2900,2950,0,0,0,499,399
3,R7002,24,113,90,42.85,140.55,AAA00037,6000,6050,0,0,0,499,399
4,R13097,313,387,270,71.95,24.6,AAF00040,1750,1800,0,0,0,499,399
5,C2039,232,212,0,87.45,108.65,AAR00022,9500,9550,0,0,0,499,399
6,C1002,472,40,0,70.7,61.65,AAF00006,4350,4400,0,0,0,499,399
7,C14001,31,58,90,19.95,141.65,AAZ00026,2800,2850,0,0,0,499,399
8,C8044,409,308,180,34.325,113.525,AAY00040,3850,3900,0,0,0,499,399
9,R13091,393,136,270,66.15,39.45,AAZ00055,2600,2650,0,0,0,499,399
10,C3162,460,271,270,53.75,111.1,AAM00026,5950,6000,0,0,0,499,399
11,C3016,107,274,270,60.1,129.7,AAC00011,7750,7800,0,0,0,499,399
12,C11062,496,190,180,87.8,66.25,AAD00007,5800,5850,0,0,0,499,399
13,C4009,327,301,180,54.55,100.7,AAN00028,5450,5500,0,0,0,499,399
14,L14008,339,84,270,26.2,145.4,AAI00033,3800,3850,0,0,0,499,399
15,L7006,27,47,180,30.975,143.6,AAN00038,4400,4450,0,0,0,499,399
16,C4016,341,328,180,54.55,97.4,AAY00035,5300,5350,0,0,0,499,399
17,C3080,30,13,90,55.15,140.45,AAF00016,7700,7750,0,0,0,499,399
18,C1017,234,158,270,61.55,53.2,AAX00020,3250,3300,0,0,0,499,399
19,C12039,138,184,90,41.35,14.3,AAC00047,550,600,0,0,0,499,399
20,ZD11003,6,41,90,23.1,72.55,AAK00049,1650,1700,0,0,0,499,399
21,Q1008,139,51,180,45.8,71.5,AAJ00037,3250,3300,0,0,0,499,399
22,C3142,247,165,0,49.3,124.85,AAY00033,6150,6200,0,0,0,499,399
23,C11044,287,189,180,87.8,71.85,AAJ00012,6300,6350,0,0,0,499,399
24,C5000,39,117,270,63.6,123.025,AAP00030,7800,7850,0,0,0,499,399
25,C11028,342,153,270,51.95,86.8,AAJ00052,4500,4550,0,0,0,499,399
26,R1031,286,306,270,61.1,89.7,AAU00047,5450,5500,0,0,0,499,399
27,IC9001,448,42,0,68.25,104.1,AAL00035,7100,7150,0,0,0,499,399
28,R1016,210,345,90,73.925,78.925,AAH00037,5800,5850,0,0,0,499,399
29,C3147,37,298,90,62.7,114.45,AAD00017,7150,7200,0,0,0,499,399
30,C1011,80,287,180,57.3,63.15,AAR00016,3600,3650,0,0,0,499,399
31,R1026,50,256,90,68.1,55,AAN00043,3700,3750,0,0,0,499,399
