6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,155,16
2,2,179,16
3,2,197,16
4,2,192,16
5,2,155,16
6,2,169,16
1242
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C1028,203,118,0,21.05,52.65,AAP00055,1100,1150,0,0,0,499,399
2,C3070,281,209,270,56.65,124.65,AAU00027,7050,7100,0,0,0,499,399
3,R13099,322,267,270,63.15,39.45,AAH00042,2450,2500,0,0,0,499,399
4,ZD1001,428,283,0,44,73.2,AAF00044,3200,3250,0,0,0,499,399
5,R13075,393,290,180,75.15,30.9,AAS00050,2300,2350,0,0,0,499,399
6,C9030,108,394,180,72,8.7,AAP00035,600,650,0,0,0,499,399
7,C12062,142,120,180,37.7,13,AAZ00066,450,500,0,0,0,499,399
8,Q9009,169,381,90,70.7,89.475,AAR00044,6300,6350,0,0,0,499,399
9,C7067,444,203,180,44.525,146.625,AAC00021,6500,6550,0,0,0,499,399
10,C10017,166,291,270,22.4,138.15,AAZ00060,3050,3100,0,0,0,499,399
11,C11009,393,343,270,41.9,66.8,AAF00048,2750,2800,0,0,0,499,399
12,C14008,57,380,270,32.3,105,AAG00012,3350,3400,0,0,0,499,399
13,R9074,152,337,270,73.225,90,AAD00041,6550,6600,0,0,0,499,399
14,C7041,243,99,270,43.5,140.55,AAI00026,6100,6150,0,0,0,499,399
15,C10012,288,266,0,45.25,88.4,AAX00058,4000,4050,0,0,0,499,399
16,C10020,139,128,180,41.4,91.65,AAB00041,3750,3800,0,0,0,499,399
17,C15186,91,244,270,28.65,69.6,AAV00024,1950,2000,0,0,0,499,399
18,R1006,465,73,0,61.9,59.6,AAA00030,3650,3700,0,0,0,499,399
19,C4030,315,28,90,62.275,141.1,AAM00028,8750,8800,0,0,0,499,399
20,C1011,132,269,180,57.3,63.15,AAR00016,3600,3650,0,0,0,499,399
21,C11056,408,125,90,22.9,89.2,AAR00058,2000,2050,0,0,0,499,399
22,C10006,449,28,90,33.85,145.35,AAN00052,4900,4950,0,0,0,499,399
23,R15037,456,269,0,26.35,69.4,AAE00040,1800,1850,0,0,0,499,399
24,C2029,313,364,90,87.2,105.65,AAK00017,9200,9250,0,0,0,499,399
25,C11044,318,319,180,87.8,71.85,AAJ00012,6300,6350,0,0,0,499,399
26,C3145,303,304,180,50.9,126.2,AAB00015,6400,6450,0,0,0,499,399
27,C3030,388,245,270,57.3,121.25,AAM00021,6900,6950,0,0,0,499,399
28,C14011,270,60,0,20.1,144.85,AAJ00015,2900,2950,0,0,0,499,399
29,R1085,364,342,270,60.55,53.2,AAR00046,3200,3250,0,0,0,499,399
30,C10051,146,193,0,31.1,118.45,AAE00045,3650,3700,0,0,0,499,399
31,C3007,387,17,270,62.7,121.25,AAR00023,7600,7650,0,0,0,499,399
32,C11028,401,268,270,51.95,86.8,AAJ00052,4500,4550,0,0,0,499,399
33,L9001,221,271,0,70.95,132.4,AAB00029,9350,9400,0,0,0,499,399
34,R1016,3,146,90,73.925,78.925,AAH00037,5800,5850,0,0,0,499,399
35,R12007,43,222,0,53.45,14.65,AAS00048,750,800,0,0,0,499,399
36,C7044,492,118,0,37.8,126.35,AAK00028,4750,4800,0,0,0,499,399
37,C3171,292,10,270,52.8,124.65,AAZ00035,6550,6600,0,0,0,499,399
38,C11051,28,195,180,89.1,69.05,AAS00019,6150,6200,0,0,0,499,399
39,C3000,413,111,270,64.7,108.95,AAI00016,7000,7050,0,0,0,499,399
40,C3067,410,68,90,59.1,121.25,AAR00025,7150,7200,0,0,0,499,399
41,C3034,87,248,270,56.4,122.95,AAR00024,6900,6950,0,0,0,499,399
42,C10036,444,340,180,31.7,128.2,AAM00052,4050,4100,0,0,0,499,399
43,C15186,486,333,270,28.65,69.6,AAV00024,1950,2000,0,0,0,499,399
44,C12018,61,66,90,52.6,20.7,AAR00019,1050,1100,0,0,0,499,399
45,C3102,346,308,270,54.65,124.65,AAE00016,6800,6850,0,0,0,499,399
46,L8028,271,182,90,33.475,119.35,AAA00028,3950,4000,0,0,0,499,399
47,L7052,211,297,90,33.05,128.425,AAM00038,4200,4250,0,0,0,499,399
48,C9040,146,283,180,75.8,8.7,AAV00039,650,700,0,0,0,499,399
49,L7035,289,287,180,45.125,144.75,AAC00028,6500,6550,0,0,0,499,399
50,C7054,55,390,0,39.675,136.825,AAV00036,5400,5450,0,0,0,499,399
51,IC13001,385,249,180,48.35,36.15,AAD00027,1700,1750,0,0,0,499,399
52,R13081,191,332,90,73.95,24.6,AAV00052,1800,1850,0,0,0,499,399
53,R13009,227,79,90,46.2,30.8,AAA00033,1400,1450,0,0,0,499,399
54,C9075,414,5,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
55,C10020,128,186,180,41.4,91.65,AAB00041,3750,3800,0,0,0,499,399
56,R13032,113,145,90,63.95,24.6,AAP00047,1550,1600,0,0,0,499,399
57,TH7000,407,114,270,41.05,135.375,AAJ00047,5550,5600,0,0,0,499,399
58,C8028,284,160,0,46.55,121.15,AAH00027,5600,5650,0,0,0,499,399
59,C1090,325,353,180,83.625,65.275,AAL00053,5450,5500,0,0,0,499,399
60,C2007,366,125,270,91.4,113.4,AAA00007,10350,10400,0,0,0,499,399
61,C10019,159,345,270,20.4,138.15,AAA00040,2800,2850,0,0,0,499,399
62,L7006,368,140,180,30.975,143.6,AAN00038,4400,4450,0,0,0,499,399
63,C11037,286,124,90,53.05,81.8,AAN00056,4300,4350,0,0,0,499,399
64,C3114,251,36,90,52.8,121.25,AAS00028,6400,6450,0,0,0,499,399
65,R13055,444,237,180,60.2,33.8,AAF00039,2000,2050,0,0,0,499,399
66,C3099,52,15,270,58,93.8,AAB00013,5400,5450,0,0,0,499,399
67,C7006,299,141,90,33.7,128.425,AAD00020,4300,4350,0,0,0,499,399
68,R1111,417,118,0,64.975,140.715,AAJ00041,9100,9150,0,0,0,499,399
69,C3078,285,81,0,62.35,136.85,AAD00014,8500,8550,0,0,0,499,399
70,C11084,42,292,0,22.1,105.05,AAD00047,2300,2350,0,0,0,499,399
71,C10050,416,288,0,37.2,124.55,AAD00044,4600,4650,0,0,0,499,399
72,C2039,286,204,0,87.45,108.65,AAR00022,9500,9550,0,0,0,499,399
73,C14006,300,208,0,19.8,135.1,AAE00010,2650,2700,0,0,0,499,399
74,C11044,159,261,180,87.8,71.85,AAJ00012,6300,6350,0,0,0,499,399
75,C3039,390,125,270,58.2,121.25,AAX00028,7050,7100,0,0,0,499,399
76,R9019,282,271,180,65.75,99.7,AAN00050,6550,6600,0,0,0,499,399
77,ZD11003,347,219,90,23.1,72.55,AAK00049,1650,1700,0,0,0,499,399
78,C12024,335,54,90,43.85,18.2,AAP00058,750,800,0,0,0,499,399
79,L7059,388,193,270,38.825,136.55,AAX00045,5300,5350,0,0,0,499,399
80,C2039,84,67,0,87.45,108.65,AAR00022,9500,9550,0,0,0,499,399
81,L8007,159,196,0,36.95,120.475,AAG00033,4450,4500,0,0,0,499,399
82,C7023,494,268,0,34.4,122.275,AAR00032,4200,4250,0,0,0,499,399
83,C12020,188,127,90,50.35,21.35,AAU00021,1050,1100,0,0,0,499,399
84,IC8002,292,201,0,32.125,112.5,AAK00034,3600,3650,0,0,0,499,399
85,R12008,65,113,0,51.65,17.65,AAU00049,900,950,0,0,0,499,399
86,C12054,151,22,0,47.45,19.15,AAN00058,900,950,0,0,0,499,399
87,L11000,248,2,270,34.3,91.8,AAU00041,3100,3150,0,0,0,499,399
88,C3024,209,156,90,53.75,119.55,AAH00016,6400,6450,0,0,0,499,399
89,L8019,52,65,90,43.5,116.75,AAR00042,5050,5100,0,0,0,499,399
90,C1071,461,318,90,61.15,68.95,AAE00006,4200,4250,0,0,0,499,399
91,C7002,289,174,90,33.025,126.675,AAZ00037,4150,4200,0,0,0,499,399
92,C3001,483,1,0,60.925,134.725,AAJ00017,8200,8250,0,0,0,499,399
93,R1009,238,316,90,70.55,75.3,AAE00034,5300,5350,0,0,0,499,399
94,C7013,414,76,270,39.725,127.3,AAJ00026,5050,5100,0,0,0,499,399
95,C11032,361,45,180,80,73.45,AAC00005,5850,5900,0,0,0,499,399
96,C10009,165,216,90,32.35,145.35,AAS00055,4700,4750,0,0,0,499,399
97,C8035,131,190,180,45.15,120.3,AAL00031,5400,5450,0,0,0,499,399
98,C3000,294,268,270,64.7,108.95,AAI00016,7000,7050,0,0,0,499,399
99,C13058,312,360,90,50.25,42.175,AAM00017,2100,2150,0,0,0,499,399
100,IC12000,198,354,90,44.15,18.2,AAB00025,800,850,0,0,0,499,399
101,L1002,390,181,270,39.75,91.3,AAR00039,3600,3650,0,0,0,499,399
102,C11060,29,3,180,87.8,67.05,AAB00005,5850,5900,0,0,0,499,399
103,C3138,83,65,180,62.3,122.5,AAS00029,7600,7650,0,0,0,499,399
104,C3118,268,331,270,56.35,112.75,AAY00032,6350,6400,0,0,0,499,399
105,R9049,169,268,0,85.075,45.25,AAA00038,3800,3850,0,0,0,499,399
106,C3136,81,278,180,50.9,124.4,AAP00027,6300,6350,0,0,0,499,399
107,Q13006,69,309,270,59.5,39.35,AAF00034,2300,2350,0,0,0,499,399
108,C4009,367,265,180,54.55,100.7,AAN00028,5450,5500,0,0,0,499,399
109,R14008,298,395,180,31.55,101.2,AAS00051,3150,3200,0,0,0,499,399
110,C13057,95,138,180,60.7,28.85,AAL00016,1750,1800,0,0,0,499,399
111,C1062,32,32,0,41.55,81.2,AAC00044,3350,3400,0,0,0,499,399
112,R13068,68,20,270,61.65,41.25,AAL00045,2500,2550,0,0,0,499,399
113,C13066,420,266,270,69.925,43.45,AAU00022,3000,3050,0,0,0,499,399
114,C7036,489,66,0,44.059,128.641,AAE00022,5650,5700,0,0,0,499,399
115,R1017,286,290,270,65.5,51.1,AAI00038,3300,3350,0,0,0,499,399
116,CN11001,84,100,270,8.743,96.096,AAA00001,800,850,0,0,0,499,399
117,C3054,174,185,90,58.2,114.45,AAH00017,6650,6700,0,0,0,499,399
118,C14005,411,104,180,20.35,155.85,AAD00009,3150,3200,0,0,0,499,399
119,R5028,443,18,0,68.85,117.25,AAX00055,8050,8100,0,0,0,499,399
120,C1011,100,184,180,57.3,63.15,AAR00016,3600,3650,0,0,0,499,399
121,R9075,152,390,270,73.225,88.125,AAE00042,6450,6500,0,0,0,499,399
122,R13091,91,189,270,66.15,39.45,AAZ00055,2600,2650,0,0,0,499,399
123,Q13006,179,82,270,59.5,39.35,AAF00034,2300,2350,0,0,0,499,399
124,C1075,39,129,90,49.075,81.125,AAH00009,3950,4000,0,0,0,499,399
125,Q1014,86,64,270,61.825,145.7,AAN00041,9000,9050,0,0,0,499,399
126,C11043,122,65,270,47.25,85.6,AAP00057,4000,4050,0,0,0,499,399
127,R13072,337,172,270,67.15,39.45,AAN00047,2600,2650,0,0,0,499,399
128,C10048,382,336,270,41.6,113.2,AAB00042,4700,4750,0,0,0,499,399
129,R9080,446,97,270,76.425,85.05,AAH00045,6450,6500,0,0,0,499,399
130,C1000,395,100,0,70.85,56.05,AAD00004,3950,4000,0,0,0,499,399
131,C3052,474,256,90,61.8,117.85,AAG00016,7250,7300,0,0,0,499,399
132,C3030,46,270,270,57.3,121.25,AAM00021,6900,6950,0,0,0,499,399
133,C3107,280,156,180,54.5,93.7,AAJ00021,5100,5150,0,0,0,499,399
134,C11032,449,323,180,80,73.45,AAC00005,5850,5900,0,0,0,499,399
135,C2025,190,109,180,89.6,116.8,AAJ00016,10450,10500,0,0,0,499,399
136,C13058,88,260,90,50.25,42.175,AAM00017,2100,2150,0,0,0,499,399
137,C10049,253,257,180,13.475,103.6,AAC00043,1350,1400,0,0,0,499,399
138,C1075,425,210,90,49.075,81.125,AAH00009,3950,4000,0,0,0,499,399
139,C2013,138,216,180,80.5,104.75,AAD00010,8400,8450,0,0,0,499,399
140,C3086,468,115,90,55.55,121.25,AAL00022,6700,6750,0,0,0,499,399
141,C12002,463,227,0,47.45,20.2,AAI00052,950,1000,0,0,0,499,399
142,R1090,309,52,270,85.9,58.775,AAX00050,5000,5050,0,0,0,499,399
143,FB8001,412,33,0,46.1,116.05,AAY00042,5300,5350,0,0,0,499,399
144,R14018,210,273,180,21.95,106.775,AAB00037,2300,2350,0,0,0,499,399
145,Q14000,343,310,180,21.55,108.75,AAG00035,2300,2350,0,0,0,499,399
146,L7059,346,154,270,38.825,136.55,AAX00045,5300,5350,0,0,0,499,399
147,L8025,370,287,0,36.7,119.55,AAX00046,4350,4400,0,0,0,499,399
148,Q1010,360,114,90,45.6,69.55,AAL00039,3150,3200,0,0,0,499,399
