6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,150,16
2,2,160,16
3,2,171,16
4,2,155,16
5,2,151,16
6,2,157,16
1265
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,R7000,424,282,90,27.65,142.3,AAY00056,3900,3950,0,0,0,499,399
2,C11025,59,111,180,80,71.85,AAX00021,5700,5750,0,0,0,499,399
3,C9030,105,365,180,72,8.7,AAP00035,600,650,0,0,0,499,399
4,C4009,339,73,180,54.55,100.7,AAN00028,5450,5500,0,0,0,499,399
5,L7055,169,35,0,35.8,136.275,AAR00041,4850,4900,0,0,0,499,399
6,C7017,395,181,0,40.75,127.1,AAL00028,5150,5200,0,0,0,499,399
7,C3126,429,113,90,64.5,119.55,AAE00017,7700,7750,0,0,0,499,399
8,C3115,373,308,90,59,93.3,AAU00029,5500,5550,0,0,0,499,399
9,C12047,258,270,90,43.15,23.6,AAK00055,1000,1050,0,0,0,499,399
10,ZD1003,126,37,90,45.8,101.85,AAH00046,4650,4700,0,0,0,499,399
11,C3003,493,31,270,56.45,126.35,AAL00019,7100,7150,0,0,0,499,399
12,C8019,485,378,90,42.35,114.65,AAA00020,4850,4900,0,0,0,499,399
13,C4020,275,342,270,58.25,126.35,AAC00018,7350,7400,0,0,0,499,399
14,C12031,116,49,90,21.6,27.9,AAZ00025,600,650,0,0,0,499,399
15,C9022,349,89,0,75.45,110.775,AAK00031,8350,8400,0,0,0,499,399
16,C14011,22,266,0,20.1,144.85,AAJ00015,2900,2950,0,0,0,499,399
17,L8016,432,126,90,40.2,115.05,AAM00039,4600,4650,0,0,0,499,399
18,C14007,392,397,180,20.35,156.85,AAF00011,3150,3200,0,0,0,499,399
19,C11035,308,41,0,57.25,82.75,AAL00054,4700,4750,0,0,0,499,399
20,Q1006,265,241,270,73.5,145.6,AAH00035,10700,10750,0,0,0,499,399
21,TH15000,32,383,180,89.4,88.3,AAI00046,7850,7900,0,0,0,499,399
22,C13063,306,276,180,22.7,36.8,AAS00021,800,850,0,0,0,499,399
23,C2016,78,147,0,83.85,113.75,AAG00013,9500,9550,0,0,0,499,399
24,L8028,74,96,90,33.475,119.35,AAA00028,3950,4000,0,0,0,499,399
25,C2059,16,251,180,90.8,111.3,AAG00014,10100,10150,0,0,0,499,399
26,L7020,91,20,0,32.15,147.45,AAY00045,4700,4750,0,0,0,499,399
27,C10060,405,189,0,51,141.825,AAK00011,7200,7250,0,0,0,499,399
28,R15040,429,155,180,26.8,73.5,AAG00042,1950,2000,0,0,0,499,399
29,C12019,130,81,180,26.55,29.5,AAS00020,750,800,0,0,0,499,399
30,ZD11002,25,142,180,27.55,81.95,AAJ00048,2250,2300,0,0,0,499,399
31,C3111,242,8,0,56.45,93.7,AAN00025,5250,5300,0,0,0,499,399
32,C3001,365,68,0,60.925,134.725,AAJ00017,8200,8250,0,0,0,499,399
33,L14004,132,35,270,23,131.05,AAE00029,3000,3050,0,0,0,499,399
34,C3163,173,355,270,52.75,111.1,AAN00027,5850,5900,0,0,0,499,399
35,C12000,490,287,90,48.95,11.6,AAI00012,550,600,0,0,0,499,399
36,C7021,494,301,0,37.325,138.05,AAP00031,5150,5200,0,0,0,499,399
37,C11044,477,174,180,87.8,71.85,AAJ00012,6300,6350,0,0,0,499,399
38,C2005,194,288,180,84.65,123.5,AAY00026,10450,10500,0,0,0,499,399
39,L7059,296,82,270,38.825,136.55,AAX00045,5300,5350,0,0,0,499,399
40,FL7000,24,141,270,27.55,137.9,AAC00025,3750,3800,0,0,0,499,399
41,C1008,12,43,270,53.3,59.95,AAM00013,3150,3200,0,0,0,499,399
42,C3075,147,265,270,54.95,143.25,AAA00011,7850,7900,0,0,0,499,399
43,C9075,170,121,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
44,C12024,498,366,90,43.85,18.2,AAP00058,750,800,0,0,0,499,399
45,L8015,8,186,90,42.35,116.75,AAL00038,4900,4950,0,0,0,499,399
46,R1077,355,351,90,46.95,98.65,AAK00041,4600,4650,0,0,0,499,399
47,C9021,351,108,0,75.425,107.5,AAJ00030,8100,8150,0,0,0,499,399
