time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364156658,31412000,268,254,0,6.865,24.1,165.4465,11200002,150,200,156,461,390,1,1,90,150
1681364156658,31412000,6,274,0,6.865,24.1,165.4465,11200002,150,200,156,499,398,1,1,89,150
1681364156658,312061,441,281,270,39.7,11.25,446.625,112500065,400,450,156,499,399,1,1,137,400
1681364156658,312061,321,196,270,39.7,11.25,446.625,112500065,400,450,156,499,399,1,2,100,400
1681364156658,312062,228,309,180,37.7,13,490.1,112600066,450,500,156,494,397,1,1,72,450
1681364156658,312062,129,398,180,37.7,13,490.1,112600066,450,500,156,494,398,1,1,71,450
1681364156658,2412003,114,306,180,42.525,11.6,493.29,11300041,450,500,156,494,398,1,1,36,450
1681364156658,312062,242,239,180,37.7,13,490.1,112600066,450,500,156,499,398,1,1,71,450
1681364156658,312062,306,110,180,37.7,13,490.1,112600066,450,500,156,499,399,1,2,95,450
1681364156658,312062,151,39,180,37.7,13,490.1,112600066,450,500,156,499,399,1,2,94,450
1681364156658,312062,40,146,180,37.7,13,490.1,112600066,450,500,156,499,399,1,2,94,450
1681364156658,312005,128,296,270,41.4,12.3,509.22,111000053,500,550,156,494,397,1,1,40,500
1681364156658,312005,481,354,270,41.4,12.3,509.22,111000053,500,550,156,499,399,1,1,39,500
1681364156658,312039,389,254,90,41.35,14.3,591.305,11300047,550,600,156,494,397,1,1,122,550
1681364156658,2112000,362,331,0,43.096,13.631,587.441576,111800053,550,600,156,494,398,1,1,114,550
1681364156658,2112000,250,238,0,43.096,13.631,587.441576,111800053,550,600,156,499,398,1,1,113,550
1681364156658,312067,233,114,90,39.35,15.1,594.185,11400049,550,600,156,499,398,1,2,72,550
1681364156658,312039,121,99,90,41.35,14.3,591.305,11300047,550,600,156,499,398,1,2,37,550
1681364156658,312039,459,370,90,41.35,14.3,591.305,11300047,550,600,156,499,399,1,1,121,550
1681364156658,312066,35,35,90,38.35,15.1,579.085,11300048,550,600,156,499,399,1,2,10,550
1681364156658,312039,432,176,90,41.35,14.3,591.305,11300047,550,600,156,499,399,1,2,36,550
1681364156658,312001,180,180,90,47.95,11.6,556.22,111000013,550,600,156,499,399,1,2,56,550
1681364156658,312039,404,279,90,41.35,14.3,591.305,11300047,550,600,156,499,399,1,1,121,550
1681364156658,312066,499,58,90,38.35,15.1,579.085,11300048,550,600,156,499,399,1,2,9,550
1681364156658,39039,36,199,90,78.05,8.3,647.815,112100038,600,650,156,499,398,1,2,11,600
1681364156658,39039,253,1,90,78.05,8.3,647.815,112100038,600,650,156,499,398,1,2,10,600
1681364156658,39030,92,286,180,72,8.7,626.4,111600035,600,650,156,499,398,1,1,28,600
1681364156658,312036,5,140,270,20.6,30.45,627.27,112600065,600,650,156,499,398,1,2,1,600
1681364156658,39039,383,386,90,78.05,8.3,647.815,112100038,600,650,156,499,398,1,1,119,600
1681364156658,39030,473,83,180,72,8.7,626.4,111600035,600,650,156,499,398,1,2,147,600
1681364156658,39030,320,125,180,72,8.7,626.4,111600035,600,650,156,499,399,1,2,146,600
1681364156658,312036,270,264,270,20.6,30.45,627.27,112600065,600,650,156,499,399,1,1,84,600
1681364156658,312036,97,9,270,20.6,30.45,627.27,112600065,600,650,156,499,399,1,2,0,600
1681364156658,312057,443,352,0,43.45,14.05,610.4725,111900061,600,650,156,499,399,1,1,138,600
1681364156658,39039,468,158,90,78.05,8.3,647.815,112100038,600,650,156,499,399,1,2,10,600
1681364156658,39039,42,304,90,78.05,8.3,647.815,112100038,600,650,156,499,399,1,1,118,600
