time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364446492,31412000,6,146,0,6.865,24.1,165.4465,11200002,150,200,158,135,373,1,2,7,150
1681364446492,31412000,481,260,0,6.865,24.1,165.4465,11200002,150,200,158,482,389,1,1,157,150
1681364446492,31412000,254,229,0,6.865,24.1,165.4465,11200002,150,200,158,499,398,1,1,156,150
1681364446492,31413000,51,360,270,7.094,41.865,296.99031,11900030,250,300,158,498,398,1,1,16,250
1681364446492,31413000,499,42,270,7.094,41.865,296.99031,11900030,250,300,158,499,398,1,2,158,250
1681364446492,31413000,440,82,270,7.094,41.865,296.99031,11900030,250,300,158,499,398,1,2,157,250
1681364446492,31413000,10,335,270,7.094,41.865,296.99031,11900030,250,300,158,499,398,1,1,15,250
1681364446492,312061,439,140,270,39.7,11.25,446.625,112500065,400,450,158,499,398,1,2,139,450
1681364446492,312062,8,28,180,37.7,13,490.1,112600066,450,500,158,494,393,1,2,2,450
1681364446492,312062,488,158,180,37.7,13,490.1,112600066,450,500,158,498,398,1,2,1,450
1681364446492,2412003,39,294,180,42.525,11.6,493.29,11300041,450,500,158,499,398,1,1,12,450
1681364446492,312062,204,207,180,37.7,13,490.1,112600066,450,500,158,499,398,1,1,64,450
1681364446492,312005,287,3,270,41.4,12.3,509.22,111000053,500,550,158,498,398,1,2,91,500
1681364446492,1212013,435,207,90,19.4,27.5,533.5,112600045,500,550,158,499,398,1,1,137,500
1681364446492,312034,497,58,0,20.75,27.65,573.7375,11200006,550,600,158,498,398,1,2,157,550
1681364446492,312034,384,84,0,20.75,27.65,573.7375,11200006,550,600,158,499,398,1,2,156,550
1681364446492,312008,179,348,90,45.05,12.3,554.115,111100054,550,600,158,499,398,1,1,56,550
1681364446492,312034,451,209,0,20.75,27.65,573.7375,11200006,550,600,158,499,398,1,1,142,550
1681364446492,312039,30,336,90,41.35,14.3,591.305,11300047,550,600,158,499,398,1,1,9,550
1681364446492,312039,41,99,90,41.35,14.3,591.305,11300047,550,600,158,499,398,1,2,12,550
1681364446492,312067,78,220,90,39.35,15.1,594.185,11400049,550,600,158,499,398,1,1,24,550
1681364446492,2112000,157,314,0,43.096,13.631,587.441576,111800053,550,600,158,499,398,1,1,49,550
1681364446492,312000,307,210,90,48.95,11.6,567.82,11900012,550,600,158,499,398,1,1,97,550
1681364446492,312066,378,319,90,38.35,15.1,579.085,11300048,550,600,158,499,398,1,1,119,550
1681364446492,312039,219,201,90,41.35,14.3,591.305,11300047,550,600,158,499,398,1,1,8,550
1681364446492,39039,49,328,90,78.05,8.3,647.815,112100038,600,650,158,482,389,1,1,16,600
1681364446492,39027,461,156,270,61.95,10.25,634.9875,111400034,600,650,158,494,392,1,2,147,600
1681364446492,312036,282,29,270,20.6,30.45,627.27,112600065,600,650,158,498,393,1,2,89,600
1681364446492,312036,344,336,270,20.6,30.45,627.27,112600065,600,650,158,498,393,1,1,109,600
1681364446492,312057,274,167,0,43.45,14.05,610.4725,111900061,600,650,158,498,398,1,2,86,600
1681364446492,39027,279,58,270,61.95,10.25,634.9875,111400034,600,650,158,498,398,1,2,146,600
1681364446492,312031,11,122,90,21.6,27.9,602.64,112600025,600,650,158,498,398,1,2,3,600
1681364446492,39027,15,148,270,61.95,10.25,634.9875,111400034,600,650,158,498,398,1,2,146,600
1681364446492,1212012,327,185,180,22.85,27.65,631.8025,112500044,600,650,158,499,398,1,2,103,600
1681364446492,1212012,196,382,180,22.85,27.65,631.8025,112500044,600,650,158,499,398,1,1,62,600
1681364446492,312057,164,260,0,43.45,14.05,610.4725,111900061,600,650,158,499,398,1,1,51,600
1681364446492,312025,155,166,90,24.3,27.9,677.97,112400023,650,700,158,155,373,1,2,155,650
1681364446492,312030,35,278,90,22.6,30.45,688.17,112200062,650,700,158,480,389,1,1,11,650
1681364446492,312030,442,186,90,22.6,30.45,688.17,112200062,650,700,158,494,392,1,2,141,650
1681364446492,312037,167,44,270,21.6,30.45,657.72,11100045,650,700,158,494,392,1,2,53,650
1681364446492,39040,143,176,180,75.8,8.7,659.46,112200039,650,700,158,498,398,1,2,45,650
1681364446492,312041,158,311,0,46.35,14.85,688.2975,11500049,650,700,158,498,398,1,1,50,650
1681364446492,312037,469,22,270,21.6,30.45,657.72,11100045,650,700,158,498,398,1,2,52,650
1681364446492,312030,187,119,90,22.6,30.45,688.17,112200062,650,700,158,499,398,1,2,140,650
1681364446492,39040,397,214,180,75.8,8.7,659.46,112200039,650,700,158,499,398,1,1,125,650
1681364446492,39040,31,59,180,75.8,8.7,659.46,112200039,650,700,158,499,398,1,2,44,650
1681364446492,39040,386,131,180,75.8,8.7,659.46,112200039,650,700,158,499,398,1,2,44,650
1681364446492,312037,127,241,270,21.6,30.45,657.72,11100045,650,700,158,499,398,1,1,40,650
1681364446492,312037,423,313,270,21.6,30.45,657.72,11100045,650,700,158,499,398,1,1,39,650
1681364446492,312059,373,168,90,40.35,18.55,748.4925,112200063,700,750,158,438,389,1,2,134,700
1681364446492,312011,139,163,180,37.775,19.7,744.1675,111100014,700,750,158,498,398,1,2,44,700
1681364446492,179006,315,176,270,60.45,12.1,731.445,111300041,700,750,158,498,398,1,2,99,700
1681364446492,179006,367,126,270,60.45,12.1,731.445,111300041,700,750,158,498,398,1,2,98,700
1681364446492,312056,299,30,90,39.35,18.55,729.9425,111800060,700,750,158,498,398,1,2,94,700
1681364446492,312056,386,42,90,39.35,18.55,729.9425,111800060,700,750,158,499,398,1,2,93,700
1681364446492,312059,171,201,90,40.35,18.55,748.4925,112200063,700,750,158,499,398,1,1,54,700
1681364446492,1812007,291,246,0,53.45,14.65,783.0425,111900048,750,800,158,420,373,1,1,109,750
1681364446492,1812007,120,237,0,53.45,14.65,783.0425,111900048,750,800,158,482,392,1,1,109,750
1681364446492,312024,139,308,90,43.85,18.2,798.07,111600058,750,800,158,498,393,1,1,44,750
1681364446492,1812007,447,39,0,53.45,14.65,783.0425,111900048,750,800,158,498,398,1,2,141,750
1681364446492,312042,140,202,270,39.35,20.25,796.8375,11600050,750,800,158,498,398,1,1,44,750
1681364446492,312024,337,31,90,43.85,18.2,798.07,111600058,750,800,158,498,398,1,2,106,750
1681364446492,61212001,50,245,270,27.9,27.65,771.435,11100023,750,800,158,498,398,1,1,15,750
1681364446492,2112002,18,143,90,39.58,19.275,762.9045,112100055,750,800,158,498,398,1,2,5,750
1681364446492,1812007,410,265,0,53.45,14.65,783.0425,111900048,750,800,158,498,398,1,1,109,750
1681364446492,312019,211,14,180,26.55,29.5,783.225,111900020,750,800,158,498,398,1,2,66,750
1681364446492,1812007,276,303,0,53.45,14.65,783.0425,111900048,750,800,158,499,398,1,1,109,750
1681364446492,312045,450,391,270,38.35,20.25,776.5875,11900053,750,800,158,499,398,1,1,142,750
1681364446492,312042,75,97,270,39.35,20.25,796.8375,11600050,750,800,158,499,398,1,2,23,750
1681364446492,179005,425,365,0,64.15,12.4,795.46,111200040,750,800,158,499,398,1,1,134,750
1681364446492,2112002,467,265,90,39.58,19.275,762.9045,112100055,750,800,158,499,398,1,1,147,750
1681364446492,61212001,401,302,270,27.9,27.65,771.435,11100023,750,800,158,499,398,1,1,14,750
1681364446492,2112003,276,93,90,48.719,17.125,834.312875,112200056,800,850,158,482,389,1,2,90,800
1681364446492,312022,350,76,90,42.45,20,849,111400057,800,850,158,482,389,1,2,114,800
1681364446492,49003,130,32,90,58.9,14.35,845.215,112200040,800,850,158,498,393,1,2,41,800
1681364446492,313063,253,278,180,22.7,36.8,835.36,111900021,800,850,158,498,398,1,1,80,800
1681364446492,312080,161,256,90,30.75,26.45,813.3375,11500009,800,850,158,498,398,1,1,51,800
1681364446492,31411001,405,63,270,8.743,96.096,840.167328,11100001,800,850,158,498,398,1,2,128,800
1681364446492,312080,291,57,90,30.75,26.45,813.3375,11500009,800,850,158,498,398,1,2,92,800
1681364446492,312012,455,385,180,37.8,21.4,808.92,111200015,800,850,158,499,398,1,1,144,800
1681364446492,312033,12,45,90,41.45,19.95,826.9275,112400063,800,850,158,499,398,1,2,3,800
1681364446492,312033,336,86,90,41.45,19.95,826.9275,112400063,800,850,158,499,398,1,2,3,800
1681364446492,313063,372,176,180,22.7,36.8,835.36,111900021,800,850,158,499,398,1,2,117,800
1681364446492,312022,225,188,90,42.45,20,849,111400057,800,850,158,499,398,1,2,113,800
1681364446492,313063,220,235,180,22.7,36.8,835.36,111900021,800,850,158,499,398,1,1,79,800
1681364446492,9312000,235,75,90,44.15,18.2,803.53,11200025,800,850,158,499,398,1,2,74,800
1681364446492,1812006,213,117,0,53.45,16.65,889.9425,111800047,850,900,158,494,392,1,2,68,850
1681364446492,312063,246,153,90,40.35,22.05,889.7175,11100046,850,900,158,494,393,1,2,78,850
1681364446492,39033,294,309,270,72.8,12.15,884.52,111800036,850,900,158,498,398,1,1,93,850
1681364446492,1812006,38,371,0,53.45,16.65,889.9425,111800047,850,900,158,498,398,1,1,12,850
1681364446492,312060,199,391,90,39.35,22.05,867.6675,112400064,850,900,158,498,398,1,1,63,850
1681364446492,312063,240,38,90,40.35,22.05,889.7175,11100046,850,900,158,498,398,1,2,77,850
1681364446492,312063,288,230,90,40.35,22.05,889.7175,11100046,850,900,158,498,398,1,1,91,850
1681364446492,312063,221,98,90,40.35,22.05,889.7175,11100046,850,900,158,499,398,1,2,77,850
1681364446492,313062,79,40,180,22.7,38.75,879.625,111800020,850,900,158,499,398,1,2,25,850
1681364446492,1812008,362,69,0,51.65,17.65,911.6225,112100049,900,950,158,438,373,1,2,130,900
1681364446492,312085,409,68,90,33.85,27.55,932.5675,11700011,900,950,158,482,392,1,2,134,900
1681364446492,1813045,198,168,90,26,35.4,920.4,112500053,900,950,158,498,398,1,2,62,900
1681364446492,312055,440,257,0,41.75,21.75,908.0625,111600059,900,950,158,498,398,1,1,139,900
1681364446492,312049,137,151,0,43.55,21.75,947.2125,111300057,900,950,158,498,398,1,2,43,900
1681364446492,312026,115,299,180,53.45,17.65,943.3925,112500024,900,950,158,499,398,1,1,36,900
1681364446492,1812008,259,67,0,51.65,17.65,911.6225,112100049,900,950,158,499,398,1,2,129,900
1681364446492,61212000,406,25,180,32.525,28.5,926.9625,112600043,900,950,158,499,398,1,2,128,900
1681364446492,312085,303,389,90,33.85,27.55,932.5675,11700011,900,950,158,499,398,1,1,95,900
1681364446492,312026,17,6,180,53.45,17.65,943.3925,112500024,900,950,158,499,398,1,2,5,900
1681364446492,312055,498,229,0,41.75,21.75,908.0625,111600059,900,950,158,499,398,1,1,138,900
1681364446492,202116004,445,220,270,36.4,26.7,971.88,111600052,950,1000,158,498,398,1,1,141,950
1681364446492,312038,316,357,90,40,23.85,954,11200046,950,1000,158,498,398,1,1,100,950
1681364446492,312002,242,1,0,47.45,20.2,958.49,11900052,950,1000,158,498,398,1,2,76,950
1681364446492,202116004,371,245,270,36.4,26.7,971.88,111600052,950,1000,158,498,398,1,1,140,950
1681364446492,312038,260,224,90,40,23.85,954,11200046,950,1000,158,498,398,1,1,99,950
1681364446492,312002,146,370,0,47.45,20.2,958.49,11900052,950,1000,158,498,398,1,1,46,950
1681364446492,312064,18,11,90,42,23.6,991.2,11200047,950,1000,158,499,398,1,2,7,950
1681364446492,312038,418,361,90,40,23.85,954,11200046,950,1000,158,499,398,1,1,99,950
1681364446492,1212009,172,367,270,33.85,28.75,973.1875,112200042,950,1000,158,499,398,1,1,54,950
1681364446492,312064,321,133,90,42,23.6,991.2,11200047,950,1000,158,499,398,1,2,7,950
1681364446492,202116004,224,184,270,36.4,26.7,971.88,111600052,950,1000,158,499,398,1,2,70,950
1681364446492,312064,131,186,90,42,23.6,991.2,11200047,950,1000,158,499,398,1,2,7,950
1681364446492,313067,60,113,180,22.05,44.35,977.9175,112200023,950,1000,158,499,398,1,2,18,950
1681364446492,312076,103,383,90,45.6,21.55,982.68,11500050,950,1000,158,499,398,1,1,32,950
1681364446492,312047,121,20,90,43.15,23.6,1018.34,111100055,1000,1050,158,480,389,1,2,39,1000
1681364446492,39035,347,111,0,72.25,14.4,1040.4,111900037,1000,1050,158,482,389,1,2,113,1000
1681364446492,312047,312,384,90,43.15,23.6,1018.34,111100055,1000,1050,158,482,389,1,1,102,1000
