time,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Part_Size,Reel_Name,Nozzle_Type1,Nozzle_Type2,Feeder_qty,Size_X,Size_Y,Machine No,Table,FeederNum,Nozzle_Using
1681364131441,31413000,65,289,270,7.094,41.865,296.99031,11900030,250,300,178,478,383,1,1,24,250
1681364131441,31413000,204,127,270,7.094,41.865,296.99031,11900030,250,300,178,498,399,1,2,72,250
1681364131441,31413000,235,115,270,7.094,41.865,296.99031,11900030,250,300,178,498,399,1,2,71,250
1681364131441,312061,62,281,270,39.7,11.25,446.625,112500065,400,450,178,498,399,1,1,22,450
1681364131441,2412003,240,312,180,42.525,11.6,493.29,11300041,450,500,178,498,399,1,1,85,450
1681364131441,312000,378,139,90,48.95,11.6,567.82,11900012,550,600,178,483,383,1,2,139,550
1681364131441,312067,286,148,90,39.35,15.1,594.185,11400049,550,600,178,498,399,1,2,102,550
1681364131441,312039,48,306,90,41.35,14.3,591.305,11300047,550,600,178,498,399,1,1,17,550
1681364131441,2112000,118,168,0,43.096,13.631,587.441576,111800053,550,600,178,498,399,1,2,42,550
1681364131441,312035,259,80,270,19.6,30.45,596.82,112500064,550,600,178,498,399,1,2,92,550
1681364131441,312039,382,195,90,41.35,14.3,591.305,11300047,550,600,178,498,399,1,2,136,550
1681364131441,312008,458,24,90,45.05,12.3,554.115,111100054,550,600,178,498,399,1,2,163,550
1681364131441,312001,19,46,90,47.95,11.6,556.22,111000013,550,600,178,498,399,1,2,6,550
1681364131441,312034,300,9,0,20.75,27.65,573.7375,11200006,550,600,178,498,399,1,2,107,550
1681364131441,312066,462,266,90,38.35,15.1,579.085,11300048,550,600,178,498,399,1,1,165,550
1681364131441,2112000,19,131,0,43.096,13.631,587.441576,111800053,550,600,178,498,399,1,2,41,550
1681364131441,312001,350,190,90,47.95,11.6,556.22,111000013,550,600,178,498,399,1,2,5,550
1681364131441,312031,52,62,90,21.6,27.9,602.64,112600025,600,650,178,498,395,1,2,18,600
1681364131441,189028,73,143,180,64.15,9.85,631.8775,112100054,600,650,178,498,399,1,2,26,600
1681364131441,312057,305,177,0,43.45,14.05,610.4725,111900061,600,650,178,498,399,1,2,109,600
1681364131441,1212012,390,76,180,22.85,27.65,631.8025,112500044,600,650,178,498,399,1,2,139,600
1681364131441,1212012,146,155,180,22.85,27.65,631.8025,112500044,600,650,178,498,399,1,2,139,600
1681364131441,1212012,484,193,180,22.85,27.65,631.8025,112500044,600,650,178,498,399,1,2,139,600
1681364131441,39027,377,247,270,61.95,10.25,634.9875,111400034,600,650,178,498,399,1,1,134,600
1681364131441,189028,28,316,180,64.15,9.85,631.8775,112100054,600,650,178,498,399,1,1,10,600
1681364131441,312036,468,309,270,20.6,30.45,627.27,112600065,600,650,178,498,399,1,1,167,600
1681364131441,39027,336,188,270,61.95,10.25,634.9875,111400034,600,650,178,498,399,1,2,120,600
1681364131441,312036,275,321,270,20.6,30.45,627.27,112600065,600,650,178,498,399,1,1,166,600
1681364131441,312057,489,145,0,43.45,14.05,610.4725,111900061,600,650,178,498,399,1,2,108,600
1681364131441,312036,172,245,270,20.6,30.45,627.27,112600065,600,650,178,498,399,1,1,166,600
1681364131441,312046,362,270,90,40.35,16.75,675.8625,111000054,650,700,178,478,383,1,1,134,650
1681364131441,312030,195,126,90,22.6,30.45,688.17,112200062,650,700,178,478,383,1,2,72,650
1681364131441,312037,41,221,270,21.6,30.45,657.72,11100045,650,700,178,498,395,1,1,14,650
1681364131441,312025,314,149,90,24.3,27.9,677.97,112400023,650,700,178,498,399,1,2,112,650
1681364131441,312044,390,263,270,41.35,16.4,678.14,11800052,650,700,178,498,399,1,1,139,650
1681364131441,312041,429,211,0,46.35,14.85,688.2975,11500049,650,700,178,498,399,1,1,153,650
1681364131441,312037,275,96,270,21.6,30.45,657.72,11100045,650,700,178,498,399,1,2,98,650
1681364131441,312041,369,360,0,46.35,14.85,688.2975,11500049,650,700,178,498,399,1,1,152,650
1681364131441,312044,162,182,270,41.35,16.4,678.14,11800052,650,700,178,498,399,1,2,57,650
1681364131441,312041,185,37,0,46.35,14.85,688.2975,11500049,650,700,178,498,399,1,2,66,650
1681364131441,312059,51,38,90,40.35,18.55,748.4925,112200063,700,750,178,269,344,1,2,33,700
1681364131441,179006,232,336,270,60.45,12.1,731.445,111300041,700,750,178,498,399,1,1,82,700
1681364131441,1812009,271,294,0,24.675,29.5,727.9125,112200050,700,750,178,498,399,1,1,96,700
1681364131441,312011,361,371,180,37.775,19.7,744.1675,111100014,700,750,178,498,399,1,1,129,700
1681364131441,312059,219,367,90,40.35,18.55,748.4925,112200063,700,750,178,498,399,1,1,78,700
1681364131441,2412001,488,243,180,25.65,27.85,714.3525,11200040,700,750,178,498,399,1,1,174,700
1681364131441,312011,360,325,180,37.775,19.7,744.1675,111100014,700,750,178,498,399,1,1,128,700
1681364131441,312059,49,233,90,40.35,18.55,748.4925,112200063,700,750,178,498,399,1,1,77,700
1681364131441,2412001,308,56,180,25.65,27.85,714.3525,11200040,700,750,178,498,399,1,2,110,700
1681364131441,312045,72,49,270,38.35,20.25,776.5875,11900053,750,800,178,498,399,1,2,25,750
1681364131441,312019,331,151,180,26.55,29.5,783.225,111900020,750,800,178,498,399,1,2,118,750
1681364131441,312045,340,274,270,38.35,20.25,776.5875,11900053,750,800,178,498,399,1,1,121,750
1681364131441,179005,367,235,0,64.15,12.4,795.46,111200040,750,800,178,498,399,1,1,131,750
1681364131441,1812007,458,75,0,53.45,14.65,783.0425,111900048,750,800,178,498,399,1,2,163,750
1681364131441,312045,257,228,270,38.35,20.25,776.5875,11900053,750,800,178,498,399,1,1,120,750
1681364131441,2112002,413,163,90,39.58,19.275,762.9045,112100055,750,800,178,498,399,1,2,147,750
1681364131441,312081,319,105,180,29.9,26.7,798.33,11600010,750,800,178,498,399,1,2,114,750
1681364131441,312019,420,203,180,26.55,29.5,783.225,111900020,750,800,178,498,399,1,1,150,750
1681364131441,61212001,101,118,270,27.9,27.65,771.435,11100023,750,800,178,498,399,1,2,36,750
