6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,196,16
2,2,187,16
3,2,179,16
4,2,158,16
5,2,184,16
6,2,161,16
1172
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,L7060,371,284,270,35.2,143.775,AAY00046,5050,5100,0,0,0,499,399
2,C11025,369,128,180,80,71.85,AAX00021,5700,5750,0,0,0,499,399
3,C3055,45,104,90,57.3,114.45,AAI00018,6550,6600,0,0,0,499,399
4,C10017,88,295,270,22.4,138.15,AAZ00060,3050,3100,0,0,0,499,399
5,TH7000,185,366,270,41.05,135.375,AAJ00047,5550,5600,0,0,0,499,399
6,C11085,411,348,270,21.725,97.325,AAE00048,2100,2150,0,0,0,499,399
7,C4012,305,380,180,54.05,102.1,AAS00031,5500,5550,0,0,0,499,399
8,C7012,289,34,180,40.225,126.35,AAI00025,5050,5100,0,0,0,499,399
9,FL7002,15,392,270,26.7,140.3,AAE00027,3700,3750,0,0,0,499,399
10,C3098,6,269,90,58.2,112.7,AAA00012,6550,6600,0,0,0,499,399
11,R1109,431,307,270,71.1,83.8,AAH00039,5950,6000,0,0,0,499,399
12,R13091,393,392,270,66.15,39.45,AAZ00055,2600,2650,0,0,0,499,399
13,C8000,230,192,180,34.325,111.375,AAG00025,3800,3850,0,0,0,499,399
14,L8002,443,290,270,26.25,121.8,AAD00030,3150,3200,0,0,0,499,399
15,Q1009,423,287,0,41.25,72.7,AAK00038,2950,3000,0,0,0,499,399
16,TH15000,79,216,180,89.4,88.3,AAI00046,7850,7900,0,0,0,499,399
17,R9029,376,137,90,60.95,10.25,AAV00055,600,650,0,0,0,499,399
18,FL8003,134,256,90,33.775,117.575,AAS00039,3950,4000,0,0,0,499,399
19,Q9005,79,66,0,64.15,12.4,AAL00040,750,800,0,0,0,499,399
20,C4025,105,284,90,57.3,111.05,AAH00023,6350,6400,0,0,0,499,399
21,L8018,277,32,180,44.05,110.45,AAP00041,4850,4900,0,0,0,499,399
22,C12039,481,125,90,41.35,14.3,AAC00047,550,600,0,0,0,499,399
23,C11028,84,233,270,51.95,86.8,AAJ00052,4500,4550,0,0,0,499,399
24,C7053,38,146,180,43.275,144.75,AAU00035,6250,6300,0,0,0,499,399
25,C3080,274,290,90,55.15,140.45,AAF00016,7700,7750,0,0,0,499,399
26,C7018,374,292,180,33.975,147.45,AAM00029,5000,5050,0,0,0,499,399
27,C9003,378,348,90,71.65,102.55,AAD00024,7300,7350,0,0,0,499,399
28,C4021,333,103,0,60.05,99.5,AAD00019,5950,6000,0,0,0,499,399
29,C14020,216,239,180,19.8,125.7,AAS00022,2450,2500,0,0,0,499,399
30,R9075,95,252,270,73.225,88.125,AAE00042,6450,6500,0,0,0,499,399
31,R14017,60,100,180,21.95,105.7,AAA00036,2300,2350,0,0,0,499,399
32,R1018,33,133,180,66.9,51.5,AAJ00039,3400,3450,0,0,0,499,399
33,C8007,494,353,90,38.05,117.1,AAK00029,4450,4500,0,0,0,499,399
34,C12008,316,395,90,45.05,12.3,AAK00054,550,600,0,0,0,499,399
35,C12045,444,271,270,38.35,20.25,AAI00053,750,800,0,0,0,499,399
36,C1093,210,287,0,88.625,65.775,AAP00056,5800,5850,0,0,0,499,399
37,C8039,138,163,0,36.925,122.675,AAR00035,4500,4550,0,0,0,499,399
38,X12001,132,182,180,25.65,27.85,AAB00040,700,750,0,0,0,499,399
39,R9080,447,355,270,76.425,85.05,AAH00045,6450,6500,0,0,0,499,399
40,R13029,127,213,270,44.05,34.35,AAM00045,1500,1550,0,0,0,499,399
41,C11093,422,391,180,30.7,37.775,AAG00050,1150,1200,0,0,0,499,399
42,C14006,58,382,0,19.8,135.1,AAE00010,2650,2700,0,0,0,499,399
43,C7054,310,193,0,39.675,136.825,AAV00036,5400,5450,0,0,0,499,399
44,ZD11003,289,304,90,23.1,72.55,AAK00049,1650,1700,0,0,0,499,399
45,C10049,479,50,180,13.475,103.6,AAC00043,1350,1400,0,0,0,499,399
46,L8008,243,310,270,39.2,113.3,AAH00034,4400,4450,0,0,0,499,399
