6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,198,16
2,2,166,16
3,2,191,16
4,2,200,16
5,2,189,16
6,2,166,16
1427
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C8022,47,22,90,35.75,118.05,AAD00023,4200,4250,0,0,0,499,399
2,C10059,25,246,90,49.3,144.7,AAJ00010,7100,7150,0,0,0,499,399
3,C3109,241,230,180,52.5,127.65,AAL00023,6700,6750,0,0,0,499,399
4,R13072,456,349,270,67.15,39.45,AAN00047,2600,2650,0,0,0,499,399
5,C3086,369,35,90,55.55,121.25,AAL00022,6700,6750,0,0,0,499,399
6,C11062,393,82,180,87.8,66.25,AAD00007,5800,5850,0,0,0,499,399
7,C4000,117,103,0,63.275,99.1,AAE00019,6250,6300,0,0,0,499,399
8,R13012,462,313,90,52.85,39.175,AAC00035,2050,2100,0,0,0,499,399
9,R13096,45,123,270,70.45,22.8,AAE00039,1600,1650,0,0,0,499,399
10,C13061,130,243,180,25.25,31.9,AAP00019,800,850,0,0,0,499,399
11,R1042,109,305,0,43.8,69.55,AAA00031,3000,3050,0,0,0,499,399
12,C9023,220,91,0,75.4,114,AAL00032,8550,8600,0,0,0,499,399
13,C7059,327,297,270,41.425,137.125,AAA00019,5650,5700,0,0,0,499,399
14,C2029,146,39,90,87.2,105.65,AAK00017,9200,9250,0,0,0,499,399
15,C3040,162,165,270,52.8,122.95,AAY00029,6450,6500,0,0,0,499,399
16,C3102,118,84,270,54.65,124.65,AAE00016,6800,6850,0,0,0,499,399
17,L7055,286,81,0,35.8,136.275,AAR00041,4850,4900,0,0,0,499,399
18,C1086,123,193,0,29.4,56.8,AAH00049,1650,1700,0,0,0,499,399
19,C3130,417,68,270,55.55,116.15,AAI00021,6450,6500,0,0,0,499,399
20,C3172,358,383,90,65.65,112.75,AAA00015,7400,7450,0,0,0,499,399
21,C12037,128,90,270,21.6,30.45,AAA00045,650,700,0,0,0,499,399
22,C14000,76,278,0,19.8,137.1,AAY00025,2700,2750,0,0,0,499,399
23,C10020,40,119,180,41.4,91.65,AAB00041,3750,3800,0,0,0,499,399
24,C9082,390,54,0,68.75,100.65,AAZ00042,6900,6950,0,0,0,499,399
25,C2060,337,376,90,84.95,109.6,AAH00015,9300,9350,0,0,0,499,399
26,C7028,85,240,270,36.55,124.55,AAX00036,4550,4600,0,0,0,499,399
27,C13044,255,342,90,50.25,44.15,AAJ00014,2200,2250,0,0,0,499,399
28,C8007,253,274,90,38.05,117.1,AAK00029,4450,4500,0,0,0,499,399
29,C3138,269,388,180,62.3,122.5,AAS00029,7600,7650,0,0,0,499,399
30,C11048,375,242,90,27.45,97.75,AAN00016,2650,2700,0,0,0,499,399
31,R4003,90,375,270,63.75,137.9,AAP00050,8750,8800,0,0,0,499,399
32,C10038,44,14,0,24.2,128.2,AAP00054,3100,3150,0,0,0,499,399
33,R13023,87,70,270,44.3,41.35,AAL00044,1800,1850,0,0,0,499,399
34,C1088,44,62,0,29.4,63,AAJ00051,1850,1900,0,0,0,499,399
35,C11060,194,317,180,87.8,67.05,AAB00005,5850,5900,0,0,0,499,399
36,L7006,52,229,180,30.975,143.6,AAN00038,4400,4450,0,0,0,499,399
37,L7058,374,266,180,38.2,146.75,AAV00044,5600,5650,0,0,0,499,399
38,C13062,450,83,180,22.7,38.75,AAR00020,850,900,0,0,0,499,399
39,L14008,106,300,270,26.2,145.4,AAI00033,3800,3850,0,0,0,499,399
