6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,164,16
2,2,196,16
3,2,158,16
4,2,170,16
5,2,176,16
6,2,193,16
1236
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,R13074,28,291,180,76.95,33.4,AAR00049,2550,2600,0,0,0,499,399
2,Q1015,86,109,270,48.15,101.85,AAP00042,4900,4950,0,0,0,499,399
3,IC13000,231,89,90,67.95,32.25,AAC00026,2150,2200,0,0,0,499,399
4,L8000,433,269,270,39.4,111.5,AAB00028,4350,4400,0,0,0,499,399
5,L14007,255,289,0,25.5,150.4,AAH00032,3800,3850,0,0,0,499,399
6,C3126,485,104,90,64.5,119.55,AAE00017,7700,7750,0,0,0,499,399
7,C1094,385,81,270,92.4,67.1,AAR00057,6200,6250,0,0,0,499,399
8,C14007,359,121,180,20.35,156.85,AAF00011,3150,3200,0,0,0,499,399
9,C13002,123,353,180,62.45,31.05,AAH00053,1900,1950,0,0,0,499,399
10,L8018,306,393,180,44.05,110.45,AAP00041,4850,4900,0,0,0,499,399
11,R13018,37,271,90,62.45,22.8,AAI00041,1400,1450,0,0,0,499,399
12,CN12000,69,391,0,6.865,24.1,AAB00002,150,200,0,0,0,499,399
13,L14004,63,212,270,23,131.05,AAE00029,3000,3050,0,0,0,499,399
14,R1096,229,168,0,49.3,85.9,AAB00033,4200,4250,0,0,0,499,399
15,IC14001,409,391,0,22.8,145.8,AAF00029,3300,3350,0,0,0,499,399
16,C3039,412,313,270,58.2,121.25,AAX00028,7050,7100,0,0,0,499,399
17,C3125,317,172,270,60,112.75,AAD00016,6750,6800,0,0,0,499,399
18,C10028,294,261,270,19.4,138.15,AAG00046,2650,2700,0,0,0,499,399
19,C8030,354,135,0,29.625,112.5,AAJ00029,3300,3350,0,0,0,499,399
20,C7046,313,370,180,34.1,146.525,AAM00030,4950,5000,0,0,0,499,399
21,C3094,305,340,90,59.15,124.65,AAX00030,7350,7400,0,0,0,499,399
22,C12076,461,317,90,45.6,21.55,AAE00050,950,1000,0,0,0,499,399
23,R13089,430,149,180,76.95,38.4,AAX00053,2950,3000,0,0,0,499,399
24,R13053,267,339,180,60.2,35.8,AAD00037,2150,2200,0,0,0,499,399
25,R4002,368,126,90,51.275,99.725,AAN00049,5100,5150,0,0,0,499,399
26,C4010,117,359,180,59.875,140.4,AAP00029,8400,8450,0,0,0,499,399
27,C13060,302,169,0,25.25,43.4,AAN00018,1050,1100,0,0,0,499,399
28,L7036,401,391,90,44.3,127.5,AAD00029,5600,5650,0,0,0,499,399
29,C1046,160,194,90,80.4,56.225,AAD00005,4500,4550,0,0,0,499,399
30,R1008,424,172,270,72.5,75.3,AAD00033,5450,5500,0,0,0,499,399
31,Q1008,287,199,180,45.8,71.5,AAJ00037,3250,3300,0,0,0,499,399
32,L7059,73,338,270,38.825,136.55,AAX00045,5300,5350,0,0,0,499,399
33,C3025,222,359,270,58.2,119.55,AAI00017,6950,7000,0,0,0,499,399
34,C8010,258,385,270,35.75,120.725,AAN00032,4300,4350,0,0,0,499,399
35,L8013,225,40,90,39.8,118.5,AAJ00036,4700,4750,0,0,0,499,399
36,C4028,269,340,90,62.275,139.275,AAK00026,8650,8700,0,0,0,499,399
37,C8044,41,190,180,34.325,113.525,AAY00040,3850,3900,0,0,0,499,399
38,FL8006,53,9,0,40.9,111.25,AAX00042,4550,4600,0,0,0,499,399
39,C10036,143,323,180,31.7,128.2,AAM00052,4050,4100,0,0,0,499,399
40,C3171,343,241,270,52.8,124.65,AAZ00035,6550,6600,0,0,0,499,399
41,C11076,484,6,180,26.3,117.55,AAX00062,3050,3100,0,0,0,499,399
42,C5012,52,384,180,68.85,115.3,AAV00034,7900,7950,0,0,0,499,399
43,C9089,63,236,180,70.4,111,AAE00026,7800,7850,0,0,0,499,399
44,CN11001,107,315,270,8.743,96.096,AAA00001,800,850,0,0,0,499,399
45,C9075,69,35,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
46,C10046,346,141,90,41.85,115.75,AAZ00061,4800,4850,0,0,0,499,399
47,Q9011,486,312,0,76,83.25,AAU00046,6300,6350,0,0,0,499,399
48,C12002,342,307,0,47.45,20.2,AAI00052,950,1000,0,0,0,499,399
49,D1003,102,187,90,59.2,52.6,AAP00036,3100,3150,0,0,0,499,399
50,C11020,51,344,180,78.7,69.05,AAS00018,5400,5450,0,0,0,499,399
51,C3152,349,303,180,65,116.725,AAI00022,7550,7600,0,0,0,499,399
52,C11085,438,219,270,21.725,97.325,AAE00048,2100,2150,0,0,0,499,399
53,C2023,233,139,0,80.425,110.325,AAH00014,8850,8900,0,0,0,499,399
54,C3117,117,165,180,54.55,99.65,AAX00031,5400,5450,0,0,0,499,399
55,R1098,436,346,270,82.175,56.225,AAD00035,4600,4650,0,0,0,499,399
56,C11035,219,387,0,57.25,82.75,AAL00054,4700,4750,0,0,0,499,399
57,C9035,22,237,0,72.25,14.4,AAS00037,1000,1050,0,0,0,499,399
58,TH15000,495,285,180,89.4,88.3,AAI00046,7850,7900,0,0,0,499,399
