6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,161,16
2,2,168,16
3,2,196,16
4,2,165,16
5,2,184,16
6,2,195,16
1237
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C10025,311,61,270,21.4,138.15,AAF00045,2950,3000,0,0,0,499,399
2,R1024,31,69,270,61.3,51.1,AAL00041,3100,3150,0,0,0,499,399
3,C1031,151,349,180,24.85,49.4,AAU00058,1200,1250,0,0,0,499,399
4,R13016,389,343,90,53.85,39.175,AAG00039,2100,2150,0,0,0,499,399
5,C3147,245,234,90,62.7,114.45,AAD00017,7150,7200,0,0,0,499,399
6,C1031,153,148,180,24.85,49.4,AAU00058,1200,1250,0,0,0,499,399
7,C3071,223,101,0,59.55,116.15,AAV00028,6900,6950,0,0,0,499,399
8,C2052,350,94,180,81.6,114.65,AAB00009,9350,9400,0,0,0,499,399
9,C3027,45,102,90,60.45,120.175,AAK00019,7250,7300,0,0,0,499,399
10,R7002,426,361,90,42.85,140.55,AAA00037,6000,6050,0,0,0,499,399
11,D9003,295,254,90,58.9,14.35,AAV00040,800,850,0,0,0,499,399
12,C11093,325,166,180,30.7,37.775,AAG00050,1150,1200,0,0,0,499,399
13,C10006,329,95,90,33.85,145.35,AAN00052,4900,4950,0,0,0,499,399
14,L9003,71,70,270,67.05,12.1,AAC00030,800,850,0,0,0,499,399
15,R9073,93,373,270,76.4,92,AAC00040,7000,7050,0,0,0,499,399
16,R15040,444,295,180,26.8,73.5,AAG00042,1950,2000,0,0,0,499,399
17,C3171,309,4,270,52.8,124.65,AAZ00035,6550,6600,0,0,0,499,399
18,C3036,2,379,270,57.3,117.85,AAU00026,6750,6800,0,0,0,499,399
19,C1093,157,368,0,88.625,65.775,AAP00056,5800,5850,0,0,0,499,399
20,C1095,354,388,0,88.625,62.55,AAS00058,5500,5550,0,0,0,499,399
21,C12039,232,180,90,41.35,14.3,AAC00047,550,600,0,0,0,499,399
22,C3076,53,76,90,53.75,121.25,AAB00012,6500,6550,0,0,0,499,399
23,C3008,115,336,0,61,108.15,AAS00024,6550,6600,0,0,0,499,399
24,C2006,169,258,90,85.5,119.75,AAZ00027,10200,10250,0,0,0,499,399
25,C12014,25,122,270,43.45,24.8,AAM00016,1050,1100,0,0,0,499,399
26,C3163,310,206,270,52.75,111.1,AAN00027,5850,5900,0,0,0,499,399
27,IC9001,170,81,0,68.25,104.1,AAL00035,7100,7150,0,0,0,499,399
28,C1029,205,94,0,21.05,53.65,AAR00056,1100,1150,0,0,0,499,399
29,R1105,243,235,90,66.575,82.55,AAE00036,5450,5500,0,0,0,499,399
30,FL7007,144,134,180,29.1,122.425,AAJ00032,3550,3600,0,0,0,499,399
31,C3123,18,380,270,59.1,112.75,AAC00015,6650,6700,0,0,0,499,399
32,R13045,465,271,90,26,35.4,AAY00053,900,950,0,0,0,499,399
33,R13090,313,33,180,75.15,33.9,AAY00054,2500,2550,0,0,0,499,399
34,C1031,297,263,180,24.85,49.4,AAU00058,1200,1250,0,0,0,499,399
35,C7013,303,113,270,39.725,127.3,AAJ00026,5050,5100,0,0,0,499,399
36,R1016,88,382,90,73.925,78.925,AAH00037,5800,5850,0,0,0,499,399
37,C8007,58,278,90,38.05,117.1,AAK00029,4450,4500,0,0,0,499,399
38,R14016,308,148,0,21.95,104.6,AAZ00056,2250,2300,0,0,0,499,399
39,C3070,201,22,270,56.65,124.65,AAU00027,7050,7100,0,0,0,499,399
