6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,158,16
2,2,199,16
3,2,182,16
4,2,155,16
5,2,165,16
6,2,187,16
1139
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,C3169,221,20,270,55.55,124.65,AAX00033,6900,6950,0,0,0,499,399
2,L7023,268,26,270,35.35,123.1,AAZ00046,4350,4400,0,0,0,499,399
3,R13045,246,306,90,26,35.4,AAY00053,900,950,0,0,0,499,399
4,TU16004,267,292,270,36.4,26.7,AAP00052,950,1000,0,0,0,499,399
5,L11000,350,323,270,34.3,91.8,AAU00041,3100,3150,0,0,0,499,399
6,U12002,185,160,90,39.58,19.275,AAU00055,750,800,0,0,0,499,399
7,C3004,137,290,0,62.35,137.85,AAM00020,8550,8600,0,0,0,499,399
8,C14020,347,306,180,19.8,125.7,AAS00022,2450,2500,0,0,0,499,399
9,C12044,182,77,270,41.35,16.4,AAH00052,650,700,0,0,0,499,399
10,C11070,42,250,90,15,93.261,AAU00060,1350,1400,0,0,0,499,399
11,C11004,243,215,0,21.7,72.65,AAA00043,1550,1600,0,0,0,499,399
12,C3083,373,229,180,54.55,138.05,AAI00019,7500,7550,0,0,0,499,399
13,R8002,26,145,0,22.6,128.05,AAC00039,2850,2900,0,0,0,499,399
14,C3142,462,271,0,49.3,124.85,AAY00033,6150,6200,0,0,0,499,399
15,Q15001,282,230,90,33.3,71.8,AAH00036,2350,2400,0,0,0,499,399
16,C2058,134,189,270,83.55,109.75,AAF00013,9150,9200,0,0,0,499,399
17,C1091,54,292,180,83.625,62.075,AAM00054,5150,5200,0,0,0,499,399
18,R1077,448,380,90,46.95,98.65,AAK00041,4600,4650,0,0,0,499,399
19,C3142,418,299,0,49.3,124.85,AAY00033,6150,6200,0,0,0,499,399
20,C10036,90,70,180,31.7,128.2,AAM00052,4050,4100,0,0,0,499,399
21,C2024,287,164,0,80.425,112.875,AAI00015,9050,9100,0,0,0,499,399
22,C3035,391,20,270,58.2,117.85,AAS00025,6850,6900,0,0,0,499,399
23,C3090,451,381,0,50.85,119,AAR00026,6050,6100,0,0,0,499,399
24,C1098,148,128,270,83.2,56.225,AAP00016,4650,4700,0,0,0,499,399
25,C11032,19,140,180,80,73.45,AAC00005,5850,5900,0,0,0,499,399
26,C3032,441,52,270,59.1,119.55,AAP00023,7050,7100,0,0,0,499,399
27,R13034,251,39,180,75.15,36.9,AAS00049,2750,2800,0,0,0,499,399
28,C1030,408,390,270,21,50.7,AAS00057,1050,1100,0,0,0,499,399
29,L8018,14,236,180,44.05,110.45,AAP00041,4850,4900,0,0,0,499,399
30,TU16000,127,364,270,24.75,148.75,AAK00048,3650,3700,0,0,0,499,399
31,C3030,471,348,270,57.3,121.25,AAM00021,6900,6950,0,0,0,499,399
32,C3127,462,141,90,54.65,119.55,AAF00018,6500,6550,0,0,0,499,399
33,L12012,73,312,180,22.85,27.65,AAY00044,600,650,0,0,0,499,399
34,IC9001,215,146,0,68.25,104.1,AAL00035,7100,7150,0,0,0,499,399
35,C8011,462,324,0,34.8,120.475,AAP00033,4150,4200,0,0,0,499,399
36,Q1007,439,343,270,64.825,142.85,AAI00036,9250,9300,0,0,0,499,399
37,Q1024,312,381,90,65.1,139.225,AAA00029,9050,9100,0,0,0,499,399
38,C12012,48,270,180,37.8,21.4,AAL00015,800,850,0,0,0,499,399
39,C8039,76,303,0,36.925,122.675,AAR00035,4500,4550,0,0,0,499,399
40,C9040,122,302,180,75.8,8.7,AAV00039,650,700,0,0,0,499,399
41,C11029,303,260,0,80,70.05,AAZ00023,5600,5650,0,0,0,499,399
42,C9010,205,141,270,73.35,140.2,AAI00029,10250,10300,0,0,0,499,399
43,C13001,424,46,180,70.8,27.3,AAG00052,1900,1950,0,0,0,499,399
44,C7000,388,295,270,26.2,142.3,AAX00035,3700,3750,0,0,0,499,399
45,R13055,332,30,180,60.2,33.8,AAF00039,2000,2050,0,0,0,499,399
46,C3002,101,356,0,61,105.15,AAK00018,6400,6450,0,0,0,499,399
47,R13054,243,60,180,60.2,32.8,AAE00038,1950,2000,0,0,0,499,399
48,C12008,492,252,90,45.05,12.3,AAK00054,550,600,0,0,0,499,399
49,C3039,104,339,270,58.2,121.25,AAX00028,7050,7100,0,0,0,499,399
50,L8028,56,309,90,33.475,119.35,AAA00028,3950,4000,0,0,0,499,399
51,C1027,418,360,180,64.1,89.55,AAB00003,5700,5750,0,0,0,499,399
52,R13021,34,329,90,65.45,22.8,AAK00043,1450,1500,0,0,0,499,399
53,C9040,237,205,180,75.8,8.7,AAV00039,650,700,0,0,0,499,399
54,R13090,481,12,180,75.15,33.9,AAY00054,2500,2550,0,0,0,499,399
55,C3071,303,339,0,59.55,116.15,AAV00028,6900,6950,0,0,0,499,399
56,Q1008,134,172,180,45.8,71.5,AAJ00037,3250,3300,0,0,0,499,399
57,C10029,173,379,0,31.05,137.25,AAH00047,4250,4300,0,0,0,499,399
58,Q1015,135,303,270,48.15,101.85,AAP00042,4900,4950,0,0,0,499,399
59,C1017,364,249,270,61.55,53.2,AAX00020,3250,3300,0,0,0,499,399
60,IC1001,44,82,90,64.55,54.4,AAY00043,3500,3550,0,0,0,499,399
61,C4027,127,295,180,52.4,95.2,AAJ00025,4950,5000,0,0,0,499,399
62,X12001,201,376,180,25.65,27.85,AAB00040,700,750,0,0,0,499,399
63,C3104,163,239,180,63.1,117.4,AAG00018,7400,7450,0,0,0,499,399
64,C7036,9,291,0,44.059,128.641,AAE00022,5650,5700,0,0,0,499,399
65,C14010,353,210,180,28.675,106.85,AAI00014,3050,3100,0,0,0,499,399
66,R4001,491,152,90,63.5,139.725,AAM00048,8850,8900,0,0,0,499,399
67,C8018,370,376,90,41.3,116.55,AAZ00040,4800,4850,0,0,0,499,399
68,TU16001,296,305,270,57.015,47.285,AAL00049,2650,2700,0,0,0,499,399
69,C2029,364,227,90,87.2,105.65,AAK00017,9200,9250,0,0,0,499,399
70,C3049,208,136,90,61.8,114.45,AAD00013,7050,7100,0,0,0,499,399
71,C3174,348,155,180,61.55,126.35,AAC00017,7750,7800,0,0,0,499,399
72,C3150,477,283,0,49.3,126.65,AAG00020,6200,6250,0,0,0,499,399
73,C1084,203,82,180,24.7,58.1,AAF00047,1400,1450,0,0,0,499,399
