6
No,Table_Qty,Feederslot_Qty,Head_Qty
1,2,172,16
2,2,187,16
3,2,185,16
4,2,167,16
5,2,188,16
6,2,153,16
1301
No,Name,Location_X,Location_Y,Location_Angle,Part_X,Part_Y,Reel_Name,Nozzle_Type1,Nozzle_Type2,Nozzle_Type3,Nozzle_Type4,Nozzle_Type5,Size_X,Size_Y
1,R13047,165,38,90,63.65,41.25,AAA00034,2600,2650,0,0,0,499,399
2,C11021,297,272,180,78.65,70.65,AAU00019,5550,5600,0,0,0,499,399
3,C12057,375,74,0,43.45,14.05,AAS00061,600,650,0,0,0,499,399
4,C13043,471,343,0,51.8,44.2,AAI00013,2250,2300,0,0,0,499,399
5,C10019,147,306,270,20.4,138.15,AAA00040,2800,2850,0,0,0,499,399
6,C14010,406,391,180,28.675,106.85,AAI00014,3050,3100,0,0,0,499,399
7,C9075,402,8,180,70.55,108.35,AAX00040,7600,7650,0,0,0,499,399
8,Q1010,102,122,90,45.6,69.55,AAL00039,3150,3200,0,0,0,499,399
9,R13059,419,193,90,65.65,41.25,AAH00041,2700,2750,0,0,0,499,399
10,C9081,148,286,90,75.4,92,AAY00041,6900,6950,0,0,0,499,399
11,CN11001,447,290,270,8.743,96.096,AAA00001,800,850,0,0,0,499,399
12,C2057,452,324,0,86.65,109.5,AAE00012,9450,9500,0,0,0,499,399
13,C3082,315,261,0,52.45,119.1,AAH00018,6200,6250,0,0,0,499,399
14,C3115,14,221,90,59,93.3,AAU00029,5500,5550,0,0,0,499,399
15,FL7001,310,219,180,45.5,117.7,AAD00026,5350,5400,0,0,0,499,399
16,C12044,166,61,270,41.35,16.4,AAH00052,650,700,0,0,0,499,399
17,R14019,418,213,90,21.2,123.3,AAC00038,2600,2650,0,0,0,499,399
18,C11023,470,315,180,78.65,71.45,AAV00020,5600,5650,0,0,0,499,399
19,R7000,301,51,90,27.65,142.3,AAY00056,3900,3950,0,0,0,499,399
20,C3046,61,302,270,57.3,116.15,AAB00011,6650,6700,0,0,0,499,399
21,CE1001,153,182,90,38.95,81.5,AAG00028,3150,3200,0,0,0,499,399
22,C2011,262,20,180,90.8,112.15,AAB00008,10150,10200,0,0,0,499,399
23,C12005,48,156,270,41.4,12.3,AAJ00053,500,550,0,0,0,499,399
24,C4015,350,73,180,60.45,102.85,AAX00034,6200,6250,0,0,0,499,399
25,C9089,445,311,180,70.4,111,AAE00026,7800,7850,0,0,0,499,399
26,R13100,100,233,180,70.95,39.7,AAI00043,2800,2850,0,0,0,499,399
27,C4018,59,203,180,55.6,144.7,AAA00016,8000,8050,0,0,0,499,399
28,C3021,379,184,270,54.65,114.45,AAG00015,6250,6300,0,0,0,499,399
29,C11037,343,381,90,53.05,81.8,AAN00056,4300,4350,0,0,0,499,399
30,R1098,480,121,270,82.175,56.225,AAD00035,4600,4650,0,0,0,499,399
31,C1030,184,204,270,21,50.7,AAS00057,1050,1100,0,0,0,499,399
32,C13057,14,288,180,60.7,28.85,AAL00016,1750,1800,0,0,0,499,399
33,FL8003,395,38,90,33.775,117.575,AAS00039,3950,4000,0,0,0,499,399
34,R13107,177,94,90,51.2,30.8,AAN00048,1550,1600,0,0,0,499,399
35,C7002,10,55,90,33.025,126.675,AAZ00037,4150,4200,0,0,0,499,399
36,C10059,223,21,90,49.3,144.7,AAJ00010,7100,7150,0,0,0,499,399
37,L7009,287,161,90,33.975,144.925,AAP00039,4900,4950,0,0,0,499,399
38,C3104,17,2,180,63.1,117.4,AAG00018,7400,7450,0,0,0,499,399
39,C12076,434,219,90,45.6,21.55,AAE00050,950,1000,0,0,0,499,399
40,C13041,143,335,270,44.75,44.15,AAH00012,1950,2000,0,0,0,499,399
41,C12034,98,55,0,20.75,27.65,AAB00006,550,600,0,0,0,499,399
42,R1080,135,133,270,71.975,78.925,AAM00043,5650,5700,0,0,0,499,399
43,C11048,216,345,90,27.45,97.75,AAN00016,2650,2700,0,0,0,499,399
44,FL7002,184,164,270,26.7,140.3,AAE00027,3700,3750,0,0,0,499,399
45,C3130,128,305,270,55.55,116.15,AAI00021,6450,6500,0,0,0,499,399
46,C4012,285,295,180,54.05,102.1,AAS00031,5500,5550,0,0,0,499,399
47,C1058,415,97,270,39.05,78.3,AAA00042,3050,3100,0,0,0,499,399
48,C1044,463,154,90,37.65,73.55,AAV00059,2750,2800,0,0,0,499,399
49,IC1001,72,134,270,54.55,82.375,AAA00024,4450,4500,0,0,0,499,399
50,C3012,324,64,270,70.7,124.55,AAY00028,8800,8850,0,0,0,499,399
51,C3112,53,202,270,54.65,112.75,AAP00026,6150,6200,0,0,0,499,399
52,C13057,203,64,180,60.7,28.85,AAL00016,1750,1800,0,0,0,499,399
53,R9017,336,300,180,67.5,97.9,AAL00048,6600,6650,0,0,0,499,399
54,C3029,339,6,270,56.4,119.55,AAL00020,6700,6750,0,0,0,499,399
55,C12067,476,83,90,39.35,15.1,AAD00049,550,600,0,0,0,499,399
56,C3093,28,311,90,57.95,136.45,AAV00029,7900,7950,0,0,0,499,399
57,R9027,487,120,0,58.6,12.5,AAS00053,700,750,0,0,0,499,399
58,L9003,335,182,270,67.05,12.1,AAC00030,800,850,0,0,0,499,399
59,R13094,97,107,0,75.15,34.9,AAC00037,2600,2650,0,0,0,499,399
60,C13002,96,51,180,62.45,31.05,AAH00053,1900,1950,0,0,0,499,399
61,R13008,83,313,90,49.2,30.8,AAZ00053,1500,1550,0,0,0,499,399
62,C1063,441,105,270,48.75,73.975,AAD00045,3600,3650,0,0,0,499,399
63,Q1010,116,340,90,45.6,69.55,AAL00039,3150,3200,0,0,0,499,399
64,C12061,87,359,270,39.7,11.25,AAY00065,400,450,0,0,0,499,399
65,C3081,260,61,0,50.85,122.475,AAG00017,6200,6250,0,0,0,499,399
66,C3015,357,390,90,67.7,120,AAB00010,8100,8150,0,0,0,499,399
67,L7039,452,36,90,37.35,147,AAG00032,5450,5500,0,0,0,499,399
